Resp	V1	V2	A1	A2
0	4	18	13	19
1	3	6	18	5
1	18	11	15	8
0	16	6	16	12
0	18	4	11	17
0	9	8	8	15
1	4	9	10	7
1	9	4	13	11
1	9	12	12	11
1	9	1	7	4
1	8	7	15	1
0	13	7	8	19
0	1	5	19	16
1	10	3	16	5
0	16	17	3	8
0	4	18	11	13
1	13	1	1	8
1	12	4	18	12
0	1	7	12	17
1	7	5	5	5
0	7	12	11	5
0	7	2	4	4
0	4	6	3	18
0	3	18	3	17
0	13	10	10	19
0	16	13	15	16
0	4	12	10	16
0	7	10	4	14
0	2	1	19	18
1	1	12	13	10
1	17	11	5	1
1	5	7	11	1
0	3	8	7	11
0	17	1	4	11
1	14	3	10	12
1	17	12	17	16
1	8	6	13	5
1	18	3	9	17
1	1	11	15	9
1	13	9	16	16
1	1	2	13	6
1	11	17	14	1
0	7	4	4	7
1	3	9	12	19
1	10	18	14	14
0	16	18	6	15
0	17	16	10	12
1	12	9	8	4
1	15	13	8	16
1	5	10	8	4
1	5	7	13	15
1	6	1	19	3
0	16	2	8	7
0	1	12	6	19
0	5	7	3	18
1	7	9	10	2
1	4	3	18	6
0	2	4	14	13
1	12	7	15	6
0	18	5	7	6
1	14	11	19	16
0	3	16	8	11
1	5	11	12	17
0	13	17	2	15
1	13	12	2	5
1	4	6	3	3
0	5	10	12	15
1	18	4	19	19
0	17	18	17	15
1	1	2	19	2
1	12	4	5	1
1	13	11	15	8
1	7	3	12	1
0	5	2	3	12
1	6	8	7	5
1	16	8	18	14
1	7	3	1	1
1	17	2	17	16
0	17	13	16	18
1	6	11	19	9
1	7	5	12	1
0	8	13	12	18
1	4	8	8	10
1	15	1	1	1
0	11	14	7	14
1	15	8	10	5
0	7	15	17	16
1	15	18	16	1
0	15	2	7	14
1	14	9	11	16
0	16	10	2	16
0	6	14	19	16
0	8	14	9	13
0	11	17	1	19
1	1	8	2	4
1	8	1	16	17
0	7	2	17	19
1	16	12	13	4
1	17	10	11	10
0	5	7	4	16
1	8	15	3	3
0	1	8	5	6
0	17	1	3	11
0	2	10	4	10
1	5	8	15	15
0	8	5	14	14
1	4	16	18	10
1	13	6	3	9
1	6	1	2	10
1	1	5	9	12
1	13	12	17	1
0	7	16	2	4
0	2	10	6	19
0	3	7	2	12
1	18	13	17	1
0	7	6	16	18
0	12	11	4	18
0	3	2	2	17
0	14	6	11	18
0	13	4	10	14
0	12	17	3	14
0	3	6	18	19
0	18	12	9	9
0	14	16	14	17
1	6	16	17	8
1	17	15	5	6
0	14	2	5	16
1	4	10	15	6
1	3	14	19	9
1	12	11	8	4
0	4	10	13	19
1	6	7	15	1
0	5	9	6	15
1	8	15	17	11
1	7	5	4	10
1	3	4	9	6
0	1	13	2	17
0	15	7	11	16
1	2	18	13	14
0	10	7	12	19
0	15	16	18	18
1	3	8	15	2
1	18	13	16	8
1	2	16	15	7
1	14	3	15	3
0	1	18	12	14
1	5	4	16	3
0	3	6	2	17
1	15	13	14	4
1	12	12	4	12
1	1	7	3	3
0	10	4	9	8
0	12	13	12	17
1	12	10	14	11
0	13	13	18	15
1	7	1	2	1
1	7	16	15	10
0	16	9	15	19
1	14	12	15	7
1	7	9	10	4
1	13	6	8	10
0	13	14	5	7
0	18	10	10	13
0	18	4	1	1
0	12	18	5	19
0	16	13	7	8
0	14	17	17	6
0	2	8	12	10
1	5	13	16	7
1	17	12	4	6
0	7	9	15	19
1	6	15	1	11
0	5	16	18	17
1	8	8	13	2
1	6	5	11	7
0	7	18	18	16
0	14	18	3	16
1	2	6	15	18
0	5	18	18	17
1	7	2	16	6
0	10	8	16	14
1	13	5	8	6
1	5	3	12	3
0	9	7	4	19
1	3	11	10	5
0	18	14	12	15
0	17	13	11	17
1	3	16	12	2
1	12	12	18	5
1	3	12	18	17
0	3	1	8	17
1	7	10	16	14
0	12	15	11	13
0	17	17	7	16
1	6	6	9	3
1	13	3	16	3
1	18	10	16	8
1	18	15	2	10
0	8	17	2	18
1	12	14	13	13
0	8	1	5	19
1	2	15	17	2
1	13	6	16	4
0	14	12	10	4
1	18	14	9	14
0	6	13	18	11
1	10	16	13	6
0	7	12	10	6
1	9	10	15	12
0	17	10	3	10
1	1	15	18	3
1	1	2	1	1
0	17	13	10	16
0	7	4	7	13
1	18	14	18	5
1	16	8	8	5
1	5	7	8	3
1	18	5	9	8
0	9	11	5	8
0	17	7	1	11
0	3	7	4	18
1	8	14	15	16
1	3	6	2	8
1	16	17	18	9
1	6	18	17	6
0	10	18	3	19
0	14	18	2	9
0	3	5	12	9
0	4	14	16	19
1	15	16	10	1
1	14	16	5	5
1	2	5	16	7
0	6	1	5	14
1	17	9	8	3
0	11	5	6	15
1	5	18	17	2
0	16	10	3	11
0	13	13	15	17
1	17	18	17	7
0	16	16	1	19
1	10	12	16	4
1	15	8	11	7
1	13	14	12	6
0	16	12	8	11
1	4	17	12	6
1	9	18	18	4
0	2	16	6	5
0	7	17	10	16
0	2	9	12	17
0	9	6	9	19
0	8	6	16	16
0	2	4	2	10
0	2	1	16	12
1	18	2	19	18
1	5	16	11	5
0	17	7	4	13
0	10	7	10	19
0	3	15	14	16
0	8	17	11	19
0	1	13	12	10
0	10	9	11	16
0	7	11	13	12
1	9	6	7	3
1	13	13	17	5
1	12	2	13	8
0	11	18	13	13
1	1	18	17	10
1	15	11	2	3
0	16	16	19	18
1	18	2	5	3
1	6	6	9	5
0	3	16	6	12
0	2	12	12	10
1	16	2	13	7
1	13	3	18	10
1	13	5	19	19
0	6	17	12	7
1	4	7	19	10
1	15	14	19	1
0	15	1	7	19
1	5	4	14	15
1	2	12	11	5
0	5	1	9	12
1	15	12	17	8
0	4	9	12	7
1	5	16	4	15
1	5	17	10	11
1	5	12	18	5
1	10	18	18	5
1	1	4	17	11
1	16	18	6	13
0	18	18	11	16
0	3	7	7	16
0	3	10	2	16
1	11	2	11	9
1	7	7	11	12
1	13	14	16	13
1	1	15	19	8
1	3	13	19	12
1	16	8	16	16
