Resp	V1	V2	A1	A2
1	15	3	10	4
0	16	12	5	10
0	12	18	8	3
1	6	1	11	2
1	16	15	16	8
1	11	3	6	9
0	1	15	4	18
1	14	16	4	5
0	11	8	15	19
0	18	15	1	18
1	4	1	7	7
0	10	12	13	12
0	3	15	10	15
1	5	15	5	1
0	2	6	1	17
0	15	7	2	19
1	15	12	4	5
1	12	17	18	11
0	13	17	2	16
1	15	8	16	9
1	8	8	19	15
1	1	13	13	2
1	4	12	17	4
0	3	9	8	15
0	18	1	8	11
1	11	12	14	12
1	1	17	10	9
1	11	7	15	2
0	7	5	19	17
1	8	15	9	6
0	5	16	5	6
1	5	9	14	11
0	13	14	2	19
1	6	9	17	6
1	8	7	16	8
0	13	15	1	13
1	9	18	19	16
1	12	5	13	5
1	13	8	16	9
1	18	13	16	9
1	3	5	5	5
1	13	7	8	2
0	15	15	19	18
1	13	12	2	7
0	3	16	4	5
0	2	10	3	5
0	10	14	3	13
1	13	4	13	4
0	17	11	8	14
0	11	11	4	14
0	16	10	18	18
1	12	2	2	5
0	8	8	10	11
1	1	17	17	13
1	13	12	17	16
1	7	4	16	7
1	15	18	18	11
0	7	13	8	10
1	17	7	1	19
1	8	11	8	16
1	3	14	15	3
1	15	11	8	8
0	12	18	16	19
0	13	5	9	18
1	14	1	2	4
1	16	5	1	2
0	14	12	13	10
1	4	3	3	13
1	7	10	19	1
1	5	7	10	15
1	14	10	13	8
0	2	15	18	17
1	9	11	4	12
0	1	18	11	16
0	12	18	9	2
0	1	10	12	15
0	4	13	4	7
1	17	13	13	13
0	2	18	19	11
0	2	5	15	16
1	17	1	1	15
0	5	17	11	11
1	15	1	15	19
1	18	4	1	6
0	10	17	11	11
0	3	17	18	13
0	6	10	3	17
1	11	3	11	7
1	18	11	14	18
0	10	14	1	6
0	3	16	8	17
0	13	13	10	18
1	14	15	4	17
1	16	13	16	6
1	9	2	10	16
1	6	4	17	10
1	13	9	4	2
1	17	12	10	3
1	17	7	8	11
1	17	4	1	17
1	11	4	6	8
1	10	11	10	8
1	9	5	19	17
1	17	4	12	16
0	2	14	9	4
0	6	13	11	7
0	3	10	11	4
0	15	12	11	18
1	17	13	1	7
1	9	1	4	11
1	18	13	1	13
1	18	15	15	9
1	18	16	12	14
1	17	3	13	8
0	11	13	11	16
1	13	5	14	3
1	18	8	18	4
0	2	13	14	7
0	1	13	13	3
0	4	12	2	1
0	16	17	1	3
1	1	4	1	17
1	6	5	6	15
1	18	8	18	13
1	18	5	19	14
1	16	9	7	17
1	8	2	11	4
0	2	9	9	13
0	11	15	19	4
1	4	6	19	17
1	3	2	4	7
1	12	1	6	7
0	6	9	19	5
1	15	2	3	19
0	9	14	5	13
1	13	7	5	16
0	15	14	9	19
1	14	17	16	10
1	10	6	5	19
1	5	2	1	8
1	8	5	3	11
1	15	9	16	15
0	5	13	11	13
1	2	9	13	12
0	6	8	3	8
1	14	11	10	14
1	4	10	1	1
1	12	3	14	10
0	5	5	14	13
1	5	7	17	5
1	17	3	8	6
0	2	17	17	5
1	10	9	10	15
1	7	5	6	4
0	7	10	9	17
1	13	14	16	1
1	5	8	6	10
1	8	11	17	12
0	3	11	16	17
0	17	15	4	19
0	4	14	6	11
0	11	16	3	11
1	13	2	14	10
0	15	16	12	18
1	16	15	3	13
0	10	9	9	14
0	15	18	13	17
0	18	8	9	16
1	12	3	2	1
0	13	17	17	4
0	8	17	4	14
1	14	10	17	8
1	3	8	5	7
0	18	16	10	7
0	2	16	13	12
