Resp	V1	V2	A1	A2
0	10	11	13	19
1	6	13	15	4
1	14	15	8	8
1	4	6	4	7
0	1	18	9	16
0	13	3	6	11
0	5	11	10	7
0	15	15	2	9
0	13	18	2	9
0	4	3	7	12
0	17	3	1	11
1	14	4	10	3
0	16	17	3	14
0	8	7	14	12
1	13	8	8	9
0	11	8	19	19
1	11	15	10	7
0	5	16	11	10
0	8	12	14	10
1	7	7	12	3
0	5	15	15	18
0	10	2	13	17
0	10	6	3	17
1	18	12	1	5
0	9	7	3	11
0	13	3	4	15
0	8	7	6	16
0	9	13	1	14
1	9	9	16	6
1	2	5	10	6
0	17	10	1	11
0	17	1	4	9
1	8	5	3	2
1	12	9	19	16
1	2	8	1	5
1	8	2	18	8
0	12	17	16	19
0	15	3	7	18
1	5	16	18	2
0	13	13	13	17
0	1	2	14	14
0	8	1	15	17
1	8	15	15	1
0	8	18	19	12
1	16	6	14	5
1	17	4	11	1
0	15	7	5	16
1	12	3	1	2
1	14	15	19	9
0	8	13	10	8
0	3	11	4	15
1	13	13	5	3
0	15	15	11	10
0	2	4	1	7
0	8	17	4	8
1	10	1	19	18
0	14	18	7	6
1	3	4	14	6
0	16	18	11	11
1	17	10	13	1
0	8	2	4	13
0	12	4	15	12
0	10	9	5	8
0	16	6	12	16
1	7	5	10	9
0	17	13	8	16
0	6	5	2	14
0	18	11	3	13
1	5	15	13	5
0	7	6	11	16
1	2	15	11	2
1	9	18	4	3
0	12	10	1	18
1	12	15	14	4
1	2	10	3	4
0	2	14	2	10
1	9	11	18	6
0	15	9	6	13
1	4	9	15	9
1	2	17	4	2
0	10	2	17	12
1	14	4	9	5
1	7	6	11	1
0	15	3	2	16
1	12	12	14	9
0	14	17	14	10
0	3	5	17	19
0	1	17	5	7
0	15	11	7	12
1	9	8	5	4
0	9	15	11	18
0	7	12	1	13
0	3	17	18	17
0	7	10	4	16
0	8	4	4	17
1	10	8	14	7
0	4	4	15	19
0	7	13	4	15
0	9	10	1	14
0	6	15	11	14
0	15	14	2	15
1	10	4	16	2
1	5	6	10	3
0	11	2	9	15
1	3	9	18	8
1	6	15	11	5
