Resp	V1	V2	A1	A2
0	10	4	12	19
1	5	8	10	1
0	14	1	16	18
1	6	9	8	4
1	7	4	4	4
0	1	17	1	12
0	1	10	4	15
1	13	13	14	3
1	18	16	11	9
0	4	9	4	13
0	14	11	10	13
1	12	2	7	5
1	8	4	6	4
1	14	9	13	11
0	8	10	7	8
0	17	16	11	19
1	14	10	12	14
1	14	12	3	7
1	15	1	19	6
1	15	5	1	14
1	14	7	11	8
1	8	5	1	15
1	5	1	15	7
0	16	17	9	19
0	12	15	8	9
1	17	13	11	3
0	3	17	6	15
1	13	5	13	4
1	13	1	19	12
0	5	13	17	3
0	14	13	16	14
0	15	16	10	1
1	7	8	3	12
1	16	10	1	8
0	15	9	10	7
0	6	2	2	7
0	7	6	18	18
1	18	7	4	16
1	15	11	1	7
0	6	17	7	5
0	18	13	5	19
1	10	1	3	16
0	1	10	6	7
1	10	11	4	7
0	10	16	6	8
1	13	13	6	3
1	9	2	1	1
0	6	18	1	3
1	6	4	11	14
1	18	17	11	13
1	8	4	14	18
1	6	10	13	2
0	15	17	19	17
0	4	14	8	11
0	2	10	11	14
0	9	12	4	4
0	4	18	11	1
1	18	2	6	6
1	10	5	6	9
0	7	18	11	17
1	12	5	4	19
1	17	4	3	14
1	2	6	11	1
1	14	4	5	6
0	12	11	19	9
1	18	8	11	14
0	3	9	9	12
0	14	16	8	17
0	14	14	1	19
1	8	1	3	9
0	3	15	3	16
0	17	18	13	19
0	5	18	5	13
0	1	13	15	11
1	9	1	8	12
0	2	13	6	6
0	2	7	5	9
1	18	2	12	16
0	13	16	16	12
1	7	10	17	2
1	14	5	6	7
1	4	3	12	4
1	6	4	10	4
1	17	12	13	5
0	3	17	17	12
1	7	4	14	8
0	9	18	3	16
1	17	10	12	12
1	17	12	17	17
1	13	2	1	11
0	9	14	15	13
0	4	12	15	16
0	12	13	1	11
0	1	15	14	15
1	17	9	15	3
1	18	2	18	1
1	17	7	8	3
1	18	2	7	11
1	18	11	5	13
0	7	14	14	19
0	9	12	7	5
1	12	11	8	7
1	3	3	18	1
0	5	13	4	7
0	10	17	1	5
0	3	16	9	10
1	4	11	14	3
0	8	11	3	10
1	12	8	5	4
0	5	8	2	16
1	18	11	11	15
0	1	17	19	8
1	7	11	11	17
1	8	4	2	17
1	16	7	2	14
0	3	15	18	13
1	5	7	10	4
1	13	18	4	5
1	17	16	4	8
0	5	11	19	10
1	15	3	12	13
1	7	4	9	18
1	13	4	7	10
1	7	9	8	13
0	13	13	11	2
1	3	9	3	14
1	11	2	11	18
1	12	7	1	3
0	17	18	19	15
0	9	12	18	18
1	8	11	2	5
0	17	17	14	17
1	4	2	14	2
0	8	17	1	5
1	6	1	8	14
0	10	16	14	18
0	7	17	12	12
1	11	4	16	7
