Resp	V1	V2	A1	A2
0	18	9	18	4
0	6	9	18	14
0	7	2	19	11
0	17	1	10	8
0	17	10	6	18
0	14	13	4	6
1	15	12	14	16
0	18	2	18	17
0	11	16	10	11
1	1	14	1	2
0	18	2	6	7
0	16	3	11	1
0	17	6	1	13
1	11	17	5	13
0	11	11	12	10
0	9	12	18	13
0	16	3	19	6
0	14	4	17	7
0	3	6	9	11
1	13	14	18	8
0	14	13	16	10
1	9	6	11	17
0	11	6	17	10
0	9	12	8	12
0	16	13	8	2
0	18	4	19	11
0	13	8	14	16
1	13	14	11	1
0	2	3	1	1
0	9	10	17	16
1	6	15	7	5
0	9	7	6	8
1	2	11	1	4
1	10	15	13	19
1	4	8	10	10
0	9	5	1	6
0	12	14	13	12
1	15	15	4	9
0	10	8	16	19
0	10	13	7	6
1	8	15	17	13
1	5	11	13	17
0	13	11	5	3
0	7	4	19	15
0	3	7	4	17
0	16	8	6	6
1	15	13	5	17
1	3	7	6	18
1	2	16	8	14
0	10	15	12	10
0	18	9	3	17
1	11	18	3	18
1	2	14	2	6
0	13	10	5	13
1	1	16	5	14
1	8	13	7	11
1	7	15	7	2
0	14	5	1	2
0	7	3	7	9
1	12	14	1	13
1	4	10	18	16
1	7	17	18	15
1	11	16	9	14
1	12	11	5	15
1	1	2	19	17
0	9	7	18	7
1	1	16	8	18
1	3	13	16	18
1	10	13	15	19
0	15	13	4	3
1	7	12	17	8
0	10	6	11	5
1	1	7	4	16
0	6	1	1	7
1	9	16	4	19
0	7	6	2	9
1	13	8	3	13
0	9	9	1	8
1	4	8	8	13
1	1	8	15	3
0	15	8	3	2
1	18	13	17	14
1	15	18	9	3
0	13	14	8	9
1	10	16	1	1
1	6	7	11	17
0	11	2	14	19
0	14	10	1	13
0	15	3	19	17
1	9	18	4	2
0	5	4	14	6
0	1	4	11	16
0	12	9	16	19
1	4	9	9	16
0	15	13	16	8
0	4	3	18	9
1	9	3	3	17
0	9	11	19	10
0	5	7	12	10
0	5	4	11	4
0	18	1	9	19
0	5	4	18	16
