Resp	V1	V2	A1	A2
1	2	18	19	10
1	13	3	15	3
0	2	15	5	12
1	15	6	6	4
0	6	9	11	17
0	8	2	8	19
0	17	12	11	11
0	17	16	7	16
0	10	8	3	11
1	1	6	2	2
0	14	18	6	7
1	11	7	12	1
1	8	11	7	1
1	13	9	18	9
1	15	2	15	10
0	6	2	10	9
0	8	4	5	14
0	10	1	9	17
1	17	6	8	3
0	15	11	7	7
0	1	7	2	14
0	11	4	2	10
0	13	14	14	15
1	2	8	12	6
0	1	14	18	19
0	12	4	7	16
0	11	14	9	15
1	9	3	15	8
0	2	10	7	18
1	5	10	19	11
1	7	9	18	2
0	8	6	10	9
0	8	2	12	12
1	18	17	17	8
1	10	17	19	1
1	3	14	14	9
0	4	10	15	14
1	5	12	2	6
1	4	12	19	10
1	9	7	16	14
1	16	18	15	9
0	2	8	5	11
0	10	14	8	12
1	9	16	12	3
0	17	6	1	9
0	12	18	7	16
1	14	3	19	17
0	3	18	9	5
0	7	12	1	13
0	9	18	1	8
0	9	14	4	11
0	5	6	10	10
0	17	7	1	12
1	1	7	16	1
0	2	16	3	14
1	5	1	17	16
0	17	8	16	13
1	4	8	17	6
0	10	5	9	16
0	4	18	1	7
0	11	10	2	19
1	3	7	8	2
0	13	1	8	18
1	4	15	12	6
0	14	17	2	17
1	12	3	19	13
0	12	15	11	15
1	10	4	17	5
0	7	1	6	16
0	15	9	5	18
0	8	9	18	19
1	8	10	7	9
0	4	12	18	19
1	7	3	15	12
0	4	3	1	5
0	12	5	9	18
0	8	8	16	15
0	14	1	10	15
1	6	7	15	2
0	10	16	11	14
1	7	6	11	6
0	11	9	14	13
0	8	12	1	12
1	15	15	19	8
0	15	16	4	14
1	7	12	14	5
0	12	3	1	17
0	7	12	5	10
0	8	14	13	8
0	5	18	12	18
0	13	14	1	9
1	11	15	19	18
0	6	18	10	18
0	15	16	6	19
1	14	4	12	2
0	7	9	2	17
0	16	16	19	16
1	18	8	11	10
0	14	18	14	19
0	6	12	15	15
0	5	2	10	8
1	4	10	19	3
0	10	17	5	16
1	4	6	18	7
0	15	9	11	18
1	7	17	17	13
1	8	9	17	3
0	11	2	2	13
1	12	1	14	5
0	2	4	14	17
0	18	9	9	18
1	8	17	13	9
1	4	14	3	2
1	11	1	16	8
0	15	15	5	14
1	18	6	4	5
1	6	5	11	1
0	16	10	1	11
1	3	16	15	1
1	3	15	18	12
1	11	4	14	3
1	5	15	11	8
0	9	16	6	13
0	4	5	6	6
1	10	4	4	6
1	17	4	2	15
1	9	4	19	1
0	6	11	10	2
0	16	2	10	19
1	10	8	1	1
0	6	11	7	13
1	16	8	18	19
1	17	15	5	6
0	14	4	10	17
1	10	6	16	5
0	17	8	11	16
