Resp	V1	V2	A1	A2
0	18	12	8	11
0	6	12	7	14
0	13	15	19	16
1	13	18	16	6
1	1	6	18	8
0	4	8	3	1
0	1	12	11	12
0	16	13	2	17
1	12	18	9	4
1	5	1	16	7
0	5	4	8	8
1	14	16	7	3
1	5	7	16	4
0	1	13	14	15
0	16	10	16	15
1	7	5	16	11
0	3	3	12	14
1	12	11	2	6
0	7	17	2	14
0	6	5	5	17
0	8	17	6	15
0	4	18	8	11
0	5	17	13	14
0	10	12	5	13
1	12	17	17	5
1	13	7	11	9
0	1	12	4	18
1	13	3	12	8
0	17	1	9	16
0	15	14	4	14
1	9	13	19	8
0	8	10	5	19
1	6	7	18	14
1	10	8	11	1
1	14	2	14	11
0	14	7	12	12
0	2	13	1	8
1	2	7	7	1
0	2	2	8	17
1	7	5	9	1
0	6	13	13	10
1	11	6	19	14
1	7	2	14	6
1	14	15	16	2
0	12	13	12	17
1	17	8	12	3
0	6	17	16	15
0	13	15	1	14
1	2	14	16	12
1	15	6	13	7
0	18	9	14	17
0	9	3	19	10
0	13	5	10	10
0	14	18	17	8
0	2	6	4	19
1	1	8	11	8
1	1	8	17	5
1	17	1	19	15
0	16	14	13	16
0	7	6	9	19
1	1	9	19	2
1	4	14	14	3
0	9	15	6	9
0	3	2	9	17
0	10	16	19	14
1	4	3	17	6
1	2	10	14	12
0	4	10	4	16
0	16	11	12	15
0	2	8	9	15
0	6	1	2	14
1	4	13	11	8
0	12	3	2	6
0	14	16	3	12
0	9	6	9	14
0	18	11	12	19
0	3	16	17	17
0	5	7	1	10
1	13	7	18	6
1	16	7	10	7
0	6	5	7	6
0	15	9	3	14
0	18	9	7	7
0	5	6	14	14
1	5	16	19	2
0	13	18	7	11
0	4	3	7	15
0	13	16	5	16
0	11	18	3	1
0	15	8	4	13
0	3	5	1	9
0	2	18	16	17
0	15	2	4	1
0	18	13	15	19
1	1	15	18	4
0	2	15	11	12
0	13	4	6	15
0	7	5	7	14
1	5	4	15	2
0	14	13	15	15
0	5	3	5	8
0	3	12	7	12
0	9	6	11	12
0	13	9	9	18
1	10	8	15	4
0	9	5	19	18
1	18	16	19	2
0	12	7	11	10
1	4	10	18	5
1	11	13	17	9
0	15	15	9	13
0	1	16	6	7
0	4	4	10	18
0	13	2	17	18
0	7	1	1	4
1	7	17	17	13
0	11	14	3	10
1	7	6	10	2
1	18	2	15	9
0	1	18	2	1
0	13	7	2	1
0	2	8	1	8
0	9	6	5	2
1	7	18	14	2
0	7	8	4	16
1	5	16	12	6
1	11	14	10	2
0	9	12	13	15
1	13	2	14	1
1	15	16	19	7
0	6	12	12	18
0	17	16	1	13
0	8	16	10	19
0	18	17	12	19
0	5	10	15	18
1	3	14	14	12
0	8	3	6	8
1	2	9	13	6
0	10	15	10	17
0	7	13	6	6
0	8	13	7	17
1	13	5	8	3
1	14	16	18	1
1	16	2	14	12
0	7	1	17	11
0	15	10	7	14
0	3	1	12	15
1	2	6	14	7
0	4	16	7	4
0	6	8	8	9
1	9	2	18	13
1	4	4	13	2
1	14	11	17	1
0	4	15	1	11
0	17	6	10	19
1	8	5	10	4
0	5	2	6	7
1	5	6	19	10
