Resp	V1	V2	A1	A2
0	10	14	12	13
0	11	7	14	12
1	16	2	2	19
1	15	10	9	10
0	6	15	10	3
1	13	3	7	9
0	14	10	18	10
1	4	5	12	12
0	5	6	19	18
1	16	13	17	18
0	12	6	16	16
1	4	8	8	10
0	14	13	15	18
1	9	13	14	18
0	11	9	17	5
0	17	17	9	8
0	13	10	8	8
1	5	11	11	12
0	10	16	19	1
0	9	11	18	3
0	12	9	14	8
1	15	8	9	16
0	12	9	9	6
0	3	17	13	4
0	13	7	11	2
1	14	16	14	17
0	3	9	16	11
1	6	10	2	7
1	13	10	5	15
1	11	13	15	17
0	2	6	16	7
1	3	15	14	15
1	15	12	8	17
0	16	6	17	1
0	5	17	15	2
0	1	16	10	4
1	9	16	9	10
1	8	14	13	16
1	14	15	7	8
0	6	9	16	1
1	2	13	7	18
0	2	10	13	11
1	12	1	2	10
1	8	13	6	18
0	6	15	8	3
0	12	5	10	3
0	5	7	8	3
1	7	17	8	11
1	6	7	10	16
1	8	14	9	13
0	15	11	19	12
1	16	2	7	17
0	6	8	16	13
0	12	18	13	2
1	10	18	6	9
0	18	12	11	6
0	5	13	19	15
0	12	12	15	2
0	12	11	15	8
1	5	6	9	15
0	4	16	17	3
0	6	7	9	8
1	13	5	2	11
1	6	14	5	8
1	15	11	5	7
0	3	4	17	7
0	12	10	7	2
0	18	9	17	8
0	8	4	12	10
1	1	10	14	17
1	1	18	2	8
1	16	2	15	17
1	18	12	5	16
0	11	18	13	4
1	12	13	4	19
0	13	15	11	7
0	16	1	1	18
0	13	6	11	1
0	11	18	18	2
0	17	18	17	9
0	8	2	17	5
1	13	13	2	12
1	11	7	1	7
0	3	8	13	11
0	4	3	6	5
1	13	7	7	15
1	14	1	11	11
0	12	1	3	2
1	5	9	15	19
0	12	11	9	7
1	4	15	7	17
1	10	14	5	10
0	6	10	17	5
0	18	8	4	14
1	8	12	3	7
1	12	16	4	8
1	11	6	1	2
1	17	15	8	14
0	13	17	3	1
0	8	6	4	2
0	12	13	12	4
1	3	9	10	9
0	7	11	15	10
1	9	4	4	4
0	3	5	18	14
0	4	7	9	4
1	9	16	15	15
0	5	16	19	14
1	1	18	12	15
1	2	2	14	19
0	6	1	4	8
1	6	1	6	12
1	18	3	8	17
1	4	16	1	16
1	8	10	9	14
0	9	4	18	9
1	11	2	1	2
0	4	9	16	16
1	7	5	10	19
1	10	6	3	9
1	5	10	2	14
1	7	5	6	15
1	7	13	1	13
0	12	9	11	4
1	3	9	3	19
0	15	3	15	1
0	13	4	13	8
1	13	8	7	10
0	8	3	15	11
0	2	8	13	7
0	14	6	4	3
0	14	8	16	2
1	2	5	12	16
1	9	11	11	16
0	15	9	18	6
0	6	8	18	4
1	7	15	4	8
1	16	13	2	5
0	13	1	14	12
0	1	14	4	18
1	15	17	11	18
0	2	7	18	9
0	12	4	4	1
0	3	1	15	15
0	6	4	19	10
1	2	8	2	10
1	9	7	19	18
1	3	9	3	6
0	4	3	19	4
1	9	4	3	6
1	4	9	3	8
1	8	12	8	19
0	17	2	9	8
0	12	1	16	8
1	17	5	9	13
1	10	5	1	12
1	6	3	13	19
1	6	18	2	18
0	5	9	18	6
1	12	11	4	4
1	6	7	11	17
1	11	9	8	13
1	8	5	7	14
0	13	1	14	11
0	11	8	1	1
1	9	12	13	11
1	5	8	6	17
0	13	4	6	1
0	18	7	19	10
1	15	16	8	19
0	17	7	2	19
0	10	4	11	6
1	6	13	15	19
0	8	4	12	11
1	10	10	3	16
1	3	16	15	8
0	15	9	14	2
0	8	1	17	3
1	6	14	1	13
0	18	8	1	11
0	15	4	12	16
1	9	10	11	15
1	8	4	7	8
1	5	9	3	8
0	3	2	12	11
1	8	16	13	9
1	9	11	11	11
0	11	3	10	1
1	1	18	3	3
0	13	8	19	15
1	2	12	9	7
0	8	9	13	11
0	7	11	18	10
0	13	16	11	3
0	13	15	17	11
0	18	2	2	4
0	6	8	8	12
0	13	9	18	7
1	16	9	1	2
0	7	7	13	10
1	8	17	12	4
0	14	3	7	13
1	11	14	10	19
0	16	11	19	4
1	6	17	3	15
0	16	1	10	19
1	1	4	4	4
1	10	8	12	11
0	14	10	4	2
1	7	17	3	13
0	3	6	10	4
0	5	1	9	4
0	14	16	19	2
1	8	7	11	4
1	16	14	6	14
0	7	2	14	9
0	11	18	15	9
0	13	9	15	8
0	15	10	13	7
0	4	11	3	2
0	15	12	3	17
1	9	12	11	13
0	10	9	11	11
1	4	7	10	16
0	3	9	15	5
1	11	6	3	4
0	10	13	7	9
0	12	17	19	1
0	2	11	11	10
0	16	11	8	3
1	10	4	5	6
1	9	1	6	6
0	1	2	5	1
1	1	15	1	8
1	7	4	5	7
0	1	5	18	7
1	7	8	3	13
1	16	18	8	14
0	8	12	9	3
0	15	12	17	13
1	2	16	2	1
1	2	18	11	18
1	15	13	4	9
0	11	10	9	11
0	4	15	18	3
0	18	6	7	3
1	7	16	13	2
1	5	15	11	8
1	18	12	1	18
0	13	16	16	2
0	9	14	17	8
0	15	7	12	17
0	15	11	11	18
0	12	7	17	6
0	1	7	12	12
0	16	17	12	1
0	12	13	17	4
0	3	8	18	13
0	2	14	18	10
0	8	10	3	1
1	4	1	12	18
0	12	8	14	4
0	18	18	11	4
0	11	6	10	9
0	3	3	3	19
1	1	13	13	15
0	5	6	7	2
0	7	12	6	2
1	13	2	4	13
0	8	12	16	10
1	5	17	9	15
0	13	2	19	3
1	4	17	17	1
0	16	12	15	11
0	13	15	16	17
1	18	15	6	15
0	15	18	14	19
0	3	17	7	8
1	10	5	2	12
0	15	2	19	3
1	17	17	8	13
1	2	14	3	3
0	4	13	14	6
1	10	4	3	9
1	9	15	18	16
0	17	3	12	2
0	10	4	3	3
0	14	11	12	17
1	18	15	2	16
0	11	4	4	3
1	7	4	12	5
0	1	6	19	14
0	15	2	5	4
0	5	6	18	15
1	9	6	2	17
1	2	16	4	13
1	5	8	2	2
0	12	9	1	18
1	3	6	3	10
1	2	13	4	11
