Resp	V1	V2	A1	A2
0	13	14	6	13
1	1	11	19	16
1	16	5	14	7
1	5	8	13	9
1	12	3	12	6
1	16	12	19	8
1	7	16	19	11
1	15	17	15	13
1	10	12	12	2
1	8	18	10	3
1	6	11	8	1
0	17	10	2	17
1	18	18	16	8
0	10	8	9	15
0	13	5	4	15
0	4	7	11	11
1	6	15	17	14
1	14	1	18	12
0	6	12	4	10
0	2	16	2	19
0	7	17	2	6
1	16	8	6	11
0	11	9	13	7
1	11	9	10	2
0	10	7	7	11
0	14	12	1	2
0	1	12	11	18
1	18	6	15	9
0	15	4	1	17
1	2	5	12	3
1	8	8	19	14
1	18	8	16	4
0	18	15	17	15
1	9	2	17	5
0	17	17	7	15
1	6	5	5	11
1	16	2	18	12
1	16	9	13	5
1	14	8	11	3
0	10	6	1	14
0	1	17	9	18
1	7	14	8	3
1	18	5	14	4
1	12	12	8	2
0	12	1	11	13
0	14	17	4	11
1	1	8	2	4
1	1	14	13	5
0	15	9	7	16
0	9	14	16	16
1	17	12	16	17
1	7	5	8	8
1	18	5	13	14
0	2	3	1	16
0	6	2	11	15
0	18	1	3	18
1	15	15	10	4
0	13	6	12	14
0	13	13	5	19
1	13	2	15	6
1	18	17	14	1
0	17	3	10	10
0	1	5	8	13
0	17	14	10	19
0	10	6	14	18
0	17	6	4	16
1	4	17	5	2
0	12	1	5	14
0	16	7	9	7
0	2	3	11	5
0	15	2	12	13
0	12	2	18	9
0	13	2	3	13
0	3	10	10	16
0	1	9	8	14
0	7	16	1	15
0	16	16	2	4
1	17	8	3	5
0	12	18	12	19
1	16	18	18	9
1	14	15	8	7
1	3	6	12	6
1	15	7	3	5
0	6	8	6	6
1	13	16	7	3
1	9	12	14	15
0	11	14	8	10
0	8	5	2	8
0	4	2	12	3
0	8	3	8	2
1	17	2	14	9
0	2	17	7	3
1	15	13	4	9
1	17	12	15	16
0	7	6	2	12
0	10	15	1	4
1	15	1	2	1
1	9	11	3	4
0	17	5	2	12
0	12	15	9	14
0	11	3	7	14
0	1	15	4	18
0	11	8	5	6
0	10	12	4	10
1	13	12	3	1
0	15	5	4	8
1	18	6	9	2
1	17	10	16	10
0	2	4	6	19
1	1	5	8	2
0	3	7	5	19
0	3	5	7	19
0	15	8	18	16
0	12	11	8	18
1	3	6	15	6
1	13	17	12	6
0	6	5	4	3
1	4	16	16	3
0	14	17	10	10
0	2	1	4	18
1	11	7	15	8
1	5	16	16	12
0	11	9	10	17
1	9	18	12	2
0	7	11	16	17
1	11	10	12	15
1	17	12	3	9
1	18	4	11	3
0	4	2	8	10
0	10	15	1	18
1	5	17	16	9
0	2	4	16	11
1	15	11	11	5
1	10	8	11	12
1	6	15	17	11
1	2	5	3	6
0	15	11	8	18
0	6	10	3	13
0	7	13	10	4
0	1	1	2	5
1	9	3	13	5
1	3	3	12	8
0	9	7	2	13
1	14	7	14	1
1	18	15	6	2
0	11	17	3	19
0	15	17	9	15
0	1	8	2	13
1	13	1	10	3
0	8	12	1	16
1	16	11	17	11
1	1	12	2	5
0	9	17	7	17
1	17	11	12	11
1	15	1	8	6
1	13	16	14	8
1	8	14	15	6
1	2	1	5	2
0	5	10	7	10
0	14	10	7	15
0	12	10	17	16
1	17	7	15	18
0	2	5	2	13
0	4	14	5	8
0	11	3	12	7
0	13	5	2	6
1	12	10	8	1
0	15	14	9	9
0	11	18	1	1
1	5	3	19	9
1	10	13	4	6
1	11	16	14	9
1	2	3	16	13
1	10	14	7	3
1	17	15	18	9
0	7	5	15	13
0	6	9	6	19
1	3	8	14	10
1	15	17	15	15
1	16	2	17	11
0	4	13	7	13
1	3	9	15	11
1	2	6	15	1
0	12	17	11	12
1	1	1	12	10
0	5	10	11	17
0	18	4	2	13
1	11	7	17	6
0	15	4	5	19
0	3	15	9	19
0	17	5	13	17
1	17	9	19	10
1	10	14	18	13
0	8	18	6	19
0	10	15	10	8
1	3	15	11	6
1	1	2	13	14
1	6	13	17	10
0	1	2	10	17
0	12	17	4	3
0	4	6	5	19
0	9	8	11	15
1	4	3	19	18
0	10	2	11	9
1	14	4	17	7
1	9	10	18	3
0	6	17	17	17
0	13	16	8	15
0	12	18	7	14
