Resp	V1	V2	A1	A2
1	3	13	5	5
1	11	5	13	17
1	16	6	9	13
1	18	5	14	18
0	9	11	12	9
0	4	17	14	12
1	8	18	13	17
1	14	13	2	10
0	7	9	10	6
1	7	17	18	15
0	15	10	13	8
1	11	12	17	18
1	8	12	4	12
0	16	4	4	1
0	7	10	19	12
1	5	12	15	16
0	10	16	11	11
1	12	16	9	19
1	2	18	5	5
0	11	15	8	5
1	1	14	7	12
0	13	7	12	7
0	8	16	17	10
1	2	9	3	8
0	1	3	1	4
0	8	9	3	4
0	10	6	4	2
0	11	4	19	10
1	6	16	7	4
0	11	14	14	5
1	17	2	16	17
0	11	8	19	12
1	8	17	1	11
1	12	2	10	14
0	9	6	11	6
0	16	2	7	4
1	2	17	4	4
0	9	1	17	1
1	3	17	19	4
1	11	18	17	15
1	3	7	7	18
0	5	12	1	2
0	13	11	17	6
0	14	18	17	8
0	3	12	14	5
0	11	7	11	5
0	8	2	4	3
1	13	13	15	7
0	1	8	7	10
1	2	5	7	12
0	7	5	6	4
1	8	12	2	18
1	10	9	12	14
1	5	9	9	12
1	7	3	15	15
0	10	18	11	14
0	3	3	7	2
0	5	16	17	11
1	1	5	1	12
1	12	13	2	18
1	13	15	5	11
0	17	3	17	19
0	5	9	2	11
1	6	16	9	17
1	17	6	15	17
0	7	2	3	3
0	14	12	14	5
0	18	16	13	6
1	16	11	5	10
1	2	3	16	17
1	6	8	4	11
0	1	4	6	5
1	14	10	13	15
1	18	4	3	10
1	4	1	1	13
1	12	16	5	9
0	17	11	1	4
1	14	10	11	19
0	15	14	17	1
1	18	4	10	19
1	7	2	19	17
0	15	8	11	4
1	2	1	13	12
0	12	13	13	2
0	18	12	10	6
1	9	11	6	19
0	6	13	18	11
0	18	14	19	9
0	11	11	5	7
0	2	9	7	7
0	17	10	4	9
0	5	2	10	4
1	18	1	5	9
0	6	3	8	7
0	11	17	10	8
0	16	9	7	3
1	12	6	15	18
1	7	13	1	5
0	12	1	13	8
0	15	11	13	4
1	3	16	3	3
0	10	9	15	6
1	13	8	11	8
0	5	16	14	3
1	14	1	16	9
0	16	4	10	9
1	5	12	6	14
0	18	8	15	8
1	15	7	14	16
0	8	12	11	14
1	9	2	15	13
1	3	7	8	9
1	1	13	1	7
0	15	6	6	11
1	17	4	6	13
0	9	5	16	6
1	7	18	4	10
0	8	6	13	3
1	12	14	2	12
1	17	17	3	16
1	2	17	13	3
0	18	9	4	9
1	1	8	1	4
0	3	11	15	3
0	6	1	18	6
0	1	4	7	1
0	15	6	15	2
1	8	4	4	10
1	4	18	4	3
0	10	13	16	3
0	8	5	11	2
1	6	10	6	19
1	8	15	6	4
0	17	13	19	5
1	15	1	18	13
1	13	2	2	12
1	8	17	12	6
0	1	15	16	5
1	7	15	10	16
0	18	6	14	8
0	12	10	11	3
1	5	13	8	10
0	11	6	2	4
1	8	14	9	7
1	1	8	5	6
1	1	16	11	10
0	11	1	19	14
1	14	8	1	5
1	16	13	9	11
0	13	18	10	2
1	6	10	2	9
0	15	4	10	15
1	10	16	16	19
1	1	15	3	15
0	9	8	14	1
1	14	15	10	11
1	16	3	2	16
1	11	5	3	11
0	10	5	15	15
1	2	12	17	4
0	14	2	13	9
1	10	11	11	5
0	2	5	11	1
0	11	10	11	5
1	4	13	7	10
0	10	12	18	14
0	1	17	4	2
1	17	1	15	14
0	5	8	14	3
0	2	9	4	10
0	16	16	8	10
0	2	10	15	8
1	15	9	3	13
0	18	7	14	6
1	9	15	3	17
1	16	6	7	9
0	18	9	8	9
0	9	14	5	5
1	4	2	1	18
0	9	18	10	3
1	16	15	3	14
0	5	3	14	15
1	6	12	2	3
0	4	7	8	6
0	11	5	19	8
1	7	10	2	4
0	14	10	12	14
1	17	4	2	5
0	14	1	10	7
0	14	16	15	3
0	4	11	15	4
0	3	5	19	1
0	6	8	3	2
0	5	14	15	11
0	7	18	5	4
0	6	6	15	6
0	13	8	5	6
0	8	9	5	7
1	2	14	6	11
0	16	14	16	4
0	18	18	18	6
1	4	18	10	19
0	4	4	14	8
0	4	14	12	16
0	2	9	8	9
1	13	3	1	17
0	10	8	9	11
0	17	2	16	1
0	5	2	7	8
0	8	16	7	8
1	1	12	10	6
1	13	11	13	17
0	18	11	18	11
1	16	18	3	13
1	1	7	2	14
1	9	6	1	13
1	11	9	18	18
0	12	6	9	1
1	18	12	5	18
0	5	8	10	13
0	18	12	17	16
0	4	18	12	7
0	6	17	5	6
0	13	16	16	9
0	3	18	1	1
0	5	14	9	9
1	5	9	9	15
0	1	16	16	2
1	11	11	1	11
1	6	12	9	6
0	1	5	8	4
1	18	9	10	10
0	3	2	12	1
1	8	5	8	10
0	16	3	17	10
0	15	16	19	6
1	6	14	13	10
0	13	10	5	3
0	18	1	16	7
0	2	1	10	1
1	9	1	2	12
0	13	1	12	1
1	13	16	2	12
0	5	4	13	1
1	1	8	18	15
0	18	10	16	13
1	2	6	4	7
1	16	14	1	17
1	6	5	13	18
1	4	18	4	10
1	18	8	1	7
1	4	18	13	16
1	15	14	14	14
0	5	12	16	1
0	6	8	16	7
0	9	15	12	6
1	8	16	15	1
0	6	7	12	1
1	3	5	14	6
0	6	16	6	6
0	13	5	11	4
1	4	5	11	17
0	5	13	9	7
0	15	1	10	2
1	1	14	15	17
1	14	1	4	19
1	3	15	9	13
0	15	3	15	14
0	6	14	13	4
1	1	13	17	13
0	13	1	17	15
1	8	18	15	17
0	11	9	14	18
0	8	16	14	7
1	15	17	4	11
1	2	16	1	7
1	16	14	5	8
0	9	11	7	6
1	4	10	15	12
0	13	11	9	12
1	4	9	10	16
0	10	8	17	3
0	16	8	9	4
1	16	11	15	17
1	2	17	7	4
1	17	11	14	14
0	5	3	13	4
1	7	18	18	15
1	7	15	5	10
1	4	9	13	13
0	10	2	14	13
0	9	9	12	8
1	2	17	3	7
0	10	5	10	1
1	7	4	5	10
1	13	9	4	12
0	16	17	12	2
0	6	1	15	2
1	9	11	13	15
1	15	7	5	12
