Resp	V1	V2	A1	A2
0	15	8	18	10
1	11	14	11	15
1	3	13	10	17
0	6	4	15	19
1	15	18	11	16
1	13	16	5	6
1	2	9	11	10
0	15	10	16	19
0	18	15	18	12
0	15	4	13	13
1	5	12	10	3
0	4	2	15	13
1	7	16	1	16
1	6	9	16	13
0	7	6	15	13
0	4	3	12	12
1	4	13	13	18
0	13	2	13	11
1	4	14	3	11
0	7	5	5	3
0	5	3	10	14
1	9	17	11	9
0	7	3	5	6
1	7	12	17	1
0	12	14	6	7
0	16	5	18	10
1	6	15	1	9
1	6	18	10	9
0	13	3	16	13
0	2	6	2	14
1	8	14	13	16
1	3	12	7	5
0	14	9	14	3
1	12	18	9	12
1	11	18	10	19
0	13	8	12	5
0	11	4	7	7
0	8	3	4	9
0	6	9	9	4
1	9	11	4	17
0	15	2	8	3
0	11	7	17	5
0	16	16	10	7
0	17	12	8	19
0	15	12	4	4
1	5	6	13	8
0	15	4	12	19
0	11	13	8	10
1	7	16	15	14
0	4	2	16	19
0	7	2	10	10
0	17	15	19	16
0	11	17	1	5
1	12	18	14	15
1	6	15	8	3
0	12	2	5	17
1	7	15	10	19
1	8	13	3	19
1	1	18	5	6
0	8	5	15	7
1	8	18	12	6
0	13	11	7	12
1	13	17	17	10
1	1	18	12	11
0	9	8	18	13
0	18	2	17	3
1	3	13	17	14
0	14	13	9	17
1	7	13	5	2
1	2	10	9	8
0	14	11	12	10
0	16	11	11	2
0	5	1	16	7
0	4	4	8	15
1	9	18	8	2
1	18	16	1	1
0	16	17	15	3
0	15	4	18	12
1	1	13	12	12
0	3	3	10	12
0	8	2	19	19
0	9	1	9	11
0	16	13	16	6
0	6	5	4	4
0	6	10	10	16
0	8	8	18	5
1	1	10	13	13
0	7	2	13	16
1	6	11	13	1
1	3	14	8	6
0	14	13	5	8
1	5	13	15	7
1	7	9	18	18
0	4	1	10	5
1	2	11	14	4
1	16	16	19	11
0	8	4	15	13
0	10	9	6	5
1	1	13	8	16
0	9	2	16	7
0	18	6	16	4
0	10	7	1	9
0	11	5	8	9
1	1	9	6	10
1	7	18	1	7
0	10	2	7	16
0	12	10	9	3
0	14	9	14	10
0	13	6	18	5
0	13	5	4	14
0	17	8	17	19
0	10	11	11	6
0	3	9	4	3
0	9	2	8	15
0	12	5	3	9
0	14	11	5	17
0	10	11	11	18
0	9	8	12	9
0	14	11	10	14
1	3	15	17	16
0	17	15	10	19
0	8	4	6	4
0	9	4	5	10
0	16	3	9	3
1	5	17	3	13
0	13	4	12	1
0	17	17	16	4
0	9	3	12	9
1	8	12	13	15
1	6	16	8	8
1	1	9	3	16
0	9	1	4	19
1	8	18	13	3
1	14	13	5	5
0	11	12	10	2
1	16	16	1	11
0	3	5	9	17
1	8	14	9	8
0	6	8	17	14
1	11	17	1	2
0	10	5	2	7
1	12	13	4	18
1	10	15	4	11
1	6	14	12	3
0	11	17	12	19
0	17	16	18	1
1	1	10	9	15
1	6	9	2	12
0	12	7	18	5
1	2	14	17	12
1	8	11	6	10
1	15	15	16	11
0	17	1	16	10
0	13	11	19	5
1	1	18	18	16
1	5	15	18	3
0	13	6	19	7
