Resp	V1	V2	A1	A2
0	12	4	18	14
0	6	3	4	14
1	1	10	1	16
0	11	15	11	3
1	4	17	9	11
1	14	15	9	11
1	11	18	11	3
0	18	4	13	6
1	3	8	3	9
1	17	18	17	10
0	7	8	1	15
1	6	8	4	6
1	6	9	5	14
1	8	16	7	5
0	12	15	14	7
0	4	1	3	6
1	16	14	16	17
1	8	18	15	8
0	5	7	4	4
0	15	3	1	6
1	10	15	19	1
1	4	17	2	3
1	5	15	12	5
1	16	1	17	9
0	13	1	12	6
0	13	9	3	1
0	8	11	15	8
1	7	9	13	14
1	8	18	18	16
1	5	17	11	6
0	12	5	3	3
0	5	3	8	9
1	11	11	6	19
0	13	5	7	3
0	17	5	7	5
1	8	12	6	16
1	8	13	8	4
0	1	4	15	17
0	16	10	16	6
1	4	9	18	14
0	17	9	17	9
0	14	9	18	16
0	15	16	12	12
0	12	3	11	7
0	9	10	2	3
0	3	4	7	10
0	11	9	19	9
1	10	10	15	18
1	15	17	14	2
1	2	10	16	5
1	7	16	12	13
0	14	2	11	9
1	3	16	12	7
0	11	2	8	11
0	7	6	17	16
1	1	17	2	9
1	6	4	17	19
1	7	8	17	4
0	16	8	18	16
0	18	9	16	19
0	8	1	9	3
1	3	14	3	5
1	5	4	11	3
0	17	10	17	8
1	2	4	5	7
0	13	1	2	11
0	13	2	17	13
0	17	5	17	6
1	3	16	5	10
1	1	13	5	1
0	12	2	17	9
1	10	17	17	11
0	9	7	8	4
0	18	5	17	10
1	1	4	19	11
0	1	3	8	11
0	15	6	10	4
0	13	3	5	14
0	1	3	3	4
1	10	17	1	16
1	1	16	4	9
1	5	9	4	13
1	2	2	9	3
1	7	9	3	12
1	9	14	17	19
1	13	11	16	17
1	10	13	15	13
1	11	13	6	1
0	3	3	12	4
0	17	3	8	10
0	15	15	1	11
1	1	5	7	14
0	12	7	6	7
0	13	3	15	18
1	10	17	2	2
0	13	5	9	8
0	2	2	10	13
1	8	16	13	12
0	16	2	14	8
1	14	18	2	1
0	17	15	12	2
0	13	4	5	14
0	16	2	2	10
0	8	7	12	1
1	16	11	5	16
0	11	15	10	1
0	14	4	16	6
1	8	16	6	10
1	4	5	6	18
1	6	9	17	15
1	12	18	8	13
1	9	15	3	17
1	8	10	10	9
1	7	11	1	16
1	15	14	9	12
1	2	12	3	15
0	10	14	18	8
0	17	16	6	3
1	1	13	14	1
0	5	8	17	11
1	8	15	14	3
1	9	15	2	10
1	12	4	3	10
1	6	9	18	9
0	13	3	11	7
0	12	5	5	19
1	8	8	14	19
0	7	1	7	12
1	3	16	13	10
0	15	10	5	5
0	9	7	7	5
0	6	8	12	1
1	6	17	4	9
1	5	4	7	2
1	7	4	6	10
1	7	13	11	7
1	3	17	13	11
1	6	15	15	10
0	18	13	17	6
1	9	14	9	15
1	9	12	18	1
