Resp	V1	V2	A1	A2
1	2	8	16	5
1	6	2	4	3
1	14	13	4	8
1	10	1	11	7
0	18	1	7	19
0	10	2	5	4
0	18	10	17	18
1	12	12	14	12
1	17	14	8	6
1	2	12	18	13
1	2	18	5	6
0	3	3	2	7
0	13	3	7	18
0	2	9	1	18
0	2	13	14	14
0	5	16	11	8
1	15	13	5	3
0	14	13	1	19
0	1	16	15	14
1	3	16	10	2
0	8	10	17	6
1	15	1	5	17
0	8	14	1	3
1	4	5	2	17
1	13	17	15	12
0	11	13	13	15
0	4	10	18	11
1	6	3	9	17
0	4	9	6	5
0	7	15	1	14
1	6	12	12	9
1	18	18	5	1
0	14	14	2	17
0	4	17	11	2
0	3	7	2	4
1	10	16	16	11
0	1	4	6	6
0	14	4	9	13
1	6	6	9	8
0	11	8	14	14
1	15	7	19	10
0	11	17	12	5
1	15	5	12	13
0	11	6	9	15
0	7	14	17	13
1	2	14	5	6
0	15	17	11	10
0	12	17	3	11
0	6	1	17	15
0	3	10	14	19
0	16	1	1	19
0	18	8	12	15
0	8	13	11	2
1	14	11	14	3
0	15	1	4	18
1	7	3	12	10
1	2	11	7	3
1	15	9	13	16
1	1	2	9	6
1	11	11	18	7
1	17	16	8	15
0	5	4	18	14
1	10	5	4	11
1	9	10	4	8
0	5	16	16	1
0	12	16	15	18
0	15	13	8	5
0	3	3	5	17
0	16	14	8	5
0	1	7	6	14
0	14	7	14	10
0	9	11	16	6
0	13	1	12	9
0	12	17	15	10
1	2	18	9	13
1	7	3	16	11
0	14	10	17	16
1	14	5	14	18
0	10	5	10	15
0	8	10	5	8
1	8	10	15	5
0	1	9	1	2
1	11	15	18	18
0	7	11	5	13
1	4	4	18	7
0	16	4	12	19
0	13	15	13	14
0	8	5	17	7
0	18	11	14	4
0	15	17	5	15
0	18	10	16	1
0	7	18	14	7
0	3	12	6	1
0	9	16	16	10
0	12	1	12	13
1	3	18	16	19
0	10	5	9	4
0	7	3	4	17
0	9	13	8	11
0	13	15	18	8
0	8	13	12	5
0	5	18	15	11
0	9	6	4	8
0	14	10	14	8
0	11	3	8	11
0	18	11	18	5
1	1	9	16	2
0	8	17	7	6
0	11	15	11	2
0	8	3	12	11
0	8	15	19	11
1	9	1	5	10
1	16	17	6	12
1	15	18	1	19
1	10	2	17	3
1	9	10	5	13
1	16	13	8	16
1	7	2	6	9
1	10	7	11	19
1	18	18	12	6
1	16	16	17	8
0	11	12	9	1
0	16	14	19	13
0	10	17	3	6
0	9	11	6	17
0	16	15	16	4
0	15	2	5	15
0	8	2	16	10
0	12	8	4	10
0	2	18	4	10
0	10	13	14	7
0	9	17	4	6
0	13	16	19	14
0	18	17	18	8
0	5	8	3	16
0	7	16	9	17
0	5	15	8	4
0	13	18	13	8
0	3	3	4	11
0	10	4	17	16
0	6	12	8	1
1	7	1	19	16
1	17	15	10	5
0	18	8	14	3
0	18	2	5	11
0	11	4	6	12
0	2	4	12	15
0	2	17	15	13
0	15	8	19	19
0	12	11	18	14
1	14	6	4	13
1	9	18	17	2
1	15	17	7	7
1	12	7	3	4
0	13	3	2	2
0	5	7	8	9
1	2	3	4	18
0	13	3	8	2
0	3	13	12	6
0	3	15	18	1
0	14	6	7	1
0	16	8	6	5
0	13	15	6	12
1	14	11	11	17
0	1	10	15	7
0	14	16	3	6
0	4	15	9	1
0	5	15	1	4
0	8	15	1	3
0	8	18	3	19
0	16	2	13	4
0	16	1	5	10
0	2	11	12	2
0	9	3	6	14
0	1	5	7	10
0	1	2	18	8
0	13	3	19	19
0	13	2	15	5
0	4	2	9	6
0	18	3	4	9
0	16	16	11	1
0	18	5	14	3
0	18	18	7	11
0	18	13	9	1
0	17	7	12	9
0	16	7	3	10
0	18	9	3	14
0	14	5	16	15
0	17	6	11	4
0	4	17	14	11
0	8	16	3	5
0	12	10	18	5
0	1	6	18	19
0	3	3	13	8
0	16	10	16	3
0	12	1	17	10
1	17	13	11	14
0	8	16	16	14
0	16	3	9	9
0	17	16	1	5
0	3	6	10	18
0	9	6	14	14
0	18	10	5	1
0	8	8	6	18
0	7	18	16	3
0	10	7	1	14
0	15	18	13	5
1	9	15	10	19
0	18	18	13	5
0	12	12	18	9
0	3	10	17	18
0	7	15	19	11
0	2	4	12	2
0	6	16	18	13
0	2	5	19	1
0	1	1	4	9
0	17	13	16	13
0	13	6	13	6
0	15	18	14	18
1	7	10	13	8
1	4	13	11	1
1	15	11	5	11
0	4	11	8	2
0	3	1	15	13
0	15	12	4	1
0	6	6	1	7
0	5	6	11	7
0	13	16	16	13
0	16	3	5	7
0	4	11	14	6
0	11	1	10	18
0	17	18	3	9
0	2	13	1	16
0	12	1	8	17
0	13	18	18	5
0	8	10	5	19
0	6	7	4	9
0	9	8	4	10
0	11	7	6	14
0	11	1	14	5
0	2	18	17	11
0	1	1	14	16
0	2	3	12	6
0	13	2	9	17
1	12	14	7	14
0	15	5	2	1
0	12	12	5	6
0	2	5	4	11
0	6	8	4	11
0	12	12	14	18
0	12	2	13	1
0	6	5	12	8
0	18	7	6	13
0	9	13	16	12
1	11	11	6	4
1	3	17	1	18
0	8	10	8	12
1	13	7	12	18
0	16	5	10	18
0	9	16	19	16
0	16	15	15	19
1	16	6	16	15
1	10	7	13	6
1	14	12	7	6
1	8	4	17	8
0	14	2	4	8
0	16	14	10	6
0	9	17	1	19
0	9	15	9	16
0	12	2	9	10
0	6	8	2	6
0	10	10	18	11
0	4	4	11	4
0	18	7	19	17
1	12	17	3	19
0	16	3	19	12
0	7	7	18	9
0	4	7	4	12
1	5	14	7	16
0	7	15	6	14
0	12	18	9	12
1	4	6	14	14
1	18	2	9	4
1	5	7	12	10
1	3	11	5	18
0	4	4	15	11
0	3	15	4	14
0	11	16	11	7
0	16	14	10	7
0	5	4	5	16
1	15	5	6	4
1	13	7	18	17
0	10	1	2	8
0	7	1	5	16
1	4	6	4	1
0	10	18	7	2
1	3	6	18	4
0	7	16	15	8
1	16	6	1	12
0	13	8	11	15
