Resp	V1	V2	A1	A2
1	7	12	14	16
0	14	2	1	15
1	9	18	10	16
1	2	1	10	13
0	6	2	18	2
0	15	11	19	9
1	8	7	10	3
0	17	8	15	10
1	8	4	6	15
1	5	13	14	13
1	11	16	15	3
1	2	14	2	14
1	16	13	1	15
0	10	5	9	4
0	18	10	18	4
1	3	5	17	4
0	12	6	6	13
1	7	9	19	14
0	6	8	19	8
0	16	11	15	10
0	17	8	10	13
0	1	6	9	5
0	16	6	13	6
0	12	8	12	14
1	9	13	9	3
0	15	5	10	13
1	1	5	2	6
1	2	9	15	11
0	3	1	11	16
0	13	13	18	6
0	18	9	2	10
0	15	8	5	16
1	8	10	6	11
1	3	10	8	4
0	5	9	12	4
1	12	18	14	3
1	6	5	2	18
1	7	1	5	17
0	16	6	5	17
1	11	9	2	1
0	14	6	11	9
0	4	6	18	7
1	2	16	6	5
0	7	8	3	11
1	14	18	14	4
0	15	1	19	14
0	6	1	4	15
0	8	12	15	6
0	9	7	9	15
0	9	4	14	17
0	15	5	4	12
0	10	7	9	11
0	13	4	15	19
0	16	14	13	17
0	15	1	3	8
1	8	17	8	14
1	1	9	4	17
1	8	14	1	14
1	8	8	10	8
0	12	6	10	8
0	17	11	2	10
1	14	17	1	3
1	8	17	6	5
1	1	5	1	11
0	6	2	9	2
1	9	12	6	19
0	14	10	2	15
1	2	7	1	1
1	3	7	13	12
0	12	5	18	6
0	18	5	12	4
1	3	15	7	11
1	11	14	7	18
1	1	14	15	9
0	18	13	1	15
0	9	7	19	17
1	6	13	9	16
1	10	17	3	16
1	2	6	8	18
1	3	16	8	9
1	7	13	12	14
1	14	15	6	5
0	11	8	7	11
1	3	6	5	12
0	18	12	1	1
1	10	11	6	19
0	18	14	14	14
1	5	15	7	3
1	11	16	13	11
0	10	7	17	6
1	9	14	8	7
0	17	18	14	7
1	16	16	17	6
0	16	3	1	7
0	8	1	4	15
0	18	11	15	15
0	17	17	19	15
1	9	1	7	14
0	11	3	17	8
0	3	3	10	13
0	17	14	3	18
1	6	13	2	9
0	2	7	9	9
0	16	11	7	18
1	3	4	18	12
1	1	4	16	13
0	17	1	12	12
1	6	13	4	17
1	11	15	3	17
1	2	7	8	12
1	10	16	10	10
0	12	4	11	19
0	13	6	16	1
0	17	11	3	7
0	6	7	18	6
1	14	12	9	15
1	2	12	15	8
