Resp	V1	V2	A1	A2
1	15	16	4	8
0	9	18	12	8
0	18	10	15	12
0	10	7	15	14
0	2	1	17	15
0	4	5	6	2
0	1	9	14	3
1	7	15	1	7
1	12	7	11	15
1	4	13	4	8
0	5	13	7	3
1	18	17	5	14
0	3	16	14	1
0	3	11	18	2
1	10	6	10	17
1	10	18	13	13
1	6	16	8	15
0	8	10	5	3
1	6	15	3	9
1	8	11	2	8
0	7	18	15	7
1	11	17	6	10
0	14	1	16	3
0	3	15	4	4
1	3	1	5	12
1	1	4	10	19
1	5	14	10	17
0	12	7	10	5
1	8	6	11	17
0	12	9	11	6
1	6	3	15	15
0	13	16	10	7
1	7	14	16	15
0	2	2	14	13
0	2	13	10	8
0	12	12	17	18
0	18	1	19	5
0	13	13	16	17
1	5	7	1	9
1	4	15	8	17
1	8	14	12	12
1	2	8	10	18
1	3	3	1	11
1	3	3	7	18
1	1	18	2	9
1	14	15	3	17
0	15	7	14	12
1	3	17	4	3
1	5	6	1	10
1	3	5	1	6
1	5	14	18	16
0	12	7	15	2
0	16	13	18	8
1	6	16	1	19
0	7	17	17	6
1	14	15	5	19
1	8	18	13	12
1	2	16	9	3
1	1	18	16	16
0	18	12	13	9
0	1	13	19	8
0	13	12	7	5
0	1	17	19	15
0	9	5	2	7
1	10	8	9	13
0	5	3	8	5
1	15	10	6	19
1	3	2	4	12
0	9	7	9	4
0	14	7	18	11
1	5	12	12	17
0	16	14	18	10
0	18	1	8	6
0	14	6	6	2
0	17	7	18	12
0	18	13	2	4
1	4	13	3	19
0	7	3	10	5
1	18	14	8	12
0	8	6	16	6
0	3	13	18	8
0	13	11	14	8
0	6	5	14	4
0	9	1	7	5
1	2	8	7	15
1	16	13	13	17
0	6	15	19	14
0	15	3	14	7
1	8	3	4	19
1	11	7	4	14
1	16	3	5	16
1	5	10	10	16
1	18	12	5	12
1	9	14	4	10
0	8	11	11	5
1	4	17	19	16
1	2	8	6	5
1	10	9	6	16
1	7	3	6	15
0	18	4	15	3
0	14	17	3	6
1	12	11	4	15
0	13	5	19	7
0	11	7	15	9
1	13	13	7	10
1	12	14	8	12
0	17	8	15	3
1	16	2	17	19
1	5	15	2	19
1	6	9	19	18
1	4	2	1	15
1	14	18	1	16
1	10	16	17	15
0	11	6	14	17
0	14	5	18	18
1	8	14	6	12
1	4	12	1	1
1	8	3	11	17
1	17	13	4	10
1	14	6	2	1
0	10	9	19	16
0	10	10	16	10
0	18	12	2	9
0	13	1	14	10
0	16	17	2	7
1	12	10	4	17
1	5	4	3	5
0	15	4	12	4
1	11	17	3	8
0	13	5	13	14
0	6	11	7	5
0	11	9	11	3
1	3	4	2	10
1	3	3	5	16
1	10	13	5	16
1	18	11	1	1
1	8	13	13	12
1	7	15	6	3
1	11	12	3	19
1	3	16	8	11
1	11	17	11	16
1	5	12	10	18
0	17	10	7	4
0	3	16	11	7
1	3	12	3	18
1	11	15	2	8
0	5	13	16	16
1	12	18	6	9
1	7	11	5	11
0	1	6	18	6
0	3	12	9	4
0	10	10	18	16
0	15	13	16	6
0	17	18	7	8
0	6	1	16	12
1	6	11	2	5
1	2	7	12	9
1	3	1	9	11
1	3	8	16	14
0	18	7	10	10
0	9	9	14	4
1	4	9	4	16
1	3	10	8	10
0	11	9	15	14
0	8	17	4	2
0	11	6	12	6
1	5	15	14	4
0	13	11	17	7
0	6	4	2	3
1	1	17	10	15
1	17	3	1	8
1	5	8	4	13
1	11	13	3	13
0	9	9	10	7
0	1	3	17	18
0	4	16	10	3
1	3	2	2	15
1	14	10	4	10
1	6	17	7	12
1	11	13	10	13
1	2	2	18	19
0	15	5	14	15
1	3	17	7	6
1	18	14	15	13
0	17	10	19	8
0	12	18	10	11
0	11	8	9	2
0	5	5	11	4
0	18	14	15	6
0	15	11	4	2
0	1	3	8	1
0	18	13	11	10
0	11	9	13	11
0	10	8	1	2
0	3	17	15	8
1	8	15	11	16
1	9	15	7	7
1	2	1	2	10
0	8	7	17	1
0	9	4	11	10
0	11	7	6	3
1	3	18	17	12
1	10	15	10	16
1	8	12	6	6
0	5	7	12	3
0	3	11	16	5
1	15	4	5	14
0	10	12	8	4
0	12	15	18	1
1	9	14	2	6
1	14	2	10	18
1	12	17	6	12
1	7	6	10	7
1	5	11	2	14
1	14	17	18	16
1	12	15	14	16
1	16	13	8	8
1	6	1	7	12
1	11	8	4	17
1	7	16	18	18
1	16	18	3	12
0	7	5	5	3
1	18	13	14	19
1	8	15	14	10
0	16	4	17	1
0	16	16	19	5
0	9	9	19	15
0	16	9	4	1
1	3	12	7	16
0	3	12	18	6
0	11	7	16	12
0	12	6	11	2
0	2	13	17	9
1	1	17	16	16
0	11	5	12	11
1	15	10	10	19
0	18	9	5	18
0	2	6	17	5
0	6	18	11	4
1	14	15	2	14
1	2	7	17	15
0	11	14	8	2
1	1	7	9	11
0	7	8	19	1
0	9	4	12	5
0	15	3	18	11
0	17	7	1	1
1	14	10	11	18
1	8	2	7	13
1	18	16	2	19
1	3	5	10	13
0	14	15	7	6
0	5	10	7	8
0	2	4	17	4
1	6	9	1	11
0	4	14	17	2
1	3	14	2	11
0	12	10	7	4
1	13	2	6	14
1	6	3	5	14
1	3	10	6	16
1	17	18	1	12
1	3	14	11	15
1	6	9	3	9
1	17	10	1	13
0	1	14	8	2
1	2	8	2	7
1	13	14	9	12
1	6	16	1	15
1	1	4	4	8
0	17	2	18	10
1	8	13	14	19
1	5	18	11	17
0	10	17	11	5
0	18	3	13	14
0	7	11	14	3
1	2	14	7	7
0	14	6	18	2
1	12	9	15	12
0	6	8	12	1
0	9	5	16	7
0	13	4	13	19
1	14	1	6	12
0	2	16	15	4
0	12	12	16	3
1	6	15	3	17
1	14	5	2	15
1	16	12	7	9
1	18	16	2	18
0	5	13	19	1
1	17	9	1	12
1	14	5	1	14
0	8	13	11	6
0	17	15	19	16
1	11	10	9	4
0	9	1	15	9
0	16	13	17	11
0	1	15	17	14
1	10	13	9	16
1	9	3	3	4
