Resp	V1	V2	A1	A2
0	5	17	16	15
1	10	6	15	6
1	18	17	10	10
0	18	12	5	15
1	11	7	19	5
0	1	12	10	12
0	6	3	2	6
0	4	13	4	19
1	1	15	11	9
1	3	3	17	1
0	13	14	18	16
1	7	16	9	8
0	10	3	15	17
1	8	11	6	1
1	7	13	15	3
0	17	16	2	4
0	8	5	10	12
0	6	12	18	7
0	13	16	10	10
0	7	4	3	9
0	14	5	7	17
1	17	10	6	6
1	18	18	16	3
0	17	2	10	14
1	4	2	17	7
1	12	14	16	1
0	9	4	14	14
1	3	12	11	2
0	8	17	9	12
0	11	9	9	13
0	8	3	5	8
1	1	8	18	2
0	3	6	2	7
1	13	5	11	4
0	8	11	10	17
1	3	9	11	8
1	10	11	14	2
0	5	2	6	11
0	4	4	6	18
0	1	10	4	7
0	5	1	7	15
0	9	11	13	18
1	15	18	13	10
1	5	15	17	7
1	10	12	13	3
0	8	11	2	5
0	11	14	3	13
0	6	5	5	10
1	18	16	12	6
1	15	6	8	4
1	17	14	13	11
0	4	17	15	9
0	14	15	15	17
1	10	9	13	1
1	3	6	17	5
1	1	2	18	2
1	13	17	13	2
0	13	1	3	7
0	1	17	3	12
0	12	15	13	12
1	3	8	9	3
0	7	12	6	9
0	4	10	17	16
0	14	14	3	7
0	11	13	5	14
0	8	18	14	19
1	9	9	9	2
0	2	17	8	15
1	4	12	17	3
1	2	13	12	2
0	16	13	10	17
0	1	17	1	8
0	2	5	7	13
0	7	13	11	14
1	7	17	6	2
0	7	7	1	13
0	17	10	8	15
1	17	11	14	12
0	17	3	5	12
1	17	2	12	5
0	4	8	6	19
0	6	15	16	14
0	1	16	5	9
1	4	2	15	8
1	17	1	19	6
1	5	18	19	7
0	5	2	11	16
1	15	11	13	3
1	2	7	15	17
1	5	10	10	4
1	2	12	5	2
1	4	10	16	1
0	2	1	10	10
1	10	10	17	7
1	2	16	15	1
1	8	6	11	8
1	17	15	19	10
1	6	13	11	1
1	15	15	9	7
0	11	15	4	13
0	6	6	12	14
1	14	15	16	4
1	15	8	16	15
1	3	11	7	3
0	4	9	1	6
0	6	10	5	8
1	8	3	15	11
0	17	18	4	11
0	7	6	11	10
1	11	14	14	4
0	8	12	3	10
0	15	1	2	18
0	9	10	2	8
0	9	6	8	18
1	6	12	19	14
0	1	10	9	16
0	7	3	18	14
1	2	11	16	1
0	4	7	10	13
0	2	8	15	18
0	14	5	8	15
0	8	14	18	17
0	9	15	3	18
1	2	3	10	5
0	12	1	3	11
0	17	14	1	10
1	5	3	10	8
0	10	4	3	19
0	6	14	19	14
1	13	1	18	9
1	15	9	11	9
1	8	6	18	15
0	6	13	12	15
1	3	18	19	3
0	3	18	3	10
1	14	7	16	15
1	11	7	14	10
0	18	13	15	17
1	6	10	14	6
0	15	14	4	11
1	15	4	15	4
1	5	3	5	1
0	13	12	8	7
0	9	7	10	18
0	18	11	8	12
1	13	1	9	3
1	18	14	19	15
1	15	13	12	8
1	15	11	18	8
1	7	14	12	5
0	6	15	9	10
0	15	10	8	13
1	4	1	19	16
1	9	3	9	2
0	10	9	2	19
0	11	1	11	19
1	7	11	19	6
1	10	1	15	1
0	18	2	4	9
1	11	16	16	1
1	13	12	2	1
1	3	5	19	18
1	10	3	1	8
1	18	10	3	2
0	1	3	12	6
0	18	13	10	17
0	4	4	5	17
0	2	11	14	18
0	5	11	8	19
1	16	8	15	15
1	12	11	6	3
1	11	16	15	1
0	4	12	2	9
1	14	5	17	10
0	10	5	7	18
0	3	4	19	12
0	11	16	18	15
1	11	3	9	4
0	16	4	4	10
0	5	11	1	19
0	8	1	1	5
0	6	18	10	16
1	11	5	18	5
1	6	12	11	3
1	2	12	7	6
0	6	10	9	9
0	3	4	4	14
0	11	17	8	19
1	11	6	1	3
1	1	1	15	1
0	9	16	6	5
1	14	13	10	6
0	9	16	11	11
0	6	14	11	17
0	18	15	4	10
0	12	3	4	15
1	10	13	18	1
1	4	17	18	9
1	7	14	12	6
1	4	17	14	3
0	3	3	1	13
1	6	10	19	8
0	10	13	2	19
0	13	8	15	18
1	4	14	10	3
1	13	15	4	3
1	12	13	10	2
0	11	12	7	17
0	5	5	5	15
1	2	12	15	12
1	14	11	2	2
1	6	14	9	4
0	4	3	16	16
0	12	16	6	16
1	3	6	17	4
0	5	5	9	13
1	17	14	5	7
1	17	11	2	3
0	15	1	5	9
1	7	10	1	2
0	17	10	9	18
0	11	16	8	15
1	2	15	18	5
1	11	3	11	6
1	4	16	17	2
0	1	3	12	13
0	6	5	11	18
0	9	12	8	19
1	5	4	10	7
0	3	13	7	13
1	1	11	12	11
1	18	4	13	14
1	3	13	18	8
1	4	5	8	5
0	8	16	2	9
0	5	13	3	11
0	9	15	3	16
1	6	4	16	4
0	16	17	1	19
1	5	2	10	3
0	8	5	11	16
1	12	2	19	2
1	15	7	11	8
1	12	6	14	6
0	17	12	3	18
1	17	3	8	3
0	18	5	3	11
1	17	13	14	8
1	17	10	18	10
0	9	17	11	12
1	15	9	19	7
1	10	12	14	8
0	3	5	4	7
0	8	16	9	19
0	17	9	1	12
1	14	7	2	1
1	10	5	11	4
0	16	11	5	10
0	11	18	2	10
1	11	16	1	3
0	18	14	5	9
1	3	8	12	13
0	1	16	4	14
0	17	1	4	17
0	5	16	15	18
0	10	17	4	19
0	13	5	3	11
1	5	9	17	3
0	17	11	8	19
0	16	2	5	13
1	10	11	13	14
1	7	5	14	7
1	6	18	14	6
0	10	13	12	15
1	2	10	18	15
1	18	10	11	2
0	5	2	1	10
0	17	9	17	19
0	18	1	7	14
0	18	4	10	14
0	3	17	17	18
0	5	5	2	15
1	8	12	14	5
0	10	11	4	15
1	16	15	17	5
0	2	17	5	10
1	17	5	7	14
0	2	18	13	13
0	5	12	19	12
1	16	12	17	8
1	4	15	11	4
1	3	7	17	14
0	5	5	14	15
1	12	8	12	12
0	17	11	13	19
1	5	2	19	1
0	13	7	9	14
0	6	9	1	6
0	15	18	5	17
0	1	18	3	12
