Resp	V1	V2	A1	A2
1	3	6	7	7
0	18	6	17	7
1	1	10	7	5
1	9	11	8	7
0	13	6	13	11
1	14	12	3	13
1	3	18	10	11
1	13	7	1	5
1	1	3	2	6
1	4	18	6	14
1	11	18	11	15
0	9	16	14	13
1	14	5	7	19
1	6	6	2	13
0	12	16	13	3
0	17	4	4	7
1	2	2	7	11
1	3	15	1	9
1	5	4	15	9
0	5	2	17	8
0	2	1	19	7
1	8	12	16	17
1	2	12	4	9
1	8	18	16	14
1	4	10	2	13
1	12	13	1	2
1	11	14	11	19
1	7	12	13	9
1	17	11	1	13
1	18	9	10	16
1	5	5	4	14
0	12	17	17	6
1	7	12	1	7
0	16	5	7	5
1	7	8	4	5
1	2	4	8	8
0	5	6	13	2
1	2	13	1	6
0	17	2	9	10
0	11	9	12	19
1	4	7	1	7
0	9	2	6	18
0	13	12	18	11
1	2	3	1	4
1	6	12	15	15
1	10	12	3	19
1	5	10	10	9
0	4	1	13	4
1	12	13	5	7
0	16	8	8	13
1	8	16	5	15
1	13	13	6	18
0	10	6	4	13
0	1	3	7	2
1	18	11	16	17
0	4	2	5	17
0	9	7	16	7
0	4	10	9	9
0	9	9	3	19
0	11	6	12	8
1	10	14	2	14
1	11	12	16	11
0	12	1	14	19
1	10	15	3	17
0	16	11	19	14
1	14	11	11	16
0	16	11	19	3
1	3	15	3	6
1	2	5	3	15
1	4	12	8	12
0	16	17	16	2
0	18	9	12	3
1	6	1	19	17
1	6	15	9	8
1	6	1	1	9
1	18	17	14	1
0	18	15	14	11
1	1	9	13	8
0	17	9	13	2
1	17	14	2	3
0	7	4	9	2
1	6	7	4	3
1	4	6	16	19
0	16	1	8	3
1	7	10	3	4
0	9	1	3	17
1	4	3	12	14
1	1	3	8	15
0	17	18	17	7
1	8	15	1	16
0	12	11	12	4
1	8	4	17	11
1	1	11	15	12
1	9	4	17	10
1	13	13	5	12
0	18	15	14	3
0	10	1	19	6
1	17	16	7	3
1	14	18	13	15
0	13	9	17	4
1	3	15	3	2
1	12	10	10	11
0	10	8	19	4
0	10	7	17	15
1	16	13	7	18
0	18	10	15	9
0	15	9	18	7
1	17	11	6	16
0	9	6	17	1
0	16	5	2	12
1	4	12	3	13
0	15	6	9	12
1	3	14	19	17
1	4	12	18	17
0	16	7	4	18
0	17	7	16	4
1	1	11	4	12
1	6	7	2	2
0	18	11	16	4
1	18	9	15	18
0	13	9	8	18
0	17	9	6	14
1	11	4	15	18
0	12	9	14	13
1	1	2	4	7
1	1	6	8	10
1	1	13	17	2
1	11	16	4	2
1	2	4	14	15
1	9	8	2	5
1	7	9	11	18
1	13	6	13	18
1	5	6	12	18
1	16	18	15	10
0	14	1	14	13
1	4	10	5	14
0	6	3	12	9
1	12	3	9	10
1	10	16	3	5
1	2	10	12	9
1	6	18	10	16
0	17	4	5	5
1	2	1	3	10
1	12	10	10	19
1	5	5	12	14
1	14	4	12	14
0	15	5	5	18
0	17	1	15	11
1	7	16	9	17
1	18	6	16	15
1	18	13	2	10
0	15	6	14	18
0	17	13	16	5
1	14	7	17	12
1	13	14	11	15
0	11	8	2	16
1	18	12	14	13
1	10	12	14	11
0	15	13	19	4
0	3	3	11	9
1	17	10	8	14
1	14	12	9	19
1	17	4	8	16
1	4	10	12	16
1	6	8	13	13
0	14	14	14	3
1	11	7	6	19
0	11	9	10	18
0	13	3	8	12
1	15	17	2	14
1	2	1	6	6
0	15	4	10	6
0	14	5	15	16
1	10	18	12	17
0	2	7	7	1
1	18	10	18	15
0	16	8	3	5
0	14	6	10	15
1	12	12	17	6
1	2	2	4	15
0	8	9	11	5
1	9	10	16	17
0	14	6	18	10
1	4	13	11	3
1	9	18	11	16
1	7	12	13	3
1	4	5	15	9
0	7	1	13	3
0	17	5	15	3
0	14	5	8	8
1	4	15	15	18
0	14	2	19	11
1	9	13	5	6
0	7	1	9	12
1	2	6	4	15
1	12	12	3	12
0	10	2	14	12
1	5	16	6	1
1	2	4	8	1
1	2	11	9	12
1	5	3	13	18
1	8	9	17	10
1	11	16	10	8
1	17	12	11	7
1	17	5	18	14
1	4	8	15	1
0	16	14	16	9
0	17	9	13	10
1	3	11	4	18
1	1	18	8	3
0	15	2	18	9
1	15	14	5	6
1	1	5	18	15
1	15	11	4	15
1	17	14	3	4
1	3	9	12	1
0	14	11	13	16
1	10	11	1	1
0	17	8	8	1
1	8	13	4	16
0	15	12	13	10
1	11	11	7	15
1	4	3	7	19
0	17	15	17	10
0	9	1	2	7
0	12	15	19	12
0	15	10	5	1
0	15	1	4	1
0	18	12	16	15
0	10	8	3	18
1	9	18	19	13
0	16	17	10	19
0	18	9	6	11
0	12	10	13	13
1	3	6	12	6
1	5	12	4	10
1	4	7	10	19
1	5	4	9	11
0	18	2	13	14
1	10	13	8	11
1	6	12	13	15
0	18	17	11	2
0	17	7	13	6
1	18	16	9	8
1	17	5	19	15
0	17	5	16	13
1	4	12	19	5
0	14	15	10	18
0	11	5	15	12
0	18	7	18	3
0	17	10	7	15
0	11	3	7	5
1	6	18	8	6
0	13	5	4	1
0	18	4	1	18
0	5	10	9	8
1	18	14	10	8
1	15	11	14	16
1	6	15	3	11
0	6	1	19	14
1	1	8	5	2
0	14	2	2	7
0	13	10	16	9
0	9	10	10	6
0	18	7	9	1
0	18	3	4	4
0	14	9	5	12
0	10	5	14	10
0	17	7	13	15
1	11	16	6	12
1	13	17	3	1
1	17	13	12	17
1	15	11	12	19
0	15	3	18	6
1	16	9	7	16
1	2	12	11	8
1	11	12	5	14
1	13	18	1	16
0	18	9	19	2
1	14	13	6	1
0	8	5	15	4
0	15	11	18	13
0	17	1	4	14
0	8	1	3	1
1	1	7	4	19
0	8	11	15	11
0	13	1	18	15
0	12	6	18	3
0	17	12	4	1
1	6	1	1	6
0	12	4	16	2
1	16	17	3	12
1	16	15	5	13
0	18	4	9	3
1	9	2	10	16
0	1	1	12	4
1	1	3	11	17
1	17	10	13	9
0	13	3	4	5
1	11	18	15	16
