Resp	V1	V2	A1	A2
0	4	13	19	1
0	1	5	8	1
1	2	18	3	8
0	1	12	14	8
1	12	3	14	10
0	9	12	11	8
1	16	14	9	16
1	1	6	5	11
1	4	11	7	15
0	8	13	2	3
0	3	8	11	1
0	13	8	14	13
1	17	8	6	12
0	3	6	15	10
1	14	3	15	11
0	15	10	18	8
1	18	9	12	15
0	7	16	11	9
0	3	18	18	12
0	3	9	16	14
1	5	17	6	3
0	3	17	18	2
0	1	1	19	15
1	5	10	4	13
0	3	13	17	10
1	7	9	17	17
1	10	1	8	15
0	18	14	18	15
0	14	11	9	4
1	8	13	7	2
1	3	18	8	6
0	2	1	10	11
1	17	9	3	1
1	7	6	11	16
1	5	7	4	12
0	12	9	19	6
0	1	10	16	6
1	18	12	8	14
1	13	18	10	10
0	5	11	8	10
1	17	8	4	15
1	14	6	8	16
0	5	11	14	11
0	8	4	14	4
0	14	2	15	12
0	3	17	6	1
1	1	11	1	13
1	12	3	5	14
0	7	14	12	10
0	16	2	15	10
0	13	18	19	7
1	15	10	8	7
0	8	14	3	6
0	7	3	16	19
1	5	6	17	16
1	12	13	8	13
1	3	17	8	15
0	3	4	11	12
0	3	12	11	7
1	17	2	1	7
0	7	8	16	11
1	7	6	8	15
0	4	10	5	1
1	16	12	4	3
0	7	2	1	6
0	12	15	15	13
1	3	5	10	14
1	2	11	9	6
0	12	2	14	11
1	12	15	12	11
0	1	3	10	4
0	9	3	14	8
1	8	3	5	7
0	16	1	16	17
0	17	7	17	18
1	9	17	3	7
0	17	15	19	15
0	13	6	4	8
0	17	17	19	11
0	13	9	12	10
0	18	12	10	9
1	11	1	11	13
0	18	14	15	17
1	2	5	17	12
0	16	8	9	15
0	6	7	9	7
1	1	11	1	16
0	14	10	19	16
0	17	8	7	2
1	11	5	1	15
1	4	3	9	14
0	17	13	4	9
0	17	9	11	7
1	13	18	15	7
0	7	11	10	8
0	6	17	1	13
0	18	14	5	18
0	10	1	19	11
0	6	1	13	12
