Resp	V1	V2	A1	A2
0	4	18	12	4
0	4	13	1	17
0	13	7	1	11
0	10	16	6	9
1	16	7	15	11
1	17	3	18	10
0	11	12	12	19
0	13	4	4	19
1	12	1	15	4
0	17	18	14	17
0	13	14	10	17
0	13	17	1	8
0	1	14	16	9
1	16	13	14	1
0	3	9	17	12
0	6	5	14	12
1	3	6	14	7
0	11	16	5	16
0	3	12	16	18
1	11	10	19	10
0	15	16	2	9
1	13	13	12	4
0	9	18	16	8
0	2	5	9	8
0	2	16	5	3
0	1	11	12	19
1	7	7	7	5
1	6	6	9	5
0	1	7	4	10
0	10	9	1	11
1	17	17	9	5
1	17	11	9	4
1	9	2	8	5
0	4	10	10	9
0	2	10	1	12
1	7	9	13	2
0	18	15	3	2
1	14	3	8	13
0	7	7	7	14
1	14	4	8	13
0	3	5	1	3
0	2	2	1	16
1	17	12	6	5
1	14	3	11	9
0	5	7	8	10
1	3	3	8	1
1	4	11	15	11
0	14	13	1	15
1	11	3	6	19
1	11	2	18	4
0	2	13	14	8
0	3	10	3	13
0	4	17	9	10
1	15	4	4	2
1	4	7	3	5
0	14	15	5	8
0	13	16	1	10
1	14	11	17	5
0	1	14	16	4
1	5	1	5	1
0	2	10	13	1
0	7	6	1	16
1	18	15	15	4
0	1	6	15	18
0	16	12	4	8
0	9	15	1	15
0	1	17	4	8
1	12	5	5	3
0	9	11	15	7
0	15	13	2	6
1	13	4	18	13
1	13	6	19	17
0	7	14	16	4
0	10	17	1	14
1	3	6	13	5
0	1	18	4	9
0	1	6	16	17
1	15	8	16	15
1	10	4	14	7
0	1	17	16	9
0	8	17	13	6
0	1	17	6	5
1	18	15	10	2
0	6	16	12	18
1	1	3	19	3
0	2	15	16	4
1	10	5	11	17
0	4	17	18	10
0	7	16	18	11
1	17	11	18	14
1	17	13	11	9
1	16	2	1	9
1	14	15	13	8
1	4	4	16	3
0	15	16	14	19
1	15	2	11	10
1	16	9	8	3
1	4	7	12	9
0	14	18	9	8
1	17	14	14	6
1	17	4	17	17
0	2	8	5	12
0	9	5	15	15
1	15	6	4	16
0	11	6	4	6
0	3	15	13	8
0	7	3	12	11
1	15	10	17	16
0	7	5	3	7
1	2	5	17	13
0	5	12	12	14
1	9	15	19	7
1	16	11	14	15
1	12	8	3	9
1	10	2	8	12
1	10	9	11	2
1	17	2	3	1
0	12	16	11	13
0	4	18	9	12
