Resp	V1	V2	A1	A2
0	14	14	10	2
1	7	7	12	10
1	13	7	3	14
1	7	14	15	4
0	14	13	15	13
1	18	18	5	1
1	1	17	6	7
0	17	4	3	6
1	10	6	7	14
1	8	18	13	19
1	1	11	5	8
1	11	8	16	15
1	4	18	12	8
1	3	7	1	15
0	18	6	5	3
1	4	15	19	3
1	5	16	5	4
1	16	13	9	15
0	11	15	16	5
1	6	18	11	12
0	11	1	7	10
0	12	9	4	12
1	7	9	3	8
1	7	5	2	12
1	3	18	5	12
0	11	2	9	16
0	17	8	14	6
0	7	4	11	7
0	7	9	9	19
0	5	4	16	7
0	2	7	9	2
1	5	14	17	16
1	16	15	3	19
1	5	10	4	16
0	13	1	18	1
0	8	3	19	10
0	18	15	11	7
1	5	14	13	7
1	6	15	14	11
0	15	3	7	13
1	10	18	14	11
1	9	6	6	19
1	14	11	5	19
0	13	12	6	16
0	17	13	11	14
1	12	18	9	14
1	10	18	16	14
1	16	14	19	18
1	5	11	10	7
1	12	12	6	13
0	16	17	6	3
0	3	4	6	6
1	9	11	12	15
0	10	1	16	16
1	9	8	11	12
1	10	12	10	18
1	7	9	2	19
1	6	14	13	9
0	18	10	10	7
1	16	18	12	7
0	15	2	5	8
0	18	17	15	2
0	5	12	19	14
1	3	10	9	18
1	15	17	11	11
0	15	17	2	10
1	1	18	15	12
1	2	6	10	8
1	8	13	18	9
1	3	6	19	9
0	12	7	11	1
0	16	3	18	17
0	16	11	17	6
0	9	14	15	3
0	13	3	16	16
1	6	8	12	6
1	2	6	6	14
1	4	5	5	12
1	15	18	9	18
0	10	8	17	16
0	10	4	11	4
1	2	16	13	15
0	6	7	9	8
1	3	12	2	15
0	8	5	8	7
0	9	7	13	12
0	7	15	11	6
0	17	6	15	16
0	7	5	9	12
1	16	13	11	10
0	2	18	16	9
1	8	13	18	2
1	8	11	3	7
1	6	11	3	13
0	4	1	16	1
1	14	10	16	15
0	14	2	19	2
1	14	16	10	17
1	17	15	5	18
0	2	9	11	18
0	5	3	19	3
1	9	2	2	18
0	1	12	13	17
0	18	2	13	12
0	10	12	16	5
0	3	3	6	7
0	10	4	4	18
1	5	5	2	9
0	10	5	17	3
0	16	1	8	5
1	16	18	8	18
0	4	9	1	3
1	14	12	16	18
0	9	17	15	5
0	4	16	3	4
1	10	15	4	18
1	9	12	18	13
0	16	11	17	9
1	7	10	12	5
0	11	4	11	12
0	18	1	5	18
1	3	10	19	11
1	4	3	7	2
0	12	12	5	1
0	15	7	8	11
0	8	13	8	1
0	12	3	13	1
0	17	17	9	5
1	5	10	3	8
0	2	11	9	5
0	13	13	12	3
1	3	6	12	4
1	2	13	13	16
0	18	9	19	7
0	11	4	1	13
0	12	3	12	17
1	5	6	15	5
1	2	13	6	12
1	2	10	13	16
0	2	11	14	1
1	2	12	16	1
0	6	2	16	8
1	9	9	14	15
0	5	5	19	9
0	13	1	3	14
0	7	7	7	1
0	14	8	9	11
0	16	7	3	4
0	7	5	11	8
1	4	11	15	6
1	4	1	4	11
1	8	7	10	4
0	10	11	9	8
1	13	7	7	7
0	12	8	5	14
0	13	18	9	10
0	8	1	15	1
0	9	17	19	18
0	4	12	15	17
0	3	16	2	3
1	2	2	7	16
0	13	13	12	7
0	18	2	2	10
1	11	12	7	14
1	9	5	2	12
1	15	2	10	16
0	15	12	5	3
0	14	14	17	5
0	13	16	9	4
0	3	14	18	15
0	10	15	6	9
1	5	18	5	10
0	4	5	7	3
0	4	8	14	6
1	2	9	9	5
0	8	18	18	9
0	12	7	6	5
1	10	5	4	8
1	7	1	8	3
1	3	9	6	14
0	3	10	3	8
1	11	2	5	16
1	11	15	3	18
1	2	2	2	7
0	9	2	12	5
0	14	1	17	1
1	5	13	16	10
1	16	7	2	2
1	10	15	7	4
0	1	5	18	8
0	15	7	2	11
0	7	5	18	15
1	14	17	8	4
0	18	10	18	6
0	13	9	19	11
0	5	3	12	5
0	2	16	2	11
0	13	5	9	11
0	15	10	18	15
1	2	11	7	4
1	8	16	10	11
0	16	7	9	3
0	17	14	19	6
0	7	7	19	1
0	13	3	5	7
0	5	9	7	5
0	4	16	2	2
0	1	3	7	3
1	6	18	11	10
0	13	7	17	6
0	18	4	2	16
1	3	15	18	3
0	2	5	7	9
1	11	17	6	6
0	15	5	16	7
0	13	1	3	16
0	14	13	1	17
1	5	16	7	7
0	1	2	19	16
0	4	10	6	12
1	8	16	18	2
0	10	12	6	1
0	15	5	1	3
0	10	11	12	10
1	3	1	7	16
1	10	10	13	12
0	17	1	2	2
0	12	13	1	11
0	1	6	13	14
0	4	13	19	2
1	8	10	12	18
0	10	8	6	17
0	8	2	17	8
0	5	2	17	11
0	16	14	17	11
1	7	18	10	8
1	10	1	3	16
1	9	7	10	15
0	2	2	6	2
0	2	14	14	14
1	13	10	14	3
0	13	5	8	8
0	6	18	6	12
1	12	17	5	4
0	14	2	10	18
0	1	3	1	16
0	11	4	14	2
0	18	10	2	11
1	11	6	3	16
1	17	13	3	17
1	13	15	8	2
0	6	3	11	3
0	14	15	15	1
1	8	17	10	3
1	12	10	15	15
1	3	17	2	17
0	16	13	5	11
0	13	6	7	8
0	9	7	18	2
1	10	9	2	17
0	1	18	7	4
0	10	7	5	15
1	13	14	16	4
0	15	8	7	9
0	6	18	16	2
0	18	1	1	14
0	6	6	16	18
0	9	10	13	7
0	9	10	18	2
1	1	16	3	13
1	12	13	11	7
1	12	9	17	16
1	7	14	18	14
1	3	10	13	8
0	9	8	10	14
1	12	13	17	13
0	16	1	9	1
0	11	4	6	2
0	16	3	2	8
0	2	10	3	1
0	15	7	6	1
1	4	18	8	10
0	13	1	11	5
0	15	4	19	15
0	16	12	5	6
1	8	15	16	10
0	15	9	7	14
0	5	1	19	3
0	16	1	15	3
1	10	10	13	19
0	5	8	17	3
1	9	8	2	1
1	17	14	2	15
0	5	1	6	11
0	9	10	8	5
0	4	1	4	9
0	1	11	9	6
1	6	14	2	2
1	8	16	4	15
0	12	6	11	9
