Resp	V1	V2	A1	A2
1	5	4	18	17
0	5	14	15	10
1	6	18	15	4
1	5	4	15	9
0	10	12	13	14
1	3	12	19	9
1	6	16	12	14
0	6	6	13	9
0	18	12	11	6
1	6	9	9	18
0	14	9	7	2
1	7	17	4	3
0	12	10	9	2
1	7	12	5	7
1	11	12	16	13
0	4	3	11	2
1	13	18	6	3
0	18	4	17	2
0	9	4	7	4
1	17	7	14	18
0	14	11	14	16
1	10	12	8	5
1	10	18	16	2
1	1	16	6	4
0	11	10	13	9
0	16	10	8	14
0	11	6	18	13
0	12	9	6	12
1	6	4	9	2
1	8	18	11	4
0	8	13	11	3
1	4	1	14	7
0	16	14	18	14
0	18	18	18	9
1	7	16	9	4
0	2	7	11	19
1	15	14	13	17
1	1	14	7	17
1	5	16	4	17
1	16	15	14	19
0	12	6	14	16
0	9	1	1	3
0	16	6	18	10
0	10	10	18	5
0	16	9	17	2
1	6	16	19	5
1	6	4	3	6
1	5	11	8	9
0	8	6	18	8
0	7	9	17	9
1	3	8	19	13
0	16	3	10	3
1	1	11	19	3
1	5	9	15	4
1	4	15	5	4
1	3	1	5	18
1	8	6	2	13
1	15	14	7	13
1	6	18	11	13
1	11	17	13	6
0	16	10	1	4
1	14	16	2	18
1	2	10	7	14
1	18	17	4	17
1	9	16	3	7
1	5	16	15	8
1	9	12	14	6
0	2	2	8	11
0	2	7	11	16
0	1	5	16	19
0	7	4	9	4
0	7	11	14	5
1	3	12	2	14
0	17	9	19	2
0	16	5	5	8
0	10	1	18	16
1	17	15	5	7
1	2	5	11	9
1	8	10	18	19
1	13	16	1	19
0	17	2	2	7
0	4	2	13	13
0	3	16	9	4
0	13	16	7	2
1	6	4	5	17
0	6	13	7	9
1	5	14	6	4
1	1	16	8	19
1	3	2	11	17
1	5	18	16	8
0	4	6	1	1
0	16	6	5	10
1	6	15	6	5
0	16	13	2	11
1	12	16	5	19
1	3	12	13	4
0	16	2	16	5
1	15	15	6	14
0	8	7	10	2
0	15	12	7	13
0	17	12	7	1
1	7	16	12	2
0	16	4	7	7
1	6	10	18	3
1	6	11	18	4
0	4	8	19	3
1	10	16	12	4
1	12	11	14	13
1	18	15	13	16
0	11	4	7	16
1	6	12	19	10
1	4	13	2	12
1	7	16	1	14
0	9	5	18	3
0	10	6	19	10
0	12	9	15	6
1	12	18	8	16
1	12	17	5	5
0	14	6	2	8
1	6	12	16	2
1	12	15	1	2
1	3	11	15	5
1	3	11	13	17
1	8	14	3	11
0	7	10	4	2
0	18	9	13	4
0	17	14	15	12
0	12	3	3	15
0	13	4	19	11
1	17	18	3	8
0	13	2	11	7
0	15	6	9	5
1	7	4	7	4
0	18	2	5	5
1	7	1	10	19
1	3	17	17	4
1	4	13	7	2
0	3	3	15	18
1	12	14	5	18
0	12	2	17	11
1	9	18	7	13
1	6	11	18	17
1	1	17	10	4
0	1	9	19	15
1	10	8	8	15
1	3	15	8	13
0	2	2	14	7
0	18	2	10	9
1	4	14	15	13
0	11	9	6	15
0	17	3	5	16
0	18	3	14	4
0	18	5	9	15
1	12	14	1	4
0	11	14	4	6
0	12	1	5	19
1	3	18	6	17
0	18	1	9	9
1	6	18	2	11
1	7	11	11	9
1	5	17	13	1
1	9	13	5	7
1	18	17	10	1
0	15	6	18	3
0	17	4	11	10
0	9	11	8	8
1	2	14	12	6
0	14	8	4	13
1	6	13	9	10
1	10	3	13	15
0	4	7	19	1
1	17	18	9	5
0	18	16	11	1
0	10	7	19	13
1	4	16	16	9
1	1	7	12	10
1	12	10	2	19
0	11	3	5	9
0	8	7	11	17
0	17	7	9	3
0	14	16	4	1
0	11	1	2	2
0	17	10	17	1
1	1	16	6	13
0	12	7	11	9
0	14	5	18	10
0	14	5	6	3
1	6	15	4	13
0	18	8	11	12
0	7	7	4	2
1	9	6	19	11
1	9	17	18	14
1	2	18	19	16
0	10	2	6	1
1	18	12	2	13
1	5	11	5	18
1	6	18	17	11
1	7	12	5	9
1	7	16	9	8
1	6	12	16	17
1	1	11	2	9
1	1	13	14	12
0	9	13	14	7
0	10	1	13	19
0	15	3	5	13
1	5	11	14	11
1	7	16	3	16
1	7	3	3	18
1	8	16	14	10
0	10	11	15	16
1	8	12	12	4
0	7	5	18	7
1	2	7	1	6
0	6	4	15	3
0	9	2	9	12
1	9	6	3	6
1	10	12	7	2
0	11	4	6	1
0	5	2	18	19
1	14	18	4	7
0	14	6	15	11
1	14	3	12	13
1	6	5	19	9
0	16	5	15	14
0	17	15	11	3
0	14	12	13	4
1	17	16	6	16
1	3	11	6	16
1	2	18	16	18
1	2	12	13	16
0	12	18	16	4
1	1	18	10	9
1	13	12	15	12
0	18	8	17	18
0	12	4	16	14
1	10	12	6	10
0	16	10	5	14
0	17	6	4	2
1	6	16	3	16
1	7	2	17	18
0	12	9	16	9
1	7	3	1	11
0	6	6	2	14
0	18	9	1	2
1	9	15	14	12
0	18	11	8	7
0	14	11	4	7
0	9	2	4	7
1	5	6	1	19
1	5	8	4	11
0	8	3	5	1
0	18	4	2	7
1	6	2	13	8
0	12	12	10	11
0	1	1	8	5
1	13	8	2	17
0	7	10	3	5
1	14	16	19	17
1	15	17	8	12
1	1	10	14	17
0	17	9	15	13
0	7	5	3	19
0	18	9	9	4
0	5	8	18	14
1	1	16	15	4
1	5	18	16	17
1	9	9	2	4
0	13	4	11	16
0	13	12	2	14
1	5	5	12	5
1	6	5	7	7
1	7	9	1	9
1	18	17	6	19
1	1	8	14	13
1	13	16	19	11
0	17	8	12	3
1	17	12	4	17
0	3	4	16	16
1	13	15	10	8
0	5	2	12	11
0	14	9	11	4
0	14	5	15	5
0	13	10	8	4
1	5	14	11	17
0	8	1	6	1
1	13	17	13	17
1	17	16	12	3
1	10	18	5	16
1	18	17	11	5
1	18	7	10	19
1	5	13	5	7
1	7	14	7	7
1	1	15	11	1
0	16	8	19	8
1	1	17	12	7
1	7	14	6	16
1	16	18	19	18
0	11	12	15	12
1	18	16	10	11
1	5	9	1	18
