Resp	V1	V2	A1	A2
1	7	4	17	19
1	9	2	8	17
0	7	3	19	15
1	17	9	6	12
0	1	12	18	19
0	7	12	14	5
0	7	12	18	9
1	12	5	16	17
1	10	14	5	7
1	8	16	7	11
1	2	14	14	18
1	16	2	1	15
1	9	16	2	15
0	6	3	12	2
1	8	2	9	17
0	2	3	7	2
0	13	3	18	2
0	15	8	12	3
1	12	1	15	6
1	10	8	5	5
0	16	9	18	19
1	2	16	1	11
0	14	4	10	7
0	16	2	11	2
1	7	14	10	12
0	2	3	11	12
0	14	7	12	15
1	12	18	9	13
0	1	7	17	9
1	5	10	8	11
1	3	6	16	18
1	11	18	13	15
0	6	9	8	9
0	16	14	19	15
0	18	14	13	2
0	1	5	15	6
1	9	8	14	16
1	14	14	6	16
1	13	13	3	13
0	13	10	16	10
1	8	7	5	11
1	5	1	10	15
1	6	1	7	12
0	8	11	18	6
0	16	6	6	1
0	17	10	5	3
0	15	8	8	8
1	5	1	2	12
1	3	4	9	10
0	10	6	13	1
0	13	17	13	13
0	12	6	12	8
0	16	5	8	1
0	1	9	9	9
1	3	4	3	6
0	16	9	17	8
1	2	17	17	5
0	11	6	9	5
1	7	12	5	10
0	9	2	15	3
1	5	11	14	13
1	9	12	8	19
0	5	4	17	13
1	10	11	7	16
0	12	5	14	11
0	18	6	7	12
0	10	3	16	16
0	14	3	15	5
0	15	6	9	8
0	15	7	15	3
1	1	13	6	6
1	8	11	12	18
1	5	17	16	10
1	5	17	7	15
1	1	4	5	15
0	1	14	5	8
0	10	7	7	1
0	8	8	16	13
1	5	10	12	15
0	15	4	19	5
1	5	14	12	8
1	4	6	7	16
0	17	15	1	2
1	18	17	1	7
0	17	5	15	10
0	11	2	13	19
0	11	5	16	11
0	18	10	4	6
1	14	17	2	10
1	13	17	6	14
0	10	15	12	2
0	16	4	14	1
0	10	4	17	7
0	11	10	15	5
0	18	9	2	19
0	2	1	2	13
1	4	17	1	2
1	2	17	16	3
0	13	7	9	5
1	7	12	17	13
0	10	6	15	13
1	16	17	11	7
1	13	16	11	9
1	7	15	12	11
0	7	1	10	5
0	14	3	7	11
0	11	13	17	4
0	8	3	14	5
0	10	9	4	1
0	13	1	14	2
0	10	11	18	15
1	13	17	19	13
0	13	14	9	9
1	7	16	8	7
1	5	18	9	7
0	10	14	17	1
1	2	7	1	8
0	11	1	10	11
1	15	18	8	9
0	5	1	16	15
0	4	9	10	3
0	4	6	13	9
0	9	10	18	5
0	15	18	17	3
1	6	15	4	4
0	6	3	13	5
0	13	10	14	13
0	15	10	8	5
1	7	3	7	17
1	5	10	13	17
0	6	5	18	16
0	12	16	13	2
0	14	12	7	4
0	17	11	5	8
0	9	3	6	5
1	10	10	1	18
0	12	2	14	17
1	5	15	7	7
1	3	5	17	19
0	8	10	4	9
0	3	10	17	9
1	6	10	9	19
0	13	4	11	4
0	4	6	15	3
1	2	18	1	14
0	12	11	6	10
1	4	1	9	18
0	1	12	13	7
1	13	16	15	15
0	15	12	15	16
0	4	2	7	8
0	14	16	10	1
1	5	18	13	8
0	11	12	18	4
1	9	13	6	13
0	2	11	8	17
0	7	15	15	11
1	12	17	17	17
1	2	17	11	4
0	7	2	11	11
0	11	5	15	8
0	3	8	16	10
0	6	4	7	1
1	8	18	14	13
0	11	11	6	3
0	11	1	8	5
1	11	12	1	2
1	13	3	4	16
1	10	8	7	15
0	10	5	1	8
1	2	18	5	16
0	16	14	14	7
1	4	15	15	5
0	7	5	10	5
1	11	14	11	18
0	11	4	19	2
1	6	17	6	1
0	14	6	3	10
1	16	1	3	16
1	9	17	7	14
1	16	5	13	19
1	11	18	3	3
1	12	8	5	17
0	16	5	19	6
1	5	6	13	17
0	16	5	13	6
1	6	9	7	16
1	8	3	1	18
1	9	14	1	10
0	4	9	15	7
0	10	1	8	2
0	14	6	17	10
0	3	5	14	9
0	7	3	16	17
0	16	3	5	17
1	10	14	7	2
1	3	7	10	17
1	13	2	3	19
0	11	3	5	11
1	13	12	2	18
0	15	11	6	13
0	11	1	14	6
0	11	8	15	8
0	17	18	17	13
1	10	5	7	18
1	18	18	3	10
0	4	7	18	18
0	4	6	13	13
0	15	11	12	13
0	12	14	10	6
1	6	17	17	14
0	13	14	12	4
1	5	11	9	13
0	9	3	18	6
1	7	13	3	2
1	16	17	10	16
1	5	18	7	16
0	7	16	10	2
1	15	16	17	10
1	15	14	1	12
0	11	15	17	12
0	11	7	10	11
1	1	12	3	16
1	16	3	2	13
0	9	3	16	17
1	6	5	11	9
