Resp	V1	V2	A1	A2
1	11	12	9	6
0	8	1	3	9
0	1	13	1	2
1	18	10	14	18
1	11	5	1	9
1	16	6	2	7
0	4	7	4	11
0	17	11	11	4
1	3	10	5	3
0	2	14	6	9
0	1	7	19	16
1	7	9	6	11
0	4	9	12	2
1	7	12	2	13
0	12	1	14	15
0	4	14	12	5
0	8	18	19	12
0	1	16	3	4
1	13	8	18	17
1	14	3	7	6
0	7	4	2	16
0	7	2	14	11
0	8	17	6	19
0	3	1	14	11
1	9	2	9	13
1	14	13	14	3
1	9	1	9	4
0	12	10	4	8
0	4	5	6	18
1	6	6	15	4
1	17	9	9	9
1	16	15	12	15
0	8	4	6	17
1	6	6	12	1
1	2	2	18	7
0	1	13	2	14
0	1	14	17	19
1	7	3	14	13
1	14	9	15	5
0	5	13	12	15
1	14	14	18	4
0	8	17	4	19
1	8	4	10	7
1	8	8	18	7
0	4	7	2	13
1	5	8	12	15
1	2	8	13	14
0	7	11	4	14
1	1	6	3	17
1	3	8	14	11
0	1	12	7	19
0	13	17	18	14
1	5	6	4	8
0	10	9	4	11
0	2	12	14	3
0	9	16	6	11
0	2	16	7	11
0	8	8	11	19
1	18	4	19	6
1	9	9	4	10
1	17	7	18	5
1	17	3	5	4
0	3	2	12	14
0	8	2	8	12
1	11	6	14	2
1	16	5	9	10
1	9	8	17	19
0	2	3	5	16
1	18	16	16	7
0	11	5	16	11
1	6	6	3	5
1	3	9	19	18
0	11	7	7	3
0	11	10	19	16
0	7	1	7	18
1	13	8	14	16
1	14	2	1	8
0	7	8	10	10
0	9	5	15	11
0	12	15	12	15
1	9	12	18	7
0	2	2	1	19
0	6	2	19	1
1	14	10	8	17
1	14	2	18	14
1	12	11	2	12
1	18	9	6	2
1	14	11	2	3
0	10	3	15	18
1	15	10	15	17
0	8	13	18	16
1	12	10	18	17
0	2	11	1	3
1	14	3	19	4
0	1	14	3	6
0	6	15	14	4
1	16	8	3	2
1	16	1	18	17
1	11	9	15	7
0	5	9	11	19
0	13	14	5	6
0	1	14	10	14
1	15	14	16	16
0	4	17	7	16
1	7	7	19	6
0	13	11	9	17
1	9	9	16	11
1	3	6	18	3
0	9	7	2	2
1	4	9	16	1
1	16	2	8	8
1	14	3	3	2
0	10	4	2	10
0	3	11	15	14
1	14	1	17	6
1	11	8	10	10
