Resp	V1	V2	A1	A2
0	3	9	16	5
1	12	10	7	12
0	6	17	19	7
0	12	9	15	3
0	3	4	16	9
1	15	15	5	14
1	10	10	5	19
0	11	9	10	7
0	1	13	19	6
1	4	15	13	12
1	2	13	4	6
0	10	2	6	1
1	12	8	6	9
0	9	15	10	10
0	7	9	18	7
0	6	11	18	13
0	6	4	13	1
1	14	2	8	16
0	14	11	7	5
0	8	4	18	17
0	18	4	12	5
1	5	15	3	3
1	17	13	5	12
0	13	12	17	1
0	12	11	14	1
1	12	12	13	12
0	9	8	17	11
0	10	8	13	5
1	13	18	18	16
0	7	13	16	1
0	8	1	11	3
0	17	5	15	8
0	15	3	11	9
1	11	11	2	5
0	17	2	4	6
1	15	13	12	17
1	8	11	3	1
1	5	7	3	15
0	16	13	10	1
0	6	1	8	8
1	12	18	4	10
0	14	17	17	5
0	8	14	15	8
0	16	10	15	1
0	13	14	15	8
1	5	18	14	19
1	11	5	1	13
0	3	3	17	8
1	11	8	7	16
1	4	14	1	12
0	5	17	13	11
0	2	11	11	12
0	13	12	12	7
0	8	9	16	5
0	14	13	14	9
0	4	5	19	9
1	10	16	13	6
0	16	14	17	1
0	17	8	15	7
0	7	4	12	5
1	1	16	8	19
0	8	2	18	12
0	16	13	10	5
0	10	5	5	2
0	5	15	7	5
0	4	4	14	7
1	13	7	2	10
1	10	9	1	4
1	2	13	6	11
0	5	4	11	2
0	9	14	3	18
1	18	2	10	12
0	13	9	2	7
0	14	15	19	1
1	1	18	17	4
0	13	6	11	9
1	16	15	6	15
0	6	10	10	8
1	12	4	10	18
1	6	7	2	18
0	1	5	19	19
1	17	14	4	13
1	12	5	2	7
1	8	17	9	10
1	17	7	4	14
1	4	15	12	13
0	13	8	1	2
1	16	18	7	11
0	9	14	16	2
0	18	4	4	4
1	8	13	2	16
0	11	7	12	19
0	15	14	14	12
0	16	5	16	1
1	7	15	7	19
0	18	10	8	8
1	12	6	5	12
0	16	14	16	9
0	18	4	14	14
0	5	9	17	9
0	18	11	14	1
0	12	4	13	2
1	17	7	6	17
0	12	13	17	1
1	10	3	4	13
0	14	12	19	9
1	8	7	6	3
0	18	13	19	2
1	17	13	13	19
1	1	11	3	10
1	1	16	7	5
0	12	14	12	6
1	11	8	9	10
0	14	17	15	13
1	7	12	9	14
1	11	5	9	16
1	1	7	1	7
1	16	12	7	12
0	14	17	19	5
1	12	15	11	10
1	18	14	9	19
0	10	1	9	3
0	10	16	11	3
1	5	15	7	15
1	18	11	6	11
1	16	9	8	16
1	15	4	9	18
0	8	13	19	11
0	13	5	19	1
1	8	6	10	9
0	7	1	10	6
1	1	9	16	19
1	16	6	2	10
0	6	16	19	11
0	8	11	11	3
1	11	3	5	8
0	2	5	6	4
0	5	13	10	12
0	15	10	5	2
1	6	13	12	9
0	9	9	19	5
1	5	8	18	16
0	16	18	15	6
1	6	11	4	9
0	7	11	19	13
0	17	1	15	5
1	6	7	6	16
0	4	6	19	1
1	6	11	15	12
0	17	12	5	2
0	14	3	5	5
1	4	17	18	11
0	17	15	5	1
1	17	2	12	19
1	6	3	2	11
0	15	13	18	5
1	1	4	17	17
1	13	10	1	16
0	10	6	1	5
1	14	2	2	16
0	18	15	8	4
1	3	16	2	16
1	1	11	12	16
0	6	8	13	8
1	17	12	3	5
0	9	6	16	19
0	3	10	17	7
0	6	12	19	17
1	13	16	2	12
0	12	11	14	9
1	9	13	11	19
1	9	5	6	8
1	9	15	1	11
0	11	8	6	3
0	14	3	1	1
0	14	3	13	5
1	14	7	7	19
0	15	3	14	14
0	4	4	16	7
1	15	18	10	12
0	11	10	16	2
1	2	18	11	13
0	5	11	7	2
0	4	8	19	6
1	5	15	11	12
0	18	9	14	2
0	15	4	15	6
1	5	3	4	15
1	1	16	18	17
0	8	12	13	1
0	15	4	13	1
0	1	1	6	7
1	1	17	9	8
1	4	16	9	11
0	1	2	18	7
1	18	18	17	14
0	18	1	13	15
0	6	13	16	15
1	2	17	5	19
1	1	15	2	15
0	14	3	7	10
1	13	18	4	1
1	13	17	8	14
0	17	8	1	4
0	18	8	11	1
1	3	9	3	15
0	16	16	16	12
1	14	17	3	15
0	10	9	17	11
1	9	4	6	10
1	7	1	8	16
1	18	18	6	4
1	8	9	14	13
1	14	17	4	11
0	18	12	18	4
0	15	12	16	10
1	13	15	8	19
0	7	17	15	11
0	9	10	13	10
1	4	13	3	5
0	17	7	6	10
1	7	13	12	11
1	2	15	18	17
1	1	15	1	3
1	9	8	6	15
0	10	5	5	6
1	12	9	2	13
1	11	7	4	5
1	17	16	19	12
0	13	2	16	8
1	14	15	1	5
0	2	3	16	1
1	5	16	7	18
1	2	9	2	1
0	8	13	16	4
1	2	11	1	12
0	17	2	5	7
0	1	8	5	3
1	11	6	6	12
1	15	12	8	9
1	2	10	4	4
0	11	9	2	2
0	14	4	10	15
0	12	2	17	2
0	6	1	19	12
1	1	18	3	2
1	1	12	16	7
1	8	4	8	12
1	1	8	7	16
0	14	8	4	7
1	8	14	17	15
1	10	11	9	19
1	7	2	3	11
0	16	11	18	13
0	2	5	8	9
1	9	6	6	12
0	18	6	14	11
1	9	5	7	19
0	2	6	17	6
0	7	1	11	2
1	10	16	8	9
0	17	9	18	14
0	1	16	12	7
0	17	15	14	2
1	2	6	10	11
0	8	7	16	16
0	3	10	10	3
0	17	2	11	14
1	12	2	3	11
0	16	5	6	11
1	4	16	7	16
0	5	13	12	7
0	17	2	11	3
1	18	8	15	17
1	14	9	1	5
1	18	15	9	15
1	10	17	3	3
0	16	11	7	3
0	18	2	11	10
1	6	11	11	15
0	9	10	9	7
0	6	8	16	12
0	16	11	16	19
0	5	2	11	15
0	15	2	18	9
1	12	9	2	15
1	4	14	6	18
0	12	13	10	14
1	5	2	4	9
1	9	4	7	11
1	12	16	1	10
0	18	2	19	14
0	3	2	17	11
0	12	2	13	15
1	4	12	7	18
1	13	16	6	11
0	16	14	8	5
1	12	4	4	15
1	3	5	12	18
1	3	6	10	19
