Resp	V1	V2	A1	A2
0	15	7	1	8
0	12	12	15	19
0	15	17	4	19
0	18	9	9	12
0	5	9	18	19
0	5	11	15	12
0	2	4	11	13
1	18	13	19	11
1	17	11	12	10
1	14	2	16	1
0	6	1	8	10
0	16	15	11	14
0	15	11	12	14
1	1	16	15	8
1	4	6	2	1
0	8	5	10	12
0	16	8	1	11
0	7	12	17	13
0	5	13	14	13
0	17	12	7	19
0	10	14	6	19
1	3	3	8	10
0	18	14	7	11
1	16	3	5	3
0	11	7	4	5
1	14	7	16	1
0	13	10	2	12
0	1	7	4	19
1	7	14	9	5
0	12	3	6	6
0	4	9	15	9
0	6	2	1	14
1	17	5	1	4
0	9	16	4	16
1	2	3	16	2
0	18	1	16	15
0	11	12	19	18
1	1	6	7	3
1	11	2	8	9
0	6	1	5	15
0	2	10	13	11
1	6	6	14	1
0	6	15	13	17
0	15	9	10	15
0	7	11	4	15
0	11	7	15	18
1	8	12	17	8
1	12	12	19	4
1	3	13	7	8
0	4	8	5	12
0	8	1	9	15
0	10	17	2	13
0	1	2	6	16
1	12	2	16	5
0	6	3	17	4
0	7	16	8	11
0	15	3	1	3
0	12	1	16	19
0	17	5	4	14
1	1	16	10	2
1	10	1	16	10
0	18	7	14	14
0	10	13	6	15
1	6	1	15	9
1	13	15	11	5
0	8	10	3	16
0	4	9	2	2
0	5	2	4	8
0	14	16	7	11
0	8	17	9	12
0	4	7	6	15
0	15	2	7	14
0	18	11	5	18
0	4	17	1	16
1	2	18	18	5
1	8	12	17	15
0	4	9	12	13
0	1	10	9	9
0	9	9	11	14
1	5	10	3	6
0	10	3	5	14
0	15	10	7	15
0	11	18	8	11
0	4	4	15	19
0	2	11	12	17
1	17	2	18	7
1	1	12	19	12
0	13	7	16	13
0	13	13	11	15
0	9	9	7	12
1	5	9	3	1
1	7	7	6	2
1	15	11	17	2
0	8	10	7	12
1	16	10	3	5
0	16	3	10	12
0	8	4	5	8
1	6	12	19	15
0	14	11	10	17
1	9	4	14	4
0	14	5	14	18
1	18	17	13	1
1	14	14	2	7
1	16	9	18	7
1	12	10	6	2
1	12	1	5	6
0	7	13	11	17
1	12	10	9	5
0	4	10	12	13
0	1	6	11	14
0	16	7	7	11
0	12	12	12	18
1	16	14	13	9
1	13	13	13	2
1	4	8	6	6
1	8	3	11	9
0	13	3	5	3
1	1	8	11	1
1	18	18	19	5
0	12	3	18	14
1	2	2	13	7
1	8	4	12	4
0	16	13	13	16
0	3	11	15	13
1	17	12	11	2
0	9	6	13	18
0	14	2	18	17
0	13	8	3	14
0	5	14	17	13
0	6	13	6	13
0	10	6	15	18
1	6	8	18	1
1	14	11	14	5
0	16	4	9	19
0	1	5	15	18
0	13	7	4	14
0	12	1	17	18
0	11	14	16	16
1	4	15	14	9
1	2	2	6	12
1	2	14	1	1
0	10	11	8	19
1	4	17	7	3
1	17	1	16	4
0	13	14	6	7
1	13	1	11	5
0	18	16	1	14
0	6	15	16	12
1	6	12	13	7
0	9	9	6	10
0	12	9	19	6
1	3	6	12	9
0	9	16	6	7
1	15	5	12	3
0	13	7	11	12
0	13	14	9	19
0	7	13	13	17
0	6	15	17	16
1	10	11	10	3
0	18	9	18	16
0	3	6	2	8
0	3	14	17	15
1	11	4	19	1
1	11	2	10	18
0	15	17	16	19
0	15	7	6	7
0	7	6	7	10
0	18	5	2	9
0	4	7	7	10
0	1	18	7	11
0	14	6	11	6
0	7	13	14	13
0	4	5	8	14
1	16	8	18	4
1	4	1	16	13
0	14	4	3	7
1	1	17	11	5
0	3	4	8	11
1	18	4	12	8
1	4	2	18	14
0	10	7	16	18
1	16	11	14	4
0	10	9	9	17
1	3	11	8	2
0	16	14	16	4
0	6	2	19	9
0	14	3	4	16
1	8	2	6	7
1	16	16	13	6
1	8	1	15	15
1	4	4	18	1
0	18	5	16	14
1	2	14	10	6
0	17	8	7	9
0	8	15	19	15
1	2	9	3	7
1	15	2	18	9
0	3	1	10	18
0	2	3	1	16
0	11	2	4	16
1	16	11	2	1
0	6	5	12	18
0	7	5	11	16
0	2	13	14	15
0	14	8	5	8
1	2	15	10	3
0	10	1	6	17
0	14	3	7	15
1	9	11	14	5
0	11	14	8	16
0	9	17	10	13
0	18	12	13	11
0	3	16	11	9
1	16	15	15	2
0	13	1	3	19
0	4	17	7	19
1	16	12	1	5
0	12	12	11	19
0	9	3	6	11
0	15	4	9	13
1	6	8	19	8
0	16	7	16	18
1	1	14	18	7
1	1	7	17	4
0	3	13	12	4
0	9	11	2	10
0	10	9	11	1
0	4	1	4	19
0	18	4	19	8
1	9	6	7	2
1	9	3	13	11
1	7	7	19	11
0	9	12	2	19
0	17	1	3	8
0	16	11	12	11
0	4	2	11	19
0	11	8	5	11
0	7	17	19	16
0	10	17	19	7
1	1	17	18	1
1	9	8	14	7
1	8	4	19	19
1	10	7	1	5
0	4	12	12	18
1	6	5	15	3
0	12	11	3	13
1	6	12	19	14
0	2	5	3	15
1	8	18	10	6
0	16	9	2	11
0	11	15	18	19
1	5	15	9	1
0	11	9	10	17
0	14	1	9	7
0	9	4	11	17
1	16	13	16	8
1	11	7	5	5
0	15	5	5	18
1	13	11	4	4
0	10	7	6	10
1	12	5	14	5
0	11	11	16	18
0	15	2	8	17
1	10	15	1	7
0	1	2	5	13
1	9	1	1	6
1	16	6	15	16
1	1	1	12	2
1	9	4	13	9
1	8	12	5	4
1	13	4	18	14
1	1	2	17	2
0	9	10	9	18
0	2	12	12	11
0	11	6	7	13
1	1	4	18	9
0	12	3	8	19
0	3	4	3	15
0	18	4	11	18
0	12	3	7	5
0	11	7	8	18
1	1	10	5	2
0	8	12	1	3
0	7	16	16	14
0	5	4	13	14
1	8	2	4	1
1	16	2	19	12
0	3	12	13	13
0	15	11	9	19
0	10	4	3	7
0	4	7	9	4
0	6	13	7	18
0	3	10	15	12
0	12	11	11	6
1	10	9	5	3
1	9	18	13	10
0	7	15	17	10
0	10	12	3	7
0	18	3	1	10
0	10	4	4	14
