Resp	V1	V2	A1	A2
1	11	1	17	15
1	8	2	12	4
0	11	14	2	18
1	14	4	2	2
1	14	11	3	4
0	6	13	10	18
1	6	9	19	2
1	18	14	15	5
1	14	10	10	3
1	11	17	16	1
1	13	14	8	1
0	5	11	6	19
1	14	9	13	10
0	18	7	8	17
1	12	6	13	10
1	12	14	17	5
0	2	10	8	11
1	1	1	6	5
0	2	13	14	10
1	3	1	13	5
0	4	5	3	17
0	18	13	1	17
1	6	11	11	5
1	14	6	6	4
0	10	16	6	16
0	13	18	8	14
1	1	18	12	9
1	1	14	19	12
1	11	17	19	5
0	12	17	8	6
1	11	11	15	1
1	4	14	13	7
0	14	4	17	12
1	17	14	16	2
0	4	18	6	9
1	6	14	12	4
1	6	7	11	6
1	5	1	15	2
0	9	11	12	15
1	6	5	18	4
0	14	15	17	17
1	2	2	18	10
1	13	1	9	5
0	16	7	8	11
0	18	17	13	15
0	15	13	12	17
1	15	2	2	9
1	4	2	15	6
0	6	7	19	19
1	7	10	8	11
0	5	9	2	6
1	6	16	18	7
1	1	6	7	4
0	18	3	6	10
0	16	7	7	14
0	8	3	2	19
1	7	11	17	6
1	10	5	17	5
1	5	10	12	3
1	6	16	19	8
1	18	2	3	4
1	11	16	10	6
1	17	7	18	13
0	18	16	1	5
0	5	14	1	6
0	9	8	17	19
0	8	12	9	10
0	7	9	13	11
0	2	12	4	5
0	11	9	3	15
1	7	15	19	5
0	7	15	8	7
0	11	13	6	10
1	3	14	18	2
1	13	2	9	12
0	9	17	1	9
0	11	10	17	18
1	2	10	11	2
0	1	13	8	14
1	8	6	15	8
0	12	6	9	18
0	4	16	1	11
1	4	13	12	7
1	9	11	9	8
1	18	18	7	3
1	18	8	16	1
0	5	14	4	12
0	17	15	5	13
0	8	6	2	13
1	4	18	13	7
0	14	9	4	8
0	15	15	2	4
0	14	5	9	8
0	15	18	10	12
1	17	5	18	17
0	8	1	8	14
1	18	14	11	4
0	14	18	1	15
0	3	16	16	19
0	12	18	5	6
0	4	3	9	11
0	17	6	18	15
0	17	18	5	7
0	5	9	9	12
1	2	12	19	10
1	16	4	4	5
0	18	13	1	15
0	1	9	17	16
1	13	9	12	6
1	14	14	18	1
1	12	3	14	7
1	1	14	7	4
1	8	18	15	1
1	8	12	17	7
0	13	7	8	10
0	14	10	14	16
1	18	2	12	10
1	17	12	4	1
1	14	11	15	9
0	15	18	2	11
1	18	5	17	10
1	1	17	6	5
0	4	13	3	12
0	13	12	12	14
0	4	14	11	9
0	11	4	11	18
0	4	10	12	15
0	5	11	9	19
1	12	14	19	1
1	11	5	13	2
0	13	10	8	12
0	12	11	9	17
0	7	3	7	14
0	11	10	8	11
0	3	4	8	9
1	3	10	17	10
1	10	8	19	13
0	10	5	3	9
0	7	3	7	15
0	13	5	3	11
0	7	18	11	11
0	3	10	8	14
0	17	17	4	12
0	9	12	17	15
1	17	18	8	1
0	6	1	14	16
1	5	1	1	1
1	15	13	4	2
0	3	17	8	10
1	11	11	9	2
1	11	3	14	14
1	8	18	16	7
0	1	17	1	3
1	16	11	17	7
0	15	13	19	16
1	8	18	17	6
1	6	7	9	1
1	1	11	19	2
1	13	4	13	7
1	9	5	16	11
1	8	4	16	13
1	2	18	17	10
1	14	6	19	9
1	12	3	15	6
1	9	4	18	5
0	6	4	17	15
1	7	13	17	3
1	15	13	12	7
0	16	17	19	17
0	14	10	4	17
0	5	9	17	16
1	14	3	14	5
0	7	18	10	13
1	18	3	7	10
0	5	17	2	16
0	15	17	6	17
0	6	4	1	8
0	15	8	15	14
1	6	2	18	8
0	16	4	9	19
1	7	12	8	5
0	10	8	6	12
0	4	14	15	17
1	8	3	7	3
0	11	2	7	14
0	11	14	2	9
0	2	6	1	5
0	6	14	7	17
0	16	15	13	16
1	8	15	14	5
0	4	17	14	19
1	12	5	11	8
0	16	16	7	18
1	16	9	13	5
1	5	1	13	2
1	5	5	6	4
1	18	3	5	11
0	6	12	3	8
0	9	17	17	17
1	7	8	18	2
0	4	18	10	13
0	15	14	3	18
0	9	11	2	15
1	18	4	18	15
0	4	13	6	15
1	6	16	13	4
0	9	9	8	15
1	15	10	7	3
1	15	10	15	8
1	8	8	8	1
1	15	14	6	2
0	17	17	2	15
0	8	5	11	18
0	18	11	10	14
1	18	11	8	4
0	13	10	3	6
1	4	9	13	9
0	11	2	7	19
1	5	16	6	7
0	5	13	12	14
0	11	10	18	15
0	18	4	5	19
1	4	4	11	6
0	10	3	7	19
0	12	9	6	16
1	8	9	9	8
1	13	7	5	4
0	16	7	10	19
1	7	8	3	4
1	8	8	7	4
0	1	16	10	13
1	12	16	4	6
0	12	10	11	15
1	16	6	7	4
0	15	12	4	15
0	7	6	4	6
0	18	1	10	12
0	9	11	2	10
0	7	12	18	19
0	13	2	8	13
0	8	11	7	18
1	1	6	12	3
0	14	6	2	10
1	14	12	11	8
0	17	2	4	9
0	3	17	6	12
1	15	2	17	17
1	13	6	11	2
0	18	4	4	8
0	9	4	10	15
0	14	4	1	12
0	18	6	1	14
0	14	7	1	4
1	11	4	19	6
0	16	18	9	10
0	2	16	3	14
1	18	11	16	2
0	9	16	4	5
0	5	15	11	19
1	7	5	7	5
1	9	2	10	2
0	10	6	5	16
1	13	6	9	10
1	6	2	12	7
0	14	4	5	13
0	2	7	4	18
1	12	1	13	5
1	9	14	13	4
1	11	4	12	12
0	10	6	3	19
0	11	11	5	7
0	6	12	3	16
1	2	16	16	12
1	17	7	15	10
0	15	17	9	14
0	10	2	14	19
1	15	16	13	7
1	1	9	16	14
0	8	1	1	16
0	9	10	12	17
1	11	8	1	1
1	16	2	1	11
1	16	8	17	9
1	3	8	9	9
1	8	18	17	4
0	3	3	10	9
1	6	12	5	5
1	6	15	19	2
0	10	7	13	18
0	4	18	3	8
1	5	3	6	3
0	5	11	5	16
0	12	8	2	4
1	14	8	14	11
0	8	8	4	18
0	2	7	8	12
0	9	12	5	5
1	8	13	19	11
1	9	4	16	2
1	11	9	19	7
