Resp	V1	V2	A1	A2
1	3	16	19	14
0	10	8	9	14
1	6	8	8	5
0	10	6	13	17
1	3	3	17	11
1	6	10	17	2
1	14	13	13	6
1	7	14	11	3
0	13	1	4	9
1	10	17	19	15
0	4	18	13	8
1	11	1	12	7
0	6	17	6	9
0	16	8	10	17
1	15	16	16	7
0	5	17	15	19
1	10	1	13	15
1	2	4	18	13
1	16	1	4	11
0	8	10	2	7
1	13	11	15	1
0	9	2	11	15
1	3	1	12	7
0	14	8	4	18
0	3	7	4	13
1	16	3	6	7
1	12	12	13	2
0	15	11	4	11
1	8	6	15	13
0	13	15	5	14
0	8	6	7	10
1	18	2	17	18
1	13	2	14	10
1	16	4	17	5
1	14	10	19	15
1	15	6	11	11
1	18	12	7	9
0	1	16	4	5
0	5	13	18	6
1	16	14	6	2
0	11	14	11	8
1	14	8	8	10
1	7	5	11	7
0	4	9	15	15
0	2	13	4	2
0	11	15	6	2
0	1	8	7	14
1	16	1	1	10
0	8	18	7	6
0	14	8	6	18
0	2	6	7	14
1	15	5	15	13
0	4	16	18	17
1	5	9	5	1
1	4	2	9	3
1	6	7	6	10
1	18	1	8	2
1	1	1	14	7
1	15	8	6	1
1	5	1	18	4
1	8	3	18	4
0	2	3	7	14
0	9	11	5	11
0	7	11	15	17
0	14	9	9	19
1	8	11	17	3
1	17	3	9	17
1	8	14	11	3
1	16	6	1	10
1	4	5	5	15
1	3	8	18	6
1	15	9	19	13
0	8	7	2	17
1	17	8	11	16
1	17	9	11	2
0	1	8	17	14
1	18	4	17	13
1	1	14	16	1
0	8	12	2	5
0	2	17	4	4
0	5	4	9	6
0	13	16	3	8
1	12	11	4	9
0	15	8	11	19
0	17	14	19	11
1	3	18	15	16
0	2	8	12	9
1	14	8	3	5
1	16	15	10	10
1	14	18	13	7
1	12	17	18	9
1	14	6	3	7
0	12	10	4	17
1	3	6	17	9
1	10	9	10	1
1	2	5	7	7
0	13	13	17	15
0	17	3	2	10
1	14	2	15	2
0	1	6	8	12
0	1	8	9	19
1	16	3	18	5
1	17	4	11	8
0	11	9	3	13
0	15	8	13	19
0	11	4	10	19
1	1	4	16	1
1	12	13	12	7
0	9	10	18	18
0	4	9	17	17
1	13	14	16	12
0	2	7	4	16
0	7	8	5	10
0	7	12	2	14
1	11	13	7	3
1	14	7	16	16
1	16	3	6	5
1	3	2	11	3
0	12	6	13	15
0	13	1	12	18
0	13	16	16	19
1	14	9	18	12
0	12	12	2	12
1	10	6	19	10
1	11	7	13	19
1	5	5	19	3
0	16	13	8	12
0	3	5	8	17
0	2	14	8	6
1	16	4	8	5
0	15	14	19	19
1	12	9	2	1
0	2	14	10	14
0	5	17	16	18
1	12	5	16	7
0	11	3	1	19
1	15	1	18	16
0	10	5	10	16
0	10	12	8	11
1	7	13	14	4
0	18	13	9	13
0	1	17	3	15
0	1	1	11	18
1	15	2	2	2
0	14	9	16	19
1	12	2	9	8
1	16	13	16	13
0	7	18	4	14
0	8	15	13	9
1	18	12	15	18
1	13	6	13	12
1	8	7	9	13
1	11	13	3	7
0	3	17	3	9
0	1	13	3	13
0	10	15	1	14
1	10	8	3	1
1	17	3	15	7
1	12	5	10	12
1	5	8	19	19
1	15	6	19	16
1	7	3	14	6
1	2	12	9	3
1	13	2	1	2
0	17	16	6	17
0	2	14	9	13
0	6	16	16	4
1	2	6	14	11
0	4	15	10	17
1	4	14	9	3
1	8	4	13	6
1	15	14	9	11
0	11	8	1	14
1	11	16	14	4
0	1	8	4	14
1	16	6	16	5
1	13	6	3	2
1	16	2	19	15
1	5	10	13	12
1	9	7	18	17
1	4	1	13	14
1	18	1	17	19
1	9	11	18	2
1	16	8	3	3
0	5	5	1	9
1	15	3	12	17
0	18	9	9	16
1	10	4	13	14
0	1	5	10	16
0	10	18	4	15
0	11	4	1	10
0	5	3	17	17
1	13	2	18	14
1	11	3	17	5
0	6	4	4	18
1	8	16	9	2
1	13	2	16	19
1	16	6	11	2
0	9	9	2	10
0	2	8	2	18
0	2	15	11	7
0	14	13	13	17
1	8	8	14	7
1	16	7	2	9
0	7	16	8	8
0	18	9	4	18
1	14	7	8	1
1	17	12	15	7
1	5	1	10	9
0	18	1	5	14
1	6	1	13	1
0	15	6	2	15
1	8	5	8	12
1	1	7	19	2
0	16	3	5	17
1	4	1	19	12
1	6	6	9	14
0	12	10	14	19
0	15	18	19	15
1	11	9	13	2
1	6	12	14	3
0	1	12	8	6
0	5	8	2	18
0	9	11	13	19
1	3	10	11	9
0	17	7	2	19
0	1	1	15	9
0	6	11	4	18
0	15	2	5	15
1	11	12	16	10
1	18	11	17	3
0	5	15	7	2
0	12	12	3	14
0	15	2	5	14
1	6	3	8	7
1	10	9	7	5
0	3	1	8	8
0	13	5	1	19
0	3	12	3	12
0	8	2	9	17
1	14	8	19	3
0	2	17	15	13
1	7	7	1	5
1	16	2	1	4
1	4	9	18	6
1	2	3	18	7
0	2	7	7	9
0	14	18	5	18
0	16	9	3	15
0	18	14	8	12
0	9	3	3	16
1	17	18	7	3
0	13	16	12	13
1	6	7	11	1
1	3	7	11	1
0	11	6	12	14
0	9	17	14	12
1	9	12	7	2
1	5	3	8	13
0	5	11	7	8
0	6	1	13	11
1	12	7	15	14
1	1	5	18	8
1	2	7	18	9
1	4	10	7	2
1	14	7	18	9
1	10	15	18	3
1	4	1	3	9
1	8	8	13	12
0	12	17	14	11
0	5	10	19	17
1	1	7	19	1
0	14	9	4	11
1	6	14	16	12
0	5	14	3	17
1	11	17	2	2
0	10	1	6	6
0	7	1	13	15
1	16	6	5	1
0	12	12	3	19
1	16	13	15	10
0	11	4	11	19
0	9	17	2	3
0	7	17	12	3
0	3	12	2	2
1	15	17	15	2
0	16	11	3	16
0	10	13	10	16
0	17	6	11	18
1	5	14	3	1
0	2	18	17	16
1	18	11	12	16
0	8	9	17	7
0	18	3	11	8
0	13	11	10	4
1	2	6	5	3
0	10	5	13	9
0	11	17	16	17
0	14	10	6	10
1	15	9	19	5
