Resp	V1	V2	A1	A2
1	9	7	9	6
0	6	13	14	16
0	11	10	8	16
0	3	5	7	17
0	4	17	7	10
0	11	7	15	15
0	10	16	1	7
1	16	4	13	9
0	3	4	2	10
0	3	2	18	17
0	1	5	18	11
1	12	6	10	2
1	14	11	11	16
0	7	16	13	10
0	11	4	15	15
1	14	6	1	15
0	7	17	2	7
0	6	4	2	2
1	15	9	10	6
0	6	15	14	4
1	14	2	5	18
0	13	15	7	15
1	15	15	17	7
1	12	13	14	8
0	10	14	10	9
1	6	1	15	12
0	11	8	7	17
1	14	7	15	2
0	6	8	6	2
0	1	11	16	8
0	2	9	12	3
0	10	16	2	19
0	17	18	4	17
0	7	5	1	13
0	17	15	9	18
0	5	16	3	9
0	2	6	3	3
1	18	3	10	5
0	6	13	2	1
1	14	7	14	13
1	11	13	18	13
1	14	6	18	4
1	15	16	6	2
0	1	15	14	16
1	15	11	13	10
0	4	10	3	7
0	8	13	3	16
1	17	12	15	9
0	5	10	3	2
0	9	2	2	6
0	16	18	6	11
1	8	6	17	11
1	16	4	9	12
0	10	14	9	3
0	11	16	6	1
1	9	3	14	2
0	11	15	10	19
0	1	9	14	4
1	13	16	18	8
1	10	13	18	6
1	7	5	15	3
0	5	6	13	17
0	4	12	4	1
0	4	11	6	19
0	8	12	8	6
1	13	9	11	11
0	5	17	13	5
0	2	12	14	15
0	2	9	15	10
1	16	3	12	8
0	1	4	4	15
1	17	7	13	10
0	10	12	19	2
1	16	2	11	1
0	5	10	1	2
1	12	10	11	7
1	18	12	1	2
1	3	8	6	5
0	14	12	11	14
1	14	2	3	10
1	13	4	9	8
1	17	17	16	3
1	13	10	18	14
0	4	5	2	19
0	3	5	9	12
1	17	13	14	1
0	8	15	12	17
0	4	5	10	17
1	12	12	10	3
0	11	4	13	17
0	5	16	12	18
1	13	2	13	12
0	15	17	2	19
0	9	16	4	1
1	4	6	17	11
0	4	9	16	18
0	3	11	13	17
0	6	11	5	8
1	7	1	2	2
0	15	11	2	12
0	4	17	8	11
1	13	5	4	9
1	17	1	14	10
0	2	8	17	10
1	16	1	3	5
0	6	3	6	13
0	3	15	17	12
0	8	1	12	4
1	10	6	16	3
1	18	11	6	1
1	12	13	15	1
0	6	14	13	6
1	14	13	15	6
0	10	17	14	3
0	7	3	18	14
0	7	18	17	6
1	2	6	16	15
1	10	5	9	6
1	18	10	7	11
0	13	18	10	18
0	9	17	16	10
1	8	4	10	12
0	8	12	7	10
1	12	5	11	9
0	6	16	14	7
1	16	5	17	12
0	16	14	16	19
1	12	13	13	3
0	12	16	11	8
1	11	1	2	9
0	5	2	8	7
0	6	5	10	13
1	7	9	13	9
0	4	10	3	1
0	9	11	11	16
0	6	8	19	19
1	18	1	1	17
1	14	5	3	18
1	14	15	7	8
1	11	5	4	8
0	12	16	15	4
1	17	9	19	1
1	15	5	10	9
0	6	15	16	8
0	6	13	3	12
1	11	8	4	2
0	5	17	14	9
1	9	9	13	6
1	1	1	7	4
0	6	5	4	13
0	7	14	3	16
0	7	13	10	10
1	9	6	13	7
0	5	2	7	17
1	2	3	17	11
0	5	16	3	17
1	12	12	3	2
1	17	4	17	12
1	5	3	13	9
1	14	10	8	9
0	14	14	10	13
1	9	6	9	1
0	10	17	5	7
0	11	14	8	16
0	12	17	5	3
1	16	7	1	19
0	3	18	18	2
0	5	3	2	10
0	4	4	12	1
1	16	10	8	9
0	1	11	9	8
0	7	9	9	13
1	18	4	14	15
0	1	5	3	15
1	15	10	14	16
1	14	1	11	1
0	8	17	2	15
0	10	13	2	17
1	7	7	17	16
0	7	11	6	10
1	16	14	16	5
1	11	7	6	3
1	17	8	8	3
1	18	5	11	18
1	16	15	6	13
0	10	15	8	4
0	7	17	11	14
0	8	14	8	14
