Resp	V1	V2	A1	A2
1	13	8	6	8
0	14	5	12	14
1	13	10	8	18
0	16	8	13	11
1	16	1	7	12
1	8	11	6	11
1	7	17	17	19
0	18	14	10	7
0	1	17	19	8
1	17	5	5	19
1	16	13	9	18
0	17	3	9	10
0	6	1	6	3
1	3	5	8	16
1	10	5	6	13
1	5	13	4	7
0	15	17	17	5
0	5	4	17	13
1	7	7	13	14
1	2	17	1	13
1	2	7	5	11
1	1	3	9	12
1	14	5	3	12
0	14	6	5	2
1	16	17	9	19
0	10	4	2	6
1	5	16	5	16
0	8	1	9	7
0	11	2	10	3
0	18	14	18	12
1	5	11	5	14
0	4	6	2	1
1	8	12	9	19
0	5	16	8	8
1	5	9	1	3
0	9	11	15	6
0	4	8	18	11
0	8	13	15	8
0	2	10	15	16
1	17	6	3	6
0	13	6	15	6
1	5	3	10	15
1	15	2	4	9
0	10	16	18	11
1	8	4	18	19
1	11	10	6	18
0	11	8	4	1
1	13	15	3	19
0	11	2	9	2
1	10	6	9	11
1	15	15	17	14
0	7	8	15	11
1	13	6	3	9
0	13	17	19	15
1	18	10	5	15
0	8	12	8	2
1	15	4	1	9
1	1	14	4	17
1	7	10	3	19
1	17	1	2	19
0	15	1	7	4
0	7	17	13	4
1	6	9	1	2
0	5	10	9	2
0	14	17	13	7
0	11	8	19	12
0	2	2	18	17
1	7	2	5	16
0	13	14	12	10
1	13	3	16	19
0	17	17	14	2
1	5	5	9	11
1	13	10	1	9
0	10	11	19	12
0	1	14	12	8
1	16	12	9	10
1	16	8	14	18
0	11	3	18	16
0	6	5	13	5
0	2	15	18	3
0	5	4	15	16
0	15	5	11	4
0	17	11	7	5
0	14	3	19	19
0	16	12	14	7
0	1	8	8	5
1	9	6	10	12
1	18	13	7	9
0	16	12	17	16
1	4	14	9	14
1	14	3	8	11
1	1	3	7	7
0	7	12	11	12
1	5	10	19	18
1	10	3	6	9
1	14	13	1	7
0	6	6	3	1
0	11	1	19	7
0	4	18	6	4
1	5	14	18	16
1	14	13	4	7
1	8	9	8	12
0	12	15	13	5
1	3	10	3	11
1	6	18	5	13
0	9	17	5	5
1	4	16	2	4
0	11	13	14	14
1	9	13	8	7
1	5	18	1	13
0	3	9	5	2
1	15	9	11	19
0	6	7	11	7
0	17	14	19	12
1	13	17	9	8
0	7	6	11	5
0	6	6	16	2
1	8	9	12	19
1	18	1	5	10
1	10	18	4	5
0	18	8	7	6
1	11	14	5	18
1	17	12	8	10
1	10	5	14	19
1	4	16	16	19
0	15	10	14	9
0	16	7	15	2
0	15	16	11	1
1	18	15	7	8
0	15	9	15	13
0	7	4	9	3
1	14	9	4	8
1	15	17	5	10
0	16	7	18	8
0	5	1	12	4
1	2	14	5	7
0	8	6	16	14
1	17	15	16	18
1	3	10	1	5
1	7	1	3	9
0	8	2	12	12
1	3	10	3	6
0	1	7	19	17
1	4	13	7	13
1	17	10	7	15
0	9	15	8	6
0	1	2	14	1
0	1	11	6	3
0	15	15	19	18
0	10	8	13	1
1	13	17	8	17
0	16	8	13	1
1	17	14	6	7
0	17	3	6	2
0	3	16	16	7
1	2	14	18	10
1	10	17	11	13
1	17	6	6	18
0	13	3	9	3
1	1	5	1	18
1	15	18	1	5
1	6	13	14	14
1	2	17	1	5
0	5	3	12	9
0	18	1	15	1
1	11	10	9	16
0	12	6	13	7
1	4	15	2	2
0	14	4	13	10
0	18	11	16	14
0	14	4	19	2
1	14	11	8	18
1	3	5	13	17
1	14	8	4	9
1	4	11	1	4
0	17	3	13	13
0	6	2	4	4
1	15	9	4	16
0	2	14	14	8
1	13	12	4	12
0	10	7	9	7
1	18	6	7	19
0	16	17	16	7
0	18	6	13	7
1	18	12	9	17
0	2	17	19	14
0	6	6	15	14
0	2	12	18	1
0	11	13	17	6
0	3	1	19	5
1	14	2	1	5
0	8	16	15	10
1	1	1	3	6
1	13	8	4	16
0	6	9	3	2
0	1	4	13	13
1	5	11	14	16
0	16	5	17	12
0	8	15	9	3
0	17	2	7	3
0	2	1	17	14
