Resp	V1	V2	A1	A2
1	3	7	5	9
0	14	4	15	12
1	9	4	7	16
0	18	7	9	4
1	10	7	15	16
0	11	18	5	4
1	5	13	5	12
1	16	14	12	15
0	5	11	15	2
1	7	8	4	7
0	2	8	15	10
1	16	2	11	12
0	15	17	18	4
0	1	5	16	12
0	13	16	17	12
1	3	7	10	15
0	8	4	18	3
0	8	9	15	4
1	1	9	4	17
0	5	15	18	4
0	1	8	11	9
1	18	7	1	17
0	10	5	19	12
1	16	14	7	12
1	3	6	5	11
1	5	16	13	16
1	1	11	1	19
0	18	10	11	1
0	10	8	17	4
1	8	3	13	9
0	2	10	18	13
0	12	10	5	5
1	6	12	7	13
1	13	17	5	8
1	6	16	6	13
1	14	11	2	17
1	18	11	10	13
0	9	14	17	12
1	11	9	4	18
1	13	15	5	18
0	18	12	12	7
0	13	6	18	15
1	7	9	3	18
0	7	2	18	2
1	12	13	5	11
1	8	5	10	14
1	4	10	18	18
1	3	18	3	17
1	8	10	6	10
1	5	10	8	18
0	10	13	18	13
1	17	14	3	14
0	18	3	13	1
1	1	2	9	14
0	3	12	17	9
1	1	8	13	18
1	3	10	14	16
1	4	14	5	7
1	17	14	5	18
1	18	14	4	8
1	16	15	10	13
1	5	17	2	19
0	10	9	9	5
0	10	6	18	9
1	11	3	13	16
1	11	4	5	16
1	1	4	3	19
0	1	4	5	1
1	1	8	4	13
0	10	16	13	4
1	8	11	4	10
1	15	13	9	17
1	11	12	8	9
0	5	10	1	2
0	10	14	12	7
0	2	18	16	3
1	16	9	8	12
1	10	3	6	8
1	13	5	16	17
0	8	4	10	6
0	18	4	16	6
1	15	8	6	16
1	4	18	2	12
1	7	2	4	8
0	15	12	15	6
1	6	6	8	10
1	12	3	1	15
1	7	7	4	17
1	2	12	12	17
1	8	10	5	15
1	5	1	14	16
1	12	7	7	19
1	5	16	12	14
1	7	6	9	17
1	3	6	4	12
1	2	16	3	16
0	8	18	14	12
1	16	17	11	17
0	1	8	17	16
0	17	16	13	9
1	4	11	10	15
0	9	8	14	7
0	8	2	15	12
1	11	1	6	10
1	10	6	2	10
1	8	5	14	16
1	8	7	2	13
1	17	17	14	19
0	2	9	13	10
1	15	4	4	10
1	1	10	1	16
0	1	15	14	4
0	15	12	16	4
0	18	14	11	4
0	9	3	7	6
1	8	18	5	17
0	8	4	6	2
0	2	7	8	3
0	13	9	7	4
1	18	17	1	12
0	2	12	18	10
1	18	17	2	8
0	11	11	13	3
1	1	7	7	18
0	11	16	12	1
0	1	17	18	11
1	9	11	1	7
0	17	13	7	3
1	1	17	3	7
1	18	7	1	11
1	1	12	16	17
1	13	18	14	14
1	12	6	7	15
0	5	6	17	5
0	6	18	7	4
0	14	3	16	3
1	18	10	18	16
1	12	6	1	9
0	7	10	17	16
0	11	7	5	3
1	6	1	10	15
0	16	3	9	7
1	16	11	4	15
0	13	2	13	10
1	17	9	7	8
0	17	6	8	4
1	18	2	12	16
1	18	17	13	14
1	1	13	7	15
0	17	1	15	1
0	15	12	9	5
1	6	18	1	12
0	10	2	9	5
1	18	7	13	11
1	5	6	3	16
1	17	14	9	19
0	12	17	7	4
0	14	1	11	1
0	6	1	7	4
1	12	16	4	13
0	5	5	10	11
0	12	7	17	15
0	8	16	19	13
1	9	18	15	19
0	16	4	15	3
0	15	8	12	5
0	8	10	17	4
0	13	7	18	10
1	8	18	8	9
0	18	1	17	8
1	9	5	4	19
1	11	13	18	12
1	5	3	3	19
0	14	1	7	4
0	12	18	17	8
0	7	5	9	4
1	13	9	9	12
1	3	18	7	12
1	9	8	18	13
0	3	2	15	4
0	8	13	13	13
0	10	17	13	3
1	12	2	5	15
1	11	16	14	14
1	15	8	4	13
1	12	15	12	18
1	17	13	1	7
1	5	16	9	9
0	16	2	7	2
1	6	5	6	12
1	13	18	3	12
1	7	6	5	14
1	4	11	4	9
0	4	5	5	3
0	6	9	9	7
1	12	12	7	11
0	16	18	18	11
1	14	17	2	10
1	9	3	13	18
0	15	18	18	7
0	7	2	6	5
0	17	10	17	4
0	8	7	12	7
1	11	6	16	11
1	15	1	1	12
1	13	9	8	19
1	9	10	7	11
1	2	6	3	16
1	13	6	9	16
1	9	2	4	17
0	15	13	17	14
0	13	14	19	13
0	4	7	18	9
1	4	11	13	12
1	2	2	2	13
0	6	17	10	3
0	7	10	9	5
0	16	1	3	7
0	1	7	16	1
1	6	14	8	7
1	4	7	12	12
1	6	17	3	9
0	1	15	10	5
0	17	11	5	4
1	6	17	18	15
1	2	8	1	16
0	8	8	19	14
1	11	12	14	14
0	12	3	14	9
0	18	10	13	6
0	5	14	12	4
1	4	15	1	11
1	12	14	18	15
0	11	3	2	1
1	1	16	17	15
1	10	5	5	17
1	4	16	8	12
0	3	4	19	8
0	12	18	14	13
0	9	5	12	8
0	10	1	3	4
0	6	15	13	9
0	8	5	12	7
1	2	10	5	15
0	14	6	12	7
1	3	16	1	4
0	14	6	8	1
0	17	2	14	9
