Resp	V1	V2	A1	A2
0	14	8	14	4
1	17	2	7	12
1	6	18	6	14
1	9	13	10	15
1	16	3	5	13
0	14	16	13	11
0	4	9	13	4
0	1	8	15	12
1	9	17	4	6
1	18	10	8	19
1	11	13	12	12
1	4	5	3	5
0	2	12	17	7
0	5	11	11	1
0	9	9	14	8
1	9	11	3	14
0	4	5	14	5
0	11	5	19	12
0	11	12	15	1
0	16	3	11	3
1	8	2	1	10
1	11	5	4	4
0	3	18	13	5
1	5	11	7	13
1	8	5	5	10
0	3	11	18	12
1	4	8	12	16
1	3	10	16	15
0	16	6	8	3
0	7	2	1	1
1	9	12	14	18
1	3	6	13	12
0	17	12	13	3
0	17	3	13	7
0	15	5	6	9
0	5	2	7	5
1	17	4	5	16
0	6	7	4	6
0	14	5	17	12
1	5	8	7	18
0	11	14	9	4
0	10	8	2	1
0	11	17	10	1
1	17	8	14	5
0	13	2	14	1
1	1	8	12	19
1	4	5	1	17
0	18	10	19	15
0	4	5	15	11
0	12	10	19	4
0	7	6	15	2
1	14	15	7	18
1	1	18	11	12
1	12	16	7	10
1	17	12	3	9
0	2	11	15	4
0	8	17	12	5
1	5	18	7	6
0	13	9	7	3
0	8	4	8	6
0	18	8	13	13
0	10	15	17	11
0	9	8	4	5
1	13	13	12	14
1	1	18	17	12
1	17	15	6	13
0	11	17	18	15
0	9	3	3	3
0	16	8	17	17
1	18	14	2	16
0	16	15	16	8
1	15	17	11	16
0	16	9	11	14
0	13	15	18	3
0	7	1	15	6
1	14	9	4	19
1	4	2	2	11
0	14	16	16	1
1	5	17	1	13
1	8	14	8	9
0	3	15	15	4
0	8	10	9	2
0	2	18	19	4
0	17	1	17	18
0	14	8	10	7
1	4	18	7	18
1	18	13	2	17
1	8	3	3	10
0	15	12	8	1
0	6	11	16	13
1	12	14	6	15
1	17	8	3	14
0	15	5	6	3
0	6	12	12	3
1	6	18	4	8
1	5	11	2	6
0	2	2	18	14
1	6	15	6	12
1	4	18	11	18
0	14	4	5	3
0	5	8	11	2
0	8	10	11	15
1	17	8	1	8
0	9	4	3	3
0	10	15	12	2
1	13	13	4	7
0	6	8	7	9
1	9	18	11	13
0	10	12	8	6
0	2	9	11	2
0	1	6	14	7
1	1	16	3	7
1	14	6	5	8
1	15	1	6	19
1	16	7	3	13
1	9	15	7	9
0	17	7	15	9
1	11	3	2	16
0	8	6	12	4
0	12	9	4	1
0	8	18	12	8
1	7	13	15	14
0	12	16	13	4
1	7	14	17	14
0	17	17	14	1
0	18	6	19	1
1	10	3	13	17
0	7	5	15	4
0	7	13	11	1
1	18	15	3	6
1	6	2	3	9
1	7	14	2	17
0	18	15	17	11
1	14	17	1	19
1	5	10	4	13
1	14	7	4	17
1	14	17	5	13
0	7	14	12	14
1	13	8	8	9
1	9	9	15	13
0	8	4	8	10
0	1	5	16	13
0	1	9	16	11
0	8	5	9	4
0	18	4	5	3
0	7	6	10	9
1	9	12	8	13
1	2	6	11	14
0	5	8	7	6
0	3	3	18	7
0	13	8	12	14
0	17	16	12	5
0	8	3	17	15
0	5	1	16	2
0	13	14	16	8
0	5	8	18	1
0	1	8	15	10
0	17	6	19	16
1	15	6	3	18
0	8	14	16	3
1	4	8	1	6
0	9	4	8	6
0	8	17	13	6
0	15	14	2	1
1	1	15	17	18
1	12	2	10	11
0	18	14	11	10
0	12	14	11	3
0	9	9	7	3
1	4	14	13	18
0	12	15	15	2
1	3	3	8	14
1	18	3	9	14
0	15	1	5	4
1	3	18	18	17
1	12	8	4	19
1	5	3	12	11
0	18	3	13	15
1	12	11	5	8
1	5	13	5	15
0	14	8	12	6
1	3	11	1	9
1	7	15	3	14
0	4	6	12	13
1	13	11	10	19
0	16	7	12	9
0	8	12	6	6
0	16	11	14	15
1	3	8	2	10
0	14	3	12	7
0	2	5	8	3
0	9	5	6	5
1	11	10	3	13
1	16	15	14	13
1	11	6	4	7
1	9	2	5	6
1	17	6	12	17
0	7	6	13	10
0	6	2	10	1
0	11	6	16	12
1	16	5	3	13
0	18	1	10	11
1	5	11	3	6
1	4	8	7	8
0	13	18	5	1
0	13	6	13	3
0	15	9	11	9
1	2	1	8	16
0	14	15	16	2
0	8	2	9	11
1	10	17	11	14
0	3	2	11	4
0	5	13	17	5
1	13	4	12	15
0	3	15	17	13
1	5	13	10	19
1	3	8	4	4
1	11	2	5	12
1	2	8	13	17
0	14	2	13	4
0	8	10	12	4
0	10	10	17	10
1	3	11	5	19
1	6	17	9	12
1	3	17	15	11
0	10	3	19	15
1	2	13	5	15
0	4	13	16	9
0	4	17	15	1
0	7	5	14	11
1	5	12	2	13
0	16	4	6	8
0	16	7	17	9
1	12	12	1	7
0	14	15	11	4
1	5	5	15	14
1	8	9	4	19
1	11	7	8	17
0	12	16	14	14
0	17	2	14	4
0	15	8	7	8
0	16	6	13	10
1	8	5	9	16
0	17	1	2	5
1	15	5	5	13
1	13	12	12	18
0	16	3	17	7
