Resp	V1	V2	A1	A2
1	5	16	6	10
0	10	8	14	5
0	18	10	12	13
1	8	2	3	19
1	11	15	1	13
1	16	7	8	18
0	1	14	2	2
0	10	6	18	7
0	5	4	8	8
0	1	15	12	5
1	5	5	4	6
0	15	18	17	13
1	2	13	16	11
0	4	18	6	2
0	3	3	14	9
1	8	1	12	19
0	7	16	18	3
0	14	6	19	8
0	11	4	18	12
1	7	16	10	15
0	18	3	6	8
0	17	18	16	2
0	1	13	15	6
1	6	14	6	6
0	16	11	10	13
0	15	15	14	8
0	5	1	15	12
0	13	2	6	2
1	7	2	5	8
1	13	11	13	19
1	1	8	1	6
1	4	17	15	10
1	17	9	5	19
0	13	13	10	5
0	8	9	9	5
0	6	3	19	10
0	8	3	18	6
1	7	12	4	11
0	5	4	19	6
1	5	17	14	7
0	18	14	4	2
1	13	5	14	10
1	10	18	11	14
0	18	13	17	9
1	3	10	1	13
0	13	7	15	9
0	4	5	8	5
0	18	14	17	11
1	13	3	5	15
1	10	7	9	17
1	14	7	11	10
1	18	7	4	12
0	2	7	14	11
1	6	12	4	5
0	4	7	5	4
1	2	14	5	17
1	7	4	6	19
0	6	6	18	6
1	2	13	4	9
0	7	6	13	2
0	14	17	18	1
0	6	11	13	8
0	12	16	13	4
1	1	11	16	17
1	4	5	2	11
1	3	3	5	16
0	15	2	6	7
0	18	3	10	3
1	1	9	4	7
0	14	11	12	8
1	1	13	15	18
1	3	16	3	12
0	16	18	19	3
0	16	1	3	7
0	18	15	19	3
1	10	6	15	12
1	7	12	16	16
1	15	1	9	17
1	14	14	5	16
1	2	14	4	13
0	14	4	16	11
1	18	16	16	14
1	11	2	6	17
0	9	13	16	10
0	8	1	5	7
1	3	13	11	18
1	11	15	2	18
1	6	8	19	17
0	3	17	11	6
0	15	4	8	4
1	7	11	8	9
0	1	7	15	3
0	18	10	19	10
1	6	8	2	7
1	9	4	12	15
0	16	1	17	7
0	4	7	11	3
1	16	15	5	7
1	7	17	15	10
0	15	2	5	9
1	10	3	15	17
0	4	1	9	1
0	1	7	5	1
1	16	5	13	17
1	3	10	6	12
1	9	14	19	12
1	14	15	9	19
1	6	3	3	13
0	16	2	14	7
0	3	17	8	10
0	8	10	18	6
0	14	6	15	1
1	17	11	18	17
0	1	5	3	4
1	12	15	12	18
0	14	1	10	8
1	3	2	18	19
1	12	2	3	14
