Resp	V1	V2	A1	A2
1	17	6	8	18
1	1	17	14	14
1	16	11	5	10
1	8	2	14	17
0	17	4	19	15
0	6	1	18	10
0	7	17	12	6
0	4	9	1	1
0	12	16	16	13
1	15	10	4	10
1	17	2	15	17
1	17	8	10	11
1	15	18	15	14
1	2	10	2	12
0	1	3	11	8
1	11	10	1	14
0	3	11	15	3
1	6	8	3	12
1	14	5	6	15
0	11	14	18	15
0	9	12	12	7
0	14	3	17	4
0	13	14	6	1
1	14	15	8	10
0	5	5	8	6
0	15	4	10	10
1	16	9	5	13
0	12	16	5	4
0	11	11	19	2
0	8	10	13	7
0	15	2	11	5
0	18	7	3	6
0	6	11	9	6
1	12	16	13	18
1	7	3	17	15
0	3	18	18	8
0	11	15	16	9
0	9	1	19	16
0	17	1	12	9
1	5	16	5	13
1	13	5	5	16
1	15	14	11	16
0	1	10	13	9
0	3	9	17	1
0	11	9	11	12
0	9	1	17	8
1	17	4	13	19
1	3	18	3	12
1	1	6	2	10
1	6	6	16	18
1	5	15	16	12
1	14	14	4	6
1	16	13	12	13
1	17	15	10	12
1	15	14	7	18
1	13	4	13	18
0	2	7	14	14
0	4	17	19	5
0	13	15	19	3
0	6	14	4	1
1	2	16	10	12
0	5	2	9	3
0	6	3	10	5
1	8	9	6	10
0	14	12	1	4
1	18	10	4	13
1	18	10	4	15
0	16	4	9	5
0	4	2	3	3
1	14	15	1	7
0	1	8	11	1
0	13	5	14	10
0	8	5	13	4
0	9	13	11	5
1	4	14	16	17
1	6	8	13	12
0	6	17	6	1
1	2	17	2	12
0	17	13	12	1
0	14	7	17	14
1	11	13	9	12
1	7	16	11	10
1	6	6	17	19
1	12	16	6	4
1	17	6	4	12
0	2	15	18	4
0	15	15	12	10
0	7	17	15	8
0	9	2	8	9
1	7	3	5	19
0	7	1	14	3
1	11	2	2	18
0	12	14	10	7
1	1	1	1	3
0	7	12	18	9
1	17	6	7	15
0	14	13	10	8
0	9	10	14	8
1	9	16	10	15
1	6	4	8	18
0	5	16	13	2
1	17	10	10	15
0	17	9	4	5
0	6	2	12	3
1	7	15	4	14
0	4	15	17	2
0	8	17	6	14
1	15	7	7	13
1	3	16	14	18
0	3	8	15	6
0	13	16	19	3
1	7	1	16	13
1	4	3	5	13
1	3	4	13	14
1	4	1	12	19
1	17	2	2	14
0	10	15	14	1
0	9	10	15	2
1	7	16	5	16
1	6	14	1	1
