Resp	V1	V2	A1	A2
0	15	13	1	4
1	15	7	14	10
0	11	14	8	9
1	16	3	5	9
0	11	16	3	15
1	17	1	11	11
1	16	4	15	12
0	3	3	17	19
1	18	3	19	7
1	4	8	19	10
1	15	2	9	19
1	17	7	18	10
1	15	3	1	18
0	3	16	11	5
1	17	2	19	3
1	16	17	15	10
1	5	5	17	7
1	9	5	17	5
0	4	17	18	12
1	16	9	7	13
1	17	4	4	7
0	2	13	9	1
0	1	4	3	15
0	6	10	8	16
0	6	14	2	8
1	12	4	7	2
1	2	4	12	4
1	18	16	19	11
1	11	6	12	4
0	6	5	9	19
0	4	12	7	14
0	3	16	6	14
0	7	14	14	11
0	2	14	6	9
1	9	8	9	9
1	11	8	18	19
1	8	2	18	6
1	15	7	14	7
1	15	1	2	9
1	18	6	16	17
0	12	13	12	17
0	18	18	17	11
1	18	3	3	7
0	1	15	5	11
1	15	15	12	3
1	17	17	19	12
1	14	4	9	17
1	14	13	17	8
1	15	5	15	14
0	7	18	12	6
0	17	16	8	19
0	15	18	18	16
1	11	6	7	9
0	6	7	15	17
1	18	14	6	9
1	16	14	14	7
0	6	18	7	5
1	13	12	10	14
1	14	7	4	3
0	5	16	17	15
1	4	7	6	2
0	7	6	19	18
1	1	1	13	9
1	16	3	6	7
1	15	12	8	15
0	3	16	4	13
1	9	13	16	5
1	2	9	9	2
0	2	9	15	6
1	15	6	10	1
0	8	16	17	15
1	7	13	8	5
1	10	1	3	1
1	8	3	3	9
0	4	18	17	2
1	13	5	3	9
1	11	1	19	9
0	5	17	17	15
1	17	17	17	18
1	2	10	6	1
0	17	16	8	4
1	17	8	8	15
0	7	16	17	1
1	7	5	17	1
0	10	17	12	15
0	13	17	16	11
0	11	13	1	2
1	12	4	14	12
0	4	11	17	13
0	2	5	3	5
0	4	17	17	4
0	9	3	3	15
1	11	10	14	6
0	15	17	2	7
1	11	5	15	9
1	8	5	1	15
1	18	2	2	11
1	13	7	14	19
1	15	14	7	11
1	18	18	12	9
0	11	5	3	9
0	13	17	3	10
1	2	10	18	8
0	8	4	13	15
0	7	15	18	13
1	17	5	4	1
1	4	4	14	8
1	2	5	13	6
0	9	7	3	10
1	9	5	8	14
0	6	13	13	1
0	6	9	15	11
1	9	3	4	3
0	1	12	10	12
1	5	4	5	2
1	17	3	6	2
0	11	11	12	19
1	10	9	15	5
1	15	16	10	1
1	11	6	16	16
0	13	10	3	13
0	1	12	12	7
1	12	15	2	5
1	14	8	10	7
1	14	11	17	3
0	1	18	15	11
1	4	8	5	17
0	6	7	11	19
1	18	14	12	12
0	5	17	6	19
1	9	4	7	5
0	11	18	16	7
0	3	17	2	13
0	2	12	7	6
0	6	7	8	14
1	3	7	10	1
0	3	17	17	14
1	12	9	1	1
