Resp	V1	V2	A1	A2
0	14	9	10	15
0	16	4	11	19
1	12	1	18	12
0	1	13	10	15
1	10	2	12	5
0	3	15	4	15
1	15	16	19	3
1	17	9	9	9
1	9	10	12	1
0	1	5	1	7
1	12	1	13	4
0	9	15	3	12
0	14	12	10	16
1	5	15	15	7
1	17	14	7	4
0	5	9	2	15
1	18	12	17	2
0	12	10	11	13
0	8	12	12	13
0	17	11	5	13
0	14	7	12	15
0	18	13	2	16
1	12	2	7	2
1	3	18	14	6
0	2	6	1	10
0	7	1	19	17
0	2	6	12	9
0	1	14	5	14
1	1	16	13	3
1	13	5	19	6
1	9	9	18	8
0	17	1	19	18
0	16	3	2	8
0	1	14	6	11
1	10	12	13	2
0	16	3	14	19
0	1	18	12	18
1	15	8	8	4
1	15	9	14	4
0	8	4	6	3
0	18	8	1	3
0	14	3	8	8
0	18	13	7	19
0	3	9	15	16
1	11	9	7	1
0	8	7	16	19
0	10	15	2	3
1	17	15	2	1
1	12	4	13	15
0	17	13	16	19
0	3	10	12	18
1	7	17	12	10
0	7	6	2	7
0	1	4	3	18
0	4	11	12	17
1	10	3	18	2
1	18	16	12	11
1	15	6	12	9
0	4	11	12	18
0	12	3	10	10
1	3	14	1	11
0	12	5	3	13
0	15	11	1	7
0	2	6	13	15
0	1	13	11	17
1	4	10	10	3
1	3	3	15	6
1	4	7	17	12
0	8	16	18	17
1	17	11	12	3
1	2	9	11	13
0	15	1	17	18
0	3	13	15	19
1	9	2	9	6
0	5	4	15	15
1	14	16	19	2
0	8	10	4	18
0	3	18	9	9
1	5	14	3	5
0	6	5	1	5
1	17	2	19	6
0	17	4	8	19
0	5	10	13	11
1	1	9	12	8
0	10	11	10	17
1	6	7	16	2
0	15	12	4	1
0	8	7	2	18
0	2	12	7	9
1	17	10	7	5
0	9	11	11	8
1	5	8	16	12
0	8	8	18	7
0	11	16	7	17
0	11	13	18	7
0	6	9	3	15
1	7	7	18	4
0	6	6	15	18
0	12	1	8	6
0	14	15	17	14
1	16	1	13	7
1	17	2	13	7
0	18	4	18	17
0	4	2	11	17
0	5	10	5	5
1	10	3	19	6
0	13	17	1	14
0	8	16	14	8
0	14	6	7	18
0	13	4	4	4
0	17	8	10	14
0	17	16	18	17
1	9	17	13	4
0	8	7	12	10
0	16	11	18	18
0	4	15	17	18
0	5	15	9	5
0	2	15	4	3
0	2	7	6	10
0	14	13	10	11
0	12	14	3	5
0	15	16	7	17
0	14	12	1	6
0	6	14	6	7
1	10	5	11	4
0	1	3	6	6
0	10	15	15	18
0	5	14	6	9
1	18	10	18	10
0	6	1	17	19
0	12	17	10	13
0	14	16	2	2
1	1	3	3	1
0	5	7	11	9
0	14	13	7	4
1	10	15	12	4
0	5	15	5	10
0	14	4	13	12
1	5	4	14	2
0	9	4	4	17
0	2	1	12	19
1	16	18	15	1
1	3	11	3	6
1	10	11	7	2
1	6	14	8	1
0	16	11	3	10
0	6	17	18	18
1	10	6	15	2
0	8	13	6	19
0	9	7	6	8
0	11	6	12	6
1	2	7	17	13
0	2	10	5	10
0	3	15	9	5
0	14	5	7	7
0	12	4	12	15
1	17	7	15	11
0	4	12	12	19
0	10	7	11	13
0	4	9	11	9
0	3	1	8	7
0	10	2	3	7
0	9	4	10	10
0	4	8	10	13
0	9	12	6	14
1	5	5	18	12
0	14	9	5	7
1	6	2	15	5
0	9	2	4	17
0	18	12	15	19
0	11	7	14	19
0	5	14	4	5
1	6	1	15	8
1	12	18	13	4
1	10	16	18	15
1	1	15	1	3
0	15	14	9	8
1	9	1	16	6
0	3	4	8	8
1	2	6	12	1
0	14	12	1	18
0	16	8	11	16
1	6	7	16	4
0	11	10	16	17
1	6	3	6	1
0	16	5	10	16
1	4	11	16	9
0	7	2	16	13
0	11	2	1	2
0	4	14	8	7
0	10	10	2	13
0	17	8	3	2
0	14	5	1	8
1	9	13	15	1
0	7	18	5	13
0	8	11	2	13
1	4	15	19	10
0	17	18	12	18
0	8	7	9	11
0	10	11	6	12
0	5	15	2	14
1	10	6	18	2
0	2	4	2	7
1	18	16	18	1
1	17	3	12	8
0	17	14	11	9
0	14	14	11	12
1	8	18	15	4
1	11	9	15	3
0	18	6	4	4
0	18	5	14	19
0	3	16	2	11
0	3	17	17	8
0	9	10	5	10
1	11	18	19	5
0	17	18	11	15
0	15	1	13	15
0	3	12	15	8
1	6	12	2	7
1	5	14	12	8
1	10	17	18	12
0	10	10	6	17
0	7	16	1	17
0	10	4	10	9
1	14	3	3	7
0	8	14	10	3
0	11	15	11	6
0	10	10	8	4
0	10	5	13	13
1	13	4	13	6
1	4	16	18	11
0	9	13	4	10
0	10	5	9	12
1	12	7	17	2
1	6	1	12	3
0	7	1	10	19
0	7	11	6	18
1	16	18	10	3
0	7	9	7	15
0	2	3	6	8
0	18	2	11	13
0	12	3	2	6
0	2	18	12	11
1	6	16	10	3
0	1	2	9	3
0	1	7	3	14
0	10	6	11	18
0	15	12	14	13
0	11	4	4	1
1	13	16	19	7
1	11	14	19	13
0	12	9	2	5
0	8	5	7	8
0	12	15	4	12
0	10	14	3	2
1	11	7	12	1
1	5	15	18	6
0	5	16	2	16
1	14	16	16	6
0	4	17	5	2
1	16	9	13	2
1	4	18	16	8
0	17	17	10	11
0	16	4	9	19
1	3	16	11	7
1	3	18	17	9
0	12	17	3	4
0	3	15	18	16
0	5	13	19	15
0	11	7	12	14
0	5	10	18	15
0	5	13	1	1
0	6	7	14	18
1	7	1	19	11
0	5	15	8	15
0	12	15	11	11
1	6	1	18	6
0	10	3	1	10
0	10	15	9	8
1	9	4	7	3
0	2	4	13	15
0	13	16	1	14
0	12	16	5	15
0	5	16	2	9
1	10	4	18	12
0	2	4	1	11
0	18	15	14	13
1	14	7	9	3
0	16	8	2	11
0	15	16	6	14
0	6	15	10	15
