Resp	V1	V2	A1	A2
1	2	1	1	1
0	2	10	16	14
0	6	15	19	4
0	2	12	17	1
1	16	3	1	7
1	2	4	1	13
0	17	11	11	15
0	18	8	18	8
1	1	18	6	4
1	16	1	4	18
0	3	15	13	2
0	8	4	18	12
0	6	14	16	7
0	5	2	6	9
0	18	4	17	10
0	12	7	13	10
1	17	15	12	8
0	8	17	15	5
0	11	3	19	3
1	17	10	3	7
1	7	10	2	4
0	11	16	12	13
1	7	10	6	16
0	14	10	14	11
1	13	14	9	8
1	16	18	15	17
0	10	15	15	19
0	7	2	11	1
0	17	1	8	10
1	15	14	6	8
0	8	7	9	1
0	5	14	18	13
1	15	16	1	2
0	17	16	12	5
0	16	7	13	2
0	1	7	16	12
1	13	2	9	16
1	3	4	3	16
1	17	1	5	7
1	16	5	13	17
1	3	13	1	7
0	3	16	15	6
0	10	11	2	2
1	18	17	11	14
1	1	12	1	3
0	14	3	7	2
1	14	14	5	12
0	15	3	3	3
0	16	9	12	8
0	14	17	16	8
0	17	3	12	3
0	15	4	11	7
1	7	15	13	14
1	10	16	9	11
0	15	17	10	11
0	6	10	17	1
1	3	5	17	17
0	6	4	17	18
0	9	4	18	10
1	9	9	14	12
1	12	15	5	11
0	13	3	13	16
1	12	18	7	16
1	7	8	3	8
0	2	7	14	5
0	7	4	1	6
1	10	8	5	14
0	3	4	18	15
0	18	5	19	3
1	10	17	1	3
0	2	10	14	9
1	1	13	8	9
1	5	10	4	12
0	3	10	18	8
0	16	3	14	1
0	17	6	16	2
0	11	13	12	11
0	17	10	19	4
1	8	18	9	10
0	18	15	14	10
1	13	9	3	6
0	7	3	10	6
0	4	2	15	12
1	7	4	2	9
0	13	14	9	7
1	13	2	7	11
1	10	13	8	12
0	10	11	19	8
0	14	17	6	7
1	3	10	13	15
0	12	6	3	2
0	8	8	15	2
1	5	1	5	10
1	17	11	6	19
0	7	18	16	13
0	16	11	10	2
0	17	3	13	8
0	2	3	18	7
0	2	1	12	1
1	6	7	6	17
0	18	10	12	2
0	17	14	12	7
1	11	12	5	16
0	9	11	17	11
1	3	9	4	11
0	4	7	16	5
1	3	17	15	17
1	3	16	11	18
0	5	7	7	1
1	13	9	11	19
0	2	12	17	6
1	5	11	4	17
1	6	7	1	13
0	4	6	6	7
1	2	16	3	6
0	10	10	7	8
1	18	10	2	4
0	12	7	14	13
0	12	9	17	12
0	18	16	16	14
0	14	2	4	1
1	13	12	15	18
0	8	3	12	6
1	14	17	6	6
0	18	2	9	2
0	11	10	3	2
1	1	4	1	17
0	3	14	14	1
1	2	18	17	18
0	18	7	9	10
1	1	6	3	13
1	17	18	6	12
0	4	14	19	15
0	14	14	16	10
1	12	13	3	16
1	5	17	7	3
1	7	17	15	16
0	14	1	18	3
1	16	8	9	12
1	9	11	5	18
0	14	13	19	9
0	13	1	16	5
0	12	15	18	6
1	1	13	8	11
0	12	14	4	5
0	6	2	2	3
0	7	3	14	16
1	8	4	11	9
0	5	12	7	8
0	13	5	4	4
0	16	6	13	7
1	18	18	8	12
1	4	17	2	10
1	15	7	1	12
1	16	3	3	9
1	8	12	2	18
0	13	1	16	14
0	2	16	11	9
1	16	17	3	8
0	8	5	18	4
0	7	10	8	8
1	4	1	3	11
0	11	6	10	2
0	17	5	14	13
1	16	7	4	17
1	3	8	9	17
0	10	3	6	6
1	15	16	2	5
0	6	4	16	19
1	8	17	11	7
0	10	7	14	5
0	15	8	13	11
0	13	7	17	1
1	10	17	10	12
0	9	13	11	8
0	15	8	10	11
0	1	11	18	12
1	18	13	12	19
0	13	10	9	6
0	6	14	16	9
0	13	2	10	4
1	5	8	12	19
0	1	11	16	15
0	18	1	3	1
0	4	11	3	3
1	9	16	10	8
0	6	2	6	2
1	12	14	10	19
1	10	7	2	3
1	6	9	3	8
0	1	5	17	1
1	15	4	10	15
0	5	3	18	17
1	2	2	5	7
0	4	13	6	1
1	14	12	7	12
1	1	9	5	10
1	5	14	15	14
1	8	4	2	9
0	8	8	15	12
0	14	7	1	5
0	16	2	17	14
1	11	10	1	3
0	16	3	15	1
1	3	15	5	3
0	16	11	11	9
0	3	12	15	16
1	14	9	7	16
0	15	6	12	8
0	11	7	11	2
1	14	3	7	18
1	1	8	1	12
1	3	15	2	3
0	18	13	5	7
0	8	3	16	16
0	2	17	18	8
1	12	16	14	19
0	14	17	19	13
0	7	6	14	5
1	10	9	4	10
1	6	13	15	19
1	3	4	3	10
0	11	15	10	2
1	1	14	8	10
1	6	7	8	17
0	7	3	17	18
1	15	1	2	14
0	15	6	19	19
0	12	3	13	4
1	6	16	13	19
0	1	13	14	3
1	13	1	15	14
0	12	10	12	14
0	17	12	11	7
1	3	12	16	15
0	8	9	14	5
1	12	8	6	14
1	11	13	4	17
1	18	16	4	6
1	4	12	4	16
1	13	17	6	7
1	3	2	10	19
1	8	7	10	9
1	2	10	3	15
0	3	12	6	3
1	4	18	1	7
1	3	13	5	13
0	2	1	14	8
1	5	5	5	11
1	15	10	7	14
1	13	8	6	17
0	13	17	15	17
1	18	1	5	16
0	8	7	9	5
0	8	17	19	2
0	16	4	16	3
1	9	16	11	12
0	13	8	12	8
1	13	16	10	16
1	3	12	12	14
0	12	6	16	18
0	9	2	4	2
0	16	13	6	2
1	15	12	4	10
0	9	5	12	11
0	1	7	18	6
0	13	5	19	12
1	6	11	2	14
0	13	1	5	2
0	10	15	19	8
1	15	15	8	14
1	7	10	6	13
1	4	13	1	15
0	10	13	13	7
1	9	1	2	19
1	17	3	9	8
0	18	13	13	11
1	17	12	2	14
0	6	8	12	4
0	18	5	2	2
