Resp	V1	V2	A1	A2
1	5	4	2	9
1	6	11	2	13
0	2	3	14	17
0	17	2	19	3
1	3	6	12	11
1	17	6	10	11
1	1	3	1	1
1	3	12	2	2
1	5	14	7	6
1	4	18	19	17
0	10	16	5	3
1	5	16	12	17
0	18	6	11	4
1	7	10	14	18
0	15	6	7	9
0	13	13	16	2
0	18	9	12	15
1	9	16	10	16
0	3	5	6	3
1	3	6	1	17
1	8	6	8	8
1	4	1	4	16
0	5	15	14	9
0	14	10	14	2
1	12	17	11	18
1	6	12	9	17
0	3	8	3	5
1	1	10	15	18
0	8	14	19	4
0	18	5	10	9
1	15	2	9	17
0	1	7	5	5
1	12	18	4	11
0	7	7	6	7
1	14	12	16	16
0	7	4	18	12
1	2	11	3	6
0	14	17	15	6
0	3	17	19	8
1	5	18	12	17
0	9	15	19	1
1	11	15	4	19
0	1	13	9	10
0	2	16	8	11
1	4	7	5	13
1	5	3	17	19
1	3	4	15	15
1	14	17	5	10
0	12	4	10	6
0	11	14	5	2
1	15	3	9	19
0	5	7	18	1
1	12	6	4	17
1	16	7	17	14
1	2	16	15	16
0	5	9	14	4
0	11	4	18	15
1	6	2	3	9
0	8	4	8	2
1	7	17	1	15
0	12	10	13	5
1	7	18	9	17
0	13	5	10	4
1	18	17	9	19
0	14	13	17	5
0	5	14	7	4
1	10	4	7	17
1	10	8	2	14
0	8	14	11	10
0	10	9	2	2
1	16	10	2	18
1	16	13	14	12
0	18	2	19	8
1	7	2	11	11
1	2	15	6	16
1	11	10	16	16
0	3	1	18	4
0	15	11	3	6
0	5	3	15	6
1	13	15	17	18
0	11	3	18	10
1	13	8	15	18
0	7	1	12	7
0	10	6	15	8
0	16	1	16	15
0	13	7	16	14
0	8	15	7	8
1	13	5	12	14
0	3	11	15	3
0	10	12	14	16
1	6	17	7	13
1	18	14	5	9
0	3	6	18	13
0	12	17	14	1
0	6	13	5	16
0	13	13	2	17
1	9	17	15	16
0	10	1	16	14
0	4	17	9	4
0	7	3	18	7
1	11	4	2	18
