Resp	V1	V2	A1	A2
0	6	7	2	11
0	6	1	7	9
1	2	13	16	4
1	9	4	12	4
1	16	4	6	7
0	5	13	5	17
1	2	6	18	13
0	1	10	11	14
0	17	2	8	11
1	8	7	18	19
0	6	16	13	11
1	17	11	18	12
0	7	6	6	8
1	14	16	12	8
0	14	10	4	12
0	3	14	19	13
0	7	14	6	12
0	7	17	7	9
1	11	7	1	5
1	1	2	17	7
0	2	8	3	7
0	14	8	12	11
1	13	6	10	4
1	11	10	18	4
0	10	7	5	16
0	2	9	12	11
0	18	12	17	14
0	11	10	4	16
1	18	14	1	17
1	9	7	4	2
0	7	8	6	16
1	14	12	18	14
1	12	14	3	3
0	4	4	9	18
0	14	11	11	19
0	7	12	15	8
1	15	12	7	4
1	9	13	18	9
1	11	2	17	11
1	12	12	7	18
0	11	9	3	10
1	17	14	6	4
0	12	15	11	17
0	1	4	5	16
1	8	12	15	4
1	9	8	7	3
1	4	8	2	7
0	13	3	9	15
1	4	4	19	7
0	9	17	7	15
1	1	5	18	7
0	12	3	2	9
1	7	11	7	1
0	10	10	11	13
1	1	1	19	14
0	5	7	14	15
1	14	5	2	14
1	3	6	8	1
0	6	16	6	3
1	7	15	18	1
0	9	13	12	12
1	17	17	15	5
1	5	8	11	9
1	14	11	14	9
0	5	17	16	19
0	12	13	11	17
0	7	18	18	8
1	10	8	11	4
1	1	3	19	14
1	8	2	18	12
0	7	14	4	18
1	10	13	12	5
1	17	6	8	5
0	17	8	2	7
0	15	16	3	12
1	7	5	9	5
0	5	11	7	13
0	9	10	5	17
1	15	5	13	4
1	13	8	3	3
1	10	9	7	8
0	6	13	3	13
0	7	10	12	12
1	3	4	17	9
0	11	14	12	7
0	2	18	15	17
1	6	1	12	8
1	5	4	4	4
0	9	11	14	10
0	4	9	8	16
0	16	16	13	11
1	18	8	18	6
1	6	1	12	1
1	18	12	19	11
0	18	9	10	12
1	4	3	16	5
1	15	15	9	10
1	8	7	14	13
1	15	15	6	3
1	12	9	16	19
1	18	8	10	8
0	1	6	5	13
0	2	18	19	17
0	1	11	1	16
1	18	17	19	10
0	13	15	2	12
0	3	16	8	13
0	11	14	4	15
0	2	11	4	19
0	1	14	2	11
1	5	15	11	7
1	8	15	15	7
1	15	12	3	10
1	17	10	3	1
0	15	3	14	16
0	13	17	7	6
1	7	6	5	8
0	7	11	7	19
0	10	2	17	10
1	15	9	16	3
1	4	2	2	6
0	11	13	7	19
1	18	6	12	12
0	14	18	13	5
1	9	16	11	6
1	18	6	11	14
1	14	9	9	9
0	14	12	9	11
1	16	13	16	8
0	11	7	4	13
0	16	11	6	16
1	10	8	13	4
1	6	8	6	1
0	9	12	8	13
0	11	18	7	17
1	13	1	19	10
1	17	10	18	8
1	5	14	14	7
1	1	16	16	18
0	13	3	3	16
1	1	14	5	4
0	11	18	8	6
0	3	15	3	11
1	17	12	7	4
0	8	1	9	6
0	10	8	5	16
1	9	14	17	9
1	12	16	6	7
1	13	9	14	12
1	18	9	6	8
1	4	7	7	3
0	9	17	2	17
1	8	3	2	19
1	11	14	17	15
1	17	5	2	9
1	17	7	8	15
1	13	4	8	8
1	13	12	15	4
1	12	9	16	1
0	5	5	4	6
0	6	6	6	8
1	15	7	7	3
0	13	13	14	18
1	6	2	1	14
0	12	7	18	12
0	13	11	16	11
1	16	18	2	8
0	6	2	17	15
0	13	16	8	3
1	7	14	6	10
0	14	13	2	12
0	7	16	7	16
0	3	4	1	15
0	5	13	8	12
0	9	6	12	19
0	15	18	11	11
1	9	18	19	10
0	5	17	1	11
0	4	11	7	6
1	3	10	19	12
1	17	2	15	11
1	17	13	10	17
0	7	16	15	14
1	17	7	8	13
0	3	18	8	10
1	16	13	12	17
0	15	2	8	14
0	8	4	6	17
0	7	15	10	11
0	13	8	4	10
1	11	12	14	15
0	3	12	7	15
0	1	5	10	2
1	16	15	15	3
0	17	12	5	14
0	17	18	2	16
0	1	7	5	9
0	2	7	2	15
1	18	5	18	1
0	4	3	8	16
1	1	8	12	10
1	7	11	14	18
0	13	18	3	13
1	12	12	10	4
0	13	16	1	5
0	15	12	13	3
0	15	8	6	16
1	13	6	12	7
1	13	4	14	7
1	3	4	17	4
0	5	18	16	5
0	1	1	7	15
1	14	3	11	10
0	5	13	1	19
0	6	11	1	10
0	13	5	15	10
1	14	9	17	12
0	5	5	5	16
0	14	16	5	10
0	6	10	6	12
0	16	9	3	16
1	3	1	2	5
0	1	18	16	11
1	14	5	17	1
1	4	4	14	9
0	10	12	5	17
0	5	3	2	18
0	14	7	6	19
0	4	10	18	19
0	16	5	1	11
1	15	14	15	4
1	12	4	2	5
1	7	10	17	19
1	11	14	19	3
1	4	14	18	3
1	18	16	9	9
1	6	8	11	1
1	5	7	18	11
0	18	17	5	5
1	4	16	11	1
0	18	17	6	11
0	2	10	1	14
0	12	3	9	19
0	2	11	8	10
0	1	1	2	3
1	13	1	9	5
1	18	8	11	7
1	14	16	8	4
1	12	17	19	18
1	1	12	19	12
1	13	14	13	6
1	9	1	8	5
1	9	15	7	8
0	1	4	19	16
1	1	14	19	10
0	3	2	15	19
0	16	17	12	19
1	1	7	11	7
0	2	11	18	3
0	10	9	2	19
0	5	14	12	12
1	15	17	18	3
0	4	10	11	9
0	5	17	3	6
0	1	4	10	13
1	2	15	3	14
1	18	1	10	9
0	3	9	12	15
0	14	18	4	16
1	11	11	11	3
0	15	17	12	19
