Resp	V1	V2	A1	A2
0	16	7	10	7
0	13	10	19	12
1	10	7	1	11
1	12	14	7	18
0	14	6	9	18
1	9	3	1	8
0	16	3	13	15
0	6	10	9	8
0	18	10	17	14
0	4	11	6	2
0	12	1	12	6
0	5	6	19	3
0	9	7	18	3
1	9	3	5	17
1	13	16	7	13
0	7	17	19	8
1	1	3	1	19
1	3	14	13	12
0	17	5	17	2
1	9	18	17	2
1	2	16	8	11
1	7	14	12	16
1	1	3	2	10
0	11	3	11	1
0	1	1	16	11
0	17	15	8	4
0	13	4	5	2
1	5	17	16	9
0	4	3	19	9
0	18	1	12	13
0	14	3	3	4
1	15	8	12	16
0	17	9	15	16
0	17	9	3	6
0	7	10	8	14
0	13	2	16	15
0	10	4	14	15
0	18	14	14	16
0	5	11	19	13
0	3	12	13	15
0	14	5	9	17
0	6	3	15	8
0	18	15	19	15
0	15	8	17	10
0	13	3	1	17
0	5	5	14	1
0	11	16	9	4
1	16	8	3	16
1	3	17	1	15
0	8	7	19	15
1	9	10	4	15
1	13	17	16	12
1	7	14	18	7
1	7	13	18	6
1	1	15	14	3
0	10	1	8	13
0	16	12	15	18
1	16	15	4	17
1	2	12	16	6
0	9	2	8	10
0	4	9	2	17
0	8	9	1	16
1	1	16	11	9
0	18	3	18	18
1	12	13	3	19
1	6	15	2	11
1	1	2	2	4
1	12	6	4	8
1	8	16	9	5
0	13	7	13	8
0	9	2	12	18
1	16	7	17	3
0	10	12	5	10
0	6	10	17	12
1	16	18	17	17
0	8	7	14	1
0	18	3	19	7
0	7	3	3	1
0	15	5	15	8
1	3	17	12	12
0	11	15	9	7
0	3	8	14	15
0	18	9	17	12
1	6	12	2	7
0	17	4	9	2
0	14	8	17	9
1	3	16	15	1
0	5	4	10	17
1	4	7	6	16
0	14	6	12	9
1	17	4	6	7
1	5	8	15	18
1	10	15	1	4
0	5	6	18	3
0	4	12	16	8
1	10	18	11	12
1	14	14	11	16
0	10	5	2	10
1	13	17	17	8
0	6	6	15	8
0	8	14	10	6
1	10	7	3	7
1	9	18	6	9
0	2	1	13	18
0	15	3	9	11
1	7	15	19	16
0	11	12	9	7
1	12	14	3	9
0	13	15	16	5
1	10	5	2	17
0	16	6	15	18
0	8	6	5	2
1	7	18	5	19
0	15	14	18	2
0	1	4	7	10
0	18	1	16	3
1	13	4	1	19
1	16	16	3	17
0	12	14	18	17
0	8	11	14	7
0	16	4	19	1
1	6	14	7	12
0	15	6	14	9
1	5	15	3	5
0	7	4	19	17
0	10	14	17	17
0	7	16	19	14
1	9	6	17	11
1	8	3	9	10
1	5	18	1	14
0	12	8	10	5
0	6	15	13	10
1	7	8	7	16
1	12	10	5	9
0	6	5	17	14
