Resp	V1	V2	A1	A2
0	5	14	18	8
0	12	3	4	2
1	5	15	2	12
0	3	16	16	7
1	1	6	10	19
1	14	4	8	16
0	16	12	16	6
1	5	11	5	7
0	16	4	3	4
0	16	4	1	11
1	6	15	14	17
1	3	12	4	8
1	9	18	6	9
0	6	4	10	8
1	18	18	9	8
0	8	15	13	3
1	14	18	17	10
0	12	15	5	11
0	18	14	6	7
0	13	10	8	1
0	6	6	19	11
0	3	4	9	6
1	1	11	6	16
0	4	14	14	10
1	8	1	3	15
1	6	6	8	12
0	18	6	18	2
0	17	5	7	18
0	10	5	16	6
1	14	5	5	8
0	9	16	13	3
0	12	13	15	6
1	12	6	6	19
1	1	7	5	13
0	17	11	4	14
0	13	7	18	7
1	12	8	11	19
1	6	13	8	11
1	15	8	6	19
0	4	10	11	5
1	12	18	13	6
0	10	14	14	4
0	16	4	18	4
1	15	12	7	9
1	17	17	4	11
0	1	1	12	4
1	12	18	6	16
0	8	5	3	1
1	6	8	17	12
0	1	7	19	7
0	12	5	15	12
1	11	16	10	18
0	17	15	17	11
0	18	4	16	9
0	11	12	13	9
0	13	6	8	5
0	14	8	14	10
1	4	6	5	17
1	16	17	1	8
0	15	13	15	17
0	5	15	5	1
0	4	6	19	8
0	16	5	19	8
1	5	2	7	13
1	9	14	11	16
0	2	9	16	3
0	11	17	16	7
1	4	17	13	12
1	5	18	3	19
0	1	11	16	5
1	12	11	9	16
1	10	15	7	13
1	8	3	6	8
0	7	5	4	2
1	12	6	15	18
0	15	1	8	11
0	10	13	7	18
0	17	4	1	5
0	14	11	4	3
0	9	9	12	16
1	7	17	16	12
1	4	18	1	12
0	13	12	2	3
0	9	1	15	10
0	18	9	16	1
1	5	15	6	17
0	17	4	16	2
1	2	11	12	16
0	1	8	17	1
1	2	16	11	8
1	13	11	6	16
1	2	15	13	18
0	10	4	15	7
1	2	9	8	16
1	6	8	15	14
1	4	1	7	16
1	7	1	1	14
0	18	12	11	12
0	1	9	15	3
0	2	18	19	8
0	13	1	4	16
0	6	2	11	1
0	11	3	7	16
1	9	12	11	19
1	17	14	2	5
1	8	10	2	7
1	9	18	12	8
1	18	14	4	14
1	4	7	4	19
1	9	17	6	17
1	5	1	9	19
0	3	4	16	15
0	13	11	3	3
1	13	16	3	11
0	12	9	17	15
0	9	4	14	11
0	17	3	6	3
1	10	15	18	16
1	1	11	1	10
0	12	6	13	9
0	12	7	19	15
0	18	14	19	3
0	17	13	10	10
0	11	6	6	10
1	2	13	4	17
0	17	10	7	16
1	10	13	19	18
0	6	14	12	3
0	18	7	5	14
1	4	11	12	9
1	10	12	7	15
0	5	12	16	10
0	14	13	13	7
1	5	15	14	18
1	5	13	19	12
1	9	10	18	10
0	7	14	16	4
1	8	15	2	9
1	6	16	3	11
0	10	2	12	13
1	3	5	17	3
0	12	5	6	12
0	4	3	10	7
0	9	17	13	8
0	11	15	13	1
0	1	2	18	11
1	17	14	5	3
0	12	2	12	14
0	18	4	17	13
0	11	15	14	17
1	14	12	16	17
0	17	5	19	11
1	5	13	9	11
1	2	9	19	18
1	2	12	6	4
1	7	6	6	10
0	10	8	14	5
0	15	11	16	15
0	8	2	14	8
1	15	15	9	11
1	4	14	13	13
0	7	1	11	10
1	18	18	9	19
0	13	9	14	7
1	10	11	1	16
1	4	18	11	3
0	8	5	19	2
1	7	15	18	16
0	10	9	17	17
1	6	11	2	5
0	18	11	12	17
1	7	5	2	10
0	6	11	15	9
1	13	18	8	11
0	18	18	17	16
1	4	17	11	16
0	6	14	9	4
0	14	1	2	9
1	9	11	7	16
1	9	1	18	14
0	13	5	8	5
1	5	11	7	18
0	1	9	14	4
1	5	17	10	11
1	1	15	9	17
1	11	2	13	19
0	8	9	12	7
1	13	18	2	8
1	10	16	2	7
1	6	14	9	15
1	10	12	10	19
1	18	10	5	18
1	15	11	1	11
0	13	11	7	3
1	5	13	1	10
0	16	3	8	4
1	1	14	14	12
0	15	9	3	7
1	5	11	16	17
0	16	15	14	6
0	9	3	18	4
1	1	10	18	11
0	3	5	12	4
0	18	11	7	1
1	15	15	5	9
0	5	7	7	1
1	7	15	3	15
0	6	7	1	13
0	7	12	12	6
0	18	8	12	10
1	15	18	2	8
1	5	15	19	9
0	6	1	9	9
0	7	10	9	8
0	11	11	12	13
1	6	5	7	18
1	12	18	11	15
1	9	14	8	9
0	18	16	9	1
0	18	16	4	1
0	17	4	11	2
1	5	17	3	13
1	3	11	12	10
0	10	3	10	8
0	17	5	4	5
1	11	11	10	16
1	10	18	1	10
0	7	1	5	15
0	3	4	5	8
0	17	7	4	2
1	4	16	14	12
1	10	16	3	11
0	8	7	18	6
0	14	6	3	5
0	18	5	3	5
0	2	3	14	9
1	13	9	5	17
1	8	2	12	19
1	10	9	4	10
1	16	10	3	18
0	12	12	7	5
1	17	18	2	4
1	8	2	3	6
0	1	9	18	2
0	10	17	5	1
0	14	9	19	15
0	10	3	11	8
1	7	18	17	10
0	2	4	15	9
0	12	11	15	4
0	18	9	10	6
1	9	13	13	12
0	18	3	15	11
1	15	13	2	8
1	6	7	10	18
1	5	7	6	9
0	18	4	2	2
1	6	12	15	17
1	7	4	19	17
1	1	17	4	17
1	2	11	7	13
0	15	4	14	19
0	10	18	10	3
0	11	1	12	7
0	18	14	12	3
0	6	12	17	8
1	12	7	1	4
1	13	18	6	12
0	1	4	13	17
1	10	11	15	17
0	6	2	18	10
0	2	14	11	2
1	2	10	6	7
1	16	11	10	18
1	9	6	8	16
0	13	2	13	3
1	13	3	15	16
1	7	11	8	10
0	15	9	6	6
0	1	1	13	16
0	17	9	11	2
0	16	10	2	13
0	10	4	12	2
0	16	11	3	3
0	14	10	6	5
0	12	6	16	1
1	4	15	16	6
0	1	5	13	6
0	18	8	19	1
1	9	16	4	10
1	18	15	7	12
1	6	15	10	10
0	12	1	19	2
0	9	5	19	18
1	2	10	12	13
0	15	8	6	15
0	12	1	4	3
1	7	7	4	15
1	2	11	2	3
1	12	3	4	19
