Resp	V1	V2	A1	A2
1	18	9	6	16
1	1	4	7	19
0	12	8	15	18
0	6	18	8	5
1	7	13	14	18
1	1	17	11	11
1	7	8	7	18
1	10	18	1	2
1	14	18	12	7
0	18	13	7	1
1	1	8	5	12
0	7	9	4	10
0	1	2	11	13
1	14	18	5	9
0	12	9	1	5
0	18	5	7	2
0	3	9	18	6
1	7	4	2	10
1	17	18	13	18
1	7	3	4	13
1	5	15	15	16
1	1	14	18	11
1	5	2	7	13
0	18	7	11	4
0	4	3	7	1
1	3	8	7	6
0	7	2	4	6
0	6	1	3	9
1	3	18	9	16
0	12	10	8	18
0	15	11	5	2
0	6	7	15	15
1	3	12	4	13
1	7	12	8	11
1	10	10	5	9
1	5	12	7	12
0	5	17	16	1
1	12	14	11	17
0	13	6	9	8
0	16	11	15	11
0	18	2	15	6
0	14	1	7	4
1	2	3	8	19
0	15	4	19	12
1	9	10	13	19
0	8	9	14	4
0	9	3	9	19
1	9	18	4	10
1	5	3	6	19
0	14	5	3	2
1	7	7	17	13
0	15	1	4	5
1	17	10	1	5
1	5	18	1	1
1	16	13	1	16
0	13	1	13	14
1	4	7	1	8
1	15	18	8	12
1	8	3	3	9
0	15	3	17	3
0	1	10	18	18
1	13	18	12	9
1	8	13	7	10
0	1	2	4	10
0	18	7	11	10
0	10	14	16	7
0	17	4	17	17
1	2	16	7	7
0	8	11	15	5
1	13	4	5	19
0	3	12	13	8
0	11	13	14	5
0	10	7	17	11
0	3	15	19	3
1	4	15	7	17
0	10	1	10	6
1	16	2	5	16
0	12	8	11	10
1	10	13	3	10
1	2	15	4	17
0	5	17	1	4
0	17	11	15	3
1	11	16	1	7
0	9	13	4	3
0	11	1	17	16
0	14	11	10	18
1	9	13	9	17
0	6	7	15	16
0	16	9	18	8
0	11	16	14	8
1	17	18	17	14
0	9	9	12	6
0	16	5	18	5
0	8	7	12	5
0	2	1	7	5
1	13	9	5	15
0	13	2	7	7
1	1	4	10	12
1	4	16	1	5
1	1	6	3	16
0	7	7	12	16
1	2	8	13	16
1	15	1	2	13
1	12	16	1	3
0	4	4	19	13
1	14	11	15	15
1	6	17	3	18
1	13	14	4	12
0	5	9	5	5
1	5	9	18	9
1	6	12	18	13
1	11	8	1	6
1	11	2	9	19
0	14	14	9	17
0	2	7	17	16
1	12	14	17	4
1	2	18	5	12
1	4	9	10	11
0	7	1	7	16
0	18	1	11	14
0	4	10	5	1
1	4	13	1	7
1	11	8	3	9
1	7	16	14	17
0	6	7	6	1
0	17	4	18	13
1	12	13	7	11
0	4	1	9	5
0	14	12	8	7
0	17	1	5	12
1	9	18	5	7
0	15	15	12	5
1	1	18	19	10
0	17	16	14	17
1	7	15	2	19
1	14	4	6	9
0	7	1	11	7
1	6	13	1	1
1	9	14	4	6
0	12	7	8	16
1	13	17	8	17
0	15	17	11	4
0	17	14	17	10
1	13	14	18	4
1	17	18	1	2
0	12	8	11	8
1	4	16	3	10
0	10	7	17	4
0	11	10	7	14
1	2	18	14	18
1	11	8	5	19
0	14	13	16	9
1	4	3	19	14
0	8	13	12	4
0	4	17	8	7
0	4	9	5	17
1	1	10	12	5
1	18	18	3	8
0	13	6	14	7
1	1	5	1	5
0	18	16	5	1
1	6	18	1	7
1	17	15	15	16
0	3	3	13	7
0	11	3	10	17
0	4	16	15	2
0	17	10	11	9
0	8	6	10	6
1	4	18	18	11
0	1	3	16	15
1	2	9	3	17
0	18	14	14	8
0	10	16	18	10
1	9	3	4	14
1	13	14	14	17
1	12	15	2	14
0	5	12	16	4
1	8	4	4	12
1	10	9	7	9
1	9	8	19	17
0	10	12	8	7
0	10	2	16	2
1	16	2	13	9
1	11	8	3	12
1	1	15	3	9
1	2	11	9	8
0	11	17	16	7
0	13	10	14	14
1	10	17	4	5
0	4	2	15	4
1	8	5	18	13
0	16	3	7	5
1	13	11	14	14
0	12	1	19	12
0	2	3	13	10
1	15	1	2	16
1	10	3	3	17
1	2	16	3	19
0	3	6	8	2
0	5	10	16	4
0	17	11	16	4
1	10	9	1	4
1	18	12	6	10
1	6	18	5	6
0	14	9	15	16
0	3	13	16	6
0	3	13	4	3
1	12	11	5	18
0	14	14	7	3
0	9	4	15	2
0	4	16	14	3
0	4	13	2	5
1	3	11	14	18
0	4	6	10	3
0	13	10	4	8
0	5	5	10	7
1	16	16	15	16
0	16	13	13	15
0	17	4	12	2
0	17	10	17	10
0	11	7	3	10
0	4	14	3	1
1	11	17	6	6
0	15	8	7	5
0	16	4	4	6
0	2	2	1	3
0	14	13	9	2
0	16	4	17	8
1	9	11	2	11
0	2	11	17	4
1	3	13	3	18
1	5	17	16	16
0	14	6	3	15
1	1	7	5	12
0	5	17	5	1
0	10	1	3	11
1	8	11	1	7
0	5	15	12	1
0	16	2	9	14
0	5	14	3	4
1	11	10	18	19
0	9	16	17	7
0	12	5	5	6
1	12	9	1	6
0	17	8	3	6
0	12	15	2	1
0	4	7	1	3
0	6	6	15	14
0	6	12	2	4
1	9	16	5	18
0	5	6	19	17
0	13	3	6	9
0	14	6	7	4
0	17	8	11	12
0	11	13	16	11
0	9	2	10	2
0	13	4	13	12
1	8	3	8	19
0	9	9	10	4
0	17	16	18	10
0	4	10	3	8
0	10	8	14	7
1	3	14	2	13
1	11	18	18	18
0	16	10	3	1
0	9	1	16	18
0	7	12	15	13
0	2	1	13	1
1	5	10	9	17
0	17	7	12	1
1	7	14	17	15
0	14	16	2	3
1	12	12	18	17
0	15	3	15	13
0	10	1	13	9
0	15	14	16	9
0	9	9	3	7
1	13	15	5	12
0	3	12	6	2
1	10	17	3	16
1	4	12	8	8
1	6	10	3	16
0	13	5	13	7
1	5	16	15	9
1	1	15	7	10
0	12	4	16	2
0	15	2	2	7
1	9	18	15	14
1	1	3	8	19
0	16	4	15	10
1	9	10	5	13
1	3	16	12	14
0	6	9	6	8
0	15	13	12	6
1	18	16	2	11
1	12	15	6	11
1	7	2	15	15
1	13	3	2	14
0	13	16	13	6
0	18	15	7	1
