Resp	V1	V2	A1	A2
1	1	17	6	17
0	14	4	13	18
1	3	15	9	6
1	16	18	6	16
0	17	6	18	19
0	6	4	6	1
0	14	3	19	4
1	7	14	8	8
0	15	11	17	18
1	5	17	4	2
1	1	15	9	2
0	10	10	10	5
1	7	14	18	14
0	9	10	18	1
0	2	3	15	1
1	11	16	3	11
1	8	11	4	1
1	11	17	7	19
0	7	15	9	2
1	7	6	13	19
1	1	15	11	17
1	10	18	11	2
1	14	15	7	14
1	2	12	18	18
0	16	1	1	15
0	15	4	3	6
1	12	4	13	19
0	10	1	9	9
0	15	15	14	13
0	12	13	3	4
1	8	5	4	13
0	13	3	9	13
1	5	16	14	13
1	10	13	3	7
0	9	4	11	8
1	16	2	9	14
0	7	13	17	7
0	3	10	15	7
1	9	12	2	2
1	4	9	4	5
0	3	8	3	3
0	11	10	17	18
0	4	9	16	11
1	4	6	1	9
0	14	1	11	8
0	18	15	11	14
1	4	10	3	15
1	9	15	14	15
1	16	13	7	13
0	18	9	5	2
0	3	5	11	6
0	9	6	19	6
1	2	10	7	7
1	9	8	1	14
0	3	11	19	14
0	3	6	2	2
1	1	18	8	5
1	4	12	8	19
1	9	15	2	5
1	4	10	13	15
1	5	6	9	14
1	4	6	12	3
1	15	8	6	19
1	1	10	7	18
1	2	6	3	11
0	9	8	18	19
0	18	9	11	4
0	9	8	1	2
0	5	3	10	12
0	12	8	7	7
1	9	11	4	12
0	4	8	18	9
1	8	15	6	18
0	12	1	19	8
1	5	11	9	12
0	16	6	17	9
0	11	14	18	5
0	6	7	3	3
0	13	6	15	1
0	16	1	8	14
1	6	18	6	9
0	14	11	1	9
0	6	4	9	10
0	10	2	12	6
1	8	16	19	10
0	10	4	12	13
1	11	3	6	16
0	18	12	7	7
1	10	16	6	4
0	15	15	11	8
0	6	16	14	5
1	17	17	8	14
1	12	5	6	17
0	18	12	17	1
0	7	2	7	10
0	16	5	5	1
1	17	15	10	16
0	12	2	17	16
0	11	6	4	4
0	13	9	17	13
1	5	13	1	16
1	2	2	3	8
1	3	14	3	5
0	18	18	4	2
1	8	5	15	15
0	15	10	10	1
0	12	8	19	4
0	18	1	5	11
1	4	14	1	6
1	3	6	3	6
1	6	10	17	16
0	11	17	15	1
0	15	18	14	4
0	11	5	16	9
0	8	5	5	10
0	13	7	16	9
0	4	10	12	4
1	18	12	8	17
0	16	11	16	6
1	6	18	2	6
0	17	15	15	17
1	1	11	2	4
1	15	7	6	19
0	15	11	19	14
1	14	8	8	17
1	10	17	2	2
1	4	10	14	11
0	5	6	5	4
1	10	14	10	11
0	14	8	5	1
1	17	16	1	6
0	16	18	19	2
0	16	4	14	15
1	12	15	1	18
0	16	6	10	6
1	5	10	14	19
1	3	14	3	7
1	8	17	13	14
0	8	13	6	5
0	10	1	19	11
0	2	4	17	17
1	10	14	1	5
0	12	17	14	8
1	1	9	2	10
1	2	9	6	14
0	16	4	10	18
0	14	5	5	1
1	8	10	1	17
0	11	8	12	13
1	10	13	11	18
1	9	9	9	8
1	3	4	3	8
1	14	17	12	11
1	17	15	7	12
0	12	9	18	16
1	10	10	5	19
0	7	4	16	13
0	13	6	18	14
1	9	14	10	10
0	2	1	12	9
0	16	8	10	6
0	11	4	19	15
1	2	12	7	6
1	15	16	15	12
1	7	1	4	9
0	11	1	15	11
1	7	1	4	7
0	14	14	9	8
0	16	1	10	6
1	11	15	12	10
0	16	5	13	5
0	8	13	16	2
1	1	17	6	1
0	1	9	15	3
0	12	9	16	11
1	18	9	1	16
0	18	12	4	10
1	9	10	7	16
0	14	12	1	4
1	5	13	1	3
0	11	17	19	7
0	10	4	3	2
1	7	10	18	19
0	18	3	19	13
0	3	10	13	6
0	15	2	19	12
1	10	16	1	7
0	17	14	17	19
0	7	5	13	7
0	14	4	16	13
0	13	6	2	8
0	2	3	10	5
1	17	17	4	8
0	8	10	17	1
1	13	6	12	16
1	8	14	2	14
0	8	9	10	1
1	10	10	1	6
1	7	10	19	17
0	16	1	14	2
0	3	8	13	7
1	3	2	15	13
0	15	18	18	6
0	2	9	12	4
0	14	1	1	8
1	9	15	5	16
0	16	11	10	6
1	5	3	14	16
1	18	18	8	19
0	15	13	8	10
1	1	12	5	5
0	16	1	16	3
1	1	17	9	6
0	16	1	13	14
1	5	7	8	18
0	1	11	14	7
1	1	8	11	18
1	2	15	17	12
0	7	13	11	3
1	10	11	5	15
0	13	7	7	5
1	15	13	11	19
1	8	15	14	14
0	8	10	18	13
0	17	14	5	1
0	11	2	5	5
1	2	18	9	1
1	6	12	1	17
0	14	10	16	10
1	4	5	8	16
0	2	6	18	10
0	11	13	19	3
0	11	2	10	7
0	6	6	15	5
0	12	14	18	4
0	12	10	18	15
0	14	4	6	5
0	14	11	15	19
1	1	10	1	18
0	8	6	9	13
0	15	15	13	10
0	17	10	3	8
0	15	7	7	6
1	4	13	10	14
1	17	13	2	13
1	7	14	3	14
1	6	16	15	14
0	8	5	1	1
0	17	7	7	13
0	14	1	15	4
0	10	9	16	1
1	11	4	12	19
1	3	10	8	3
1	5	15	11	15
0	14	7	16	1
0	17	6	16	11
0	17	12	19	3
