Resp	V1	V2	A1	A2
0	15	6	15	13
0	10	6	10	6
1	5	10	7	18
1	4	12	7	7
0	11	12	9	7
0	2	2	9	7
1	5	16	2	5
0	18	10	13	12
1	11	17	13	6
0	7	6	13	7
0	16	3	13	12
1	12	14	2	19
1	3	11	1	18
1	8	14	7	2
1	3	3	11	13
0	5	4	14	9
0	14	7	13	6
1	14	16	15	12
0	7	6	15	7
1	3	15	3	10
1	5	13	9	13
1	10	13	5	15
0	5	1	3	11
0	5	2	11	14
0	17	8	9	18
1	1	10	18	12
1	1	5	2	12
0	18	13	5	9
1	8	12	17	10
1	3	13	1	10
1	4	18	5	1
0	7	3	7	1
1	1	15	14	4
0	7	6	8	17
0	8	8	10	8
1	6	14	11	13
1	8	8	5	18
1	10	18	17	15
1	6	5	14	5
0	16	2	19	17
0	12	3	13	12
0	13	1	13	5
1	11	18	8	9
1	5	16	8	19
1	1	18	8	15
1	7	15	3	5
0	11	4	12	11
0	17	11	13	8
1	1	12	17	11
1	1	17	13	9
0	6	1	3	3
1	6	15	19	11
1	3	17	6	4
0	17	10	11	11
0	6	6	4	12
1	8	6	13	7
1	4	3	15	10
0	13	7	7	14
0	16	11	17	19
1	4	11	17	4
0	7	2	8	12
0	15	13	19	7
0	4	4	9	18
0	6	6	5	3
0	15	17	18	15
0	15	6	6	12
1	13	17	14	15
1	2	16	16	15
0	1	3	10	8
1	6	14	1	13
0	14	6	15	17
0	5	4	19	13
1	3	8	4	8
1	1	15	4	10
0	5	3	18	11
0	16	2	16	8
1	3	3	9	12
1	8	12	10	5
0	17	12	1	7
0	8	4	18	16
1	11	14	2	10
1	9	12	7	13
1	12	13	2	1
0	13	4	17	18
0	9	7	14	3
1	8	15	1	6
1	4	13	1	3
1	2	14	14	15
0	8	2	5	5
1	4	13	16	5
0	14	10	7	2
1	13	12	7	19
1	3	9	12	7
1	7	13	4	12
0	5	2	1	16
0	9	6	11	11
1	7	13	12	6
0	3	4	19	14
1	8	16	14	7
0	15	12	8	2
1	6	10	2	3
0	8	9	12	1
0	11	10	19	6
1	2	11	11	9
0	12	14	16	3
0	4	8	13	8
0	6	3	11	18
0	18	8	8	2
0	7	4	9	16
1	1	16	11	5
0	18	6	6	1
1	5	16	4	15
0	1	6	18	7
1	7	10	18	17
1	8	17	6	15
0	3	1	11	6
0	1	2	16	11
0	1	5	18	9
1	3	9	16	3
0	16	5	7	2
0	3	2	16	1
1	1	17	1	9
1	6	13	19	17
0	11	8	8	17
1	2	5	2	1
0	7	6	1	12
0	18	10	7	13
1	17	17	13	7
0	14	15	16	19
1	2	15	12	12
0	17	11	16	17
1	7	15	6	3
1	5	15	6	18
0	7	3	13	3
0	2	5	3	17
0	11	7	15	18
0	11	3	17	13
1	7	7	5	6
0	18	11	9	1
0	18	15	11	12
0	4	4	18	1
1	4	7	9	8
1	7	17	13	3
1	3	8	10	11
1	16	15	10	10
0	13	6	11	11
0	13	11	16	12
0	5	5	19	7
1	11	17	2	1
1	5	13	3	8
0	12	7	16	13
0	16	11	15	11
0	12	10	8	3
1	10	11	6	11
0	5	1	12	9
0	5	4	14	6
1	6	13	9	8
0	14	5	17	13
1	13	17	10	16
0	5	2	2	1
0	13	7	17	3
0	6	5	6	2
