Resp	V1	V2	A1	A2
0	7	14	2	8
0	10	8	9	19
1	14	11	10	16
1	7	10	10	10
0	7	13	2	19
1	6	2	14	3
0	10	11	4	14
1	10	15	12	3
1	5	5	10	3
1	8	10	17	6
1	15	3	13	13
0	16	11	3	19
0	2	15	4	14
0	1	16	19	16
0	10	17	15	18
1	7	16	11	2
1	7	6	13	3
0	15	7	10	6
0	10	10	9	7
0	1	15	7	7
1	17	4	15	19
0	3	16	19	10
0	12	12	5	8
1	14	14	6	18
0	2	10	8	6
1	13	6	15	2
0	3	5	5	1
1	1	9	8	8
0	11	16	8	8
0	1	16	1	16
0	10	16	7	11
1	18	5	8	8
1	8	1	4	8
0	13	9	3	9
1	4	6	17	10
1	12	13	14	14
1	7	7	13	8
1	16	8	16	12
1	10	7	1	6
0	4	11	4	10
1	6	5	16	17
0	4	9	2	19
0	16	13	5	10
1	15	18	10	4
1	16	10	7	12
0	18	12	12	14
1	2	8	14	10
0	14	2	3	17
1	10	12	11	2
1	7	9	8	2
0	7	17	10	12
0	4	13	1	15
1	10	13	2	5
1	18	18	14	17
1	15	8	12	4
1	11	14	7	10
0	18	4	8	12
1	3	15	8	7
0	6	4	12	18
0	2	5	15	13
0	6	14	2	5
0	2	5	4	16
0	14	5	1	10
0	3	13	5	10
1	1	7	17	2
1	16	12	11	6
0	5	2	6	11
1	1	15	18	11
1	8	16	4	5
