Resp	V1	V2	A1	A2
0	13	4	5	17
1	7	14	11	4
1	14	9	16	16
1	16	15	18	8
0	16	11	15	18
0	16	18	19	19
1	15	16	13	14
0	15	18	2	17
0	13	8	4	12
1	3	6	19	2
1	5	3	15	11
1	14	9	19	19
1	13	7	11	6
0	17	5	3	15
0	2	16	19	18
1	1	4	7	10
0	15	16	4	17
1	5	8	18	11
0	11	12	3	8
1	18	18	10	8
0	2	16	8	3
0	16	14	1	11
0	10	12	13	14
1	2	10	15	3
0	18	18	19	11
1	9	6	19	5
0	10	18	6	14
1	7	1	9	7
0	8	11	12	16
0	4	18	7	14
0	4	15	7	15
0	8	18	9	18
0	14	16	8	1
0	15	14	2	18
1	15	17	6	15
0	17	12	2	16
0	3	15	17	7
0	5	16	16	4
1	17	2	3	11
1	10	4	8	6
1	6	10	5	5
0	12	1	3	16
1	8	5	2	6
1	17	9	4	6
1	18	4	4	4
0	7	18	5	4
1	10	8	17	13
0	15	14	9	19
1	5	15	6	2
1	11	1	4	3
0	13	17	11	11
0	10	11	16	18
1	14	10	9	12
1	18	7	12	17
1	7	7	10	3
1	15	10	10	10
1	17	6	15	6
1	13	11	5	11
0	4	14	8	17
0	12	9	9	3
0	9	14	17	2
1	1	5	1	17
1	15	13	11	8
1	12	2	4	6
1	6	17	5	11
0	2	10	4	1
1	16	6	6	1
0	9	14	10	6
1	9	9	11	7
0	12	16	3	19
0	11	4	3	12
1	4	6	18	18
1	13	9	14	11
1	4	6	1	15
0	1	13	11	8
1	12	16	13	13
1	16	1	13	19
0	13	18	16	9
0	5	11	13	3
1	3	3	15	4
1	18	9	13	12
0	6	17	19	1
1	7	4	6	2
0	7	16	12	11
1	10	3	8	7
1	16	3	9	9
1	14	16	1	5
0	4	12	5	13
1	11	1	7	11
1	9	17	13	18
0	5	14	18	8
1	4	4	7	19
1	8	8	15	8
0	7	11	19	4
1	8	9	11	8
0	10	16	19	3
1	3	7	7	14
0	4	12	5	5
1	14	10	11	1
0	8	3	8	16
0	1	8	10	17
1	9	6	9	18
1	17	6	7	11
0	9	5	11	11
0	2	2	18	17
1	15	3	12	3
1	17	4	5	16
1	8	5	16	6
1	10	16	11	8
1	14	8	9	7
0	17	18	13	5
