Resp	V1	V2	A1	A2
1	12	5	14	5
1	5	17	18	5
1	16	16	5	17
1	8	9	3	9
0	4	4	8	9
1	2	7	6	13
0	18	7	17	7
1	8	16	7	19
0	7	1	9	2
1	2	16	19	5
0	18	14	3	12
1	2	12	10	8
0	8	6	11	5
1	2	3	16	16
0	5	7	9	4
0	7	11	17	17
0	13	1	18	17
1	11	15	10	15
0	9	2	17	3
1	1	14	15	14
0	5	8	6	3
0	10	8	15	4
0	9	1	16	8
0	10	1	13	7
1	11	12	15	7
1	2	14	7	9
1	15	15	9	18
0	13	3	6	18
0	8	8	6	16
0	18	7	19	17
1	6	3	9	12
0	15	16	19	12
0	17	12	1	15
1	10	11	7	16
1	13	16	17	9
0	11	11	6	9
0	14	4	13	4
0	12	9	12	15
1	1	17	7	8
0	4	8	11	15
0	15	5	4	15
0	13	15	3	11
0	5	5	3	17
0	17	6	13	8
0	12	3	17	17
1	16	15	1	16
0	14	3	14	4
1	4	18	1	5
0	9	8	7	13
0	15	13	8	19
0	12	13	17	6
0	3	2	17	17
0	11	3	12	14
1	12	15	19	15
0	18	13	12	16
0	10	14	16	8
1	2	8	18	12
0	13	11	13	11
0	3	3	3	14
0	3	13	15	3
1	7	4	1	10
0	8	10	18	15
0	10	6	19	1
1	1	14	6	7
0	15	5	17	19
0	17	17	2	1
1	5	14	1	16
0	8	11	6	16
1	4	17	3	3
0	18	1	18	4
0	4	12	2	6
0	2	4	15	1
1	7	18	9	12
0	7	13	18	16
0	3	4	7	4
0	18	16	13	5
1	5	16	17	6
0	15	16	5	4
0	5	17	2	16
0	6	9	15	15
0	11	16	11	14
0	16	9	2	7
1	3	10	12	16
1	5	18	19	18
1	11	13	7	1
1	4	5	11	17
0	16	13	5	17
0	3	4	17	7
1	2	18	8	16
0	10	5	8	18
1	11	2	4	19
0	18	2	3	15
0	18	8	6	9
0	5	8	17	11
0	1	3	13	10
1	2	15	19	15
0	6	6	3	10
1	13	15	19	1
0	17	3	14	8
1	7	13	1	19
1	3	3	6	9
0	2	10	11	4
1	17	7	18	8
1	2	15	4	14
0	7	4	11	14
1	2	15	1	13
1	9	16	9	9
1	2	2	2	19
0	4	9	14	9
0	13	18	19	4
0	14	7	19	16
1	2	16	16	15
0	12	11	15	18
0	3	2	18	4
0	13	12	3	18
1	4	16	5	17
0	2	10	18	18
0	18	9	4	14
0	10	11	3	10
0	17	7	16	1
1	7	18	10	2
1	5	14	18	18
1	9	14	11	17
0	6	8	2	1
