Resp	V1	V2	A1	A2
0	2	12	13	6
1	13	3	3	9
0	15	1	7	4
0	6	14	12	1
1	1	17	1	5
1	16	12	1	13
0	5	18	9	2
0	14	5	13	15
1	4	3	2	11
0	12	8	18	15
0	17	10	1	5
0	3	2	13	2
0	8	9	7	6
1	6	15	13	17
0	8	11	11	9
0	11	3	19	13
1	9	5	14	18
1	8	12	5	6
1	18	14	11	12
0	1	2	11	8
0	4	10	19	5
1	1	12	2	18
1	1	5	5	5
1	13	15	9	15
0	17	1	6	6
1	8	9	3	11
1	5	2	12	12
1	11	5	1	7
1	16	13	2	11
1	18	4	4	9
0	16	9	13	9
0	13	3	1	2
1	5	17	12	12
0	18	9	9	7
0	16	3	7	3
0	3	9	17	8
1	13	8	12	10
0	16	12	11	9
0	16	18	10	11
0	13	7	13	6
0	11	9	13	3
0	13	6	6	5
1	11	8	1	13
1	7	8	1	5
1	6	6	6	8
1	8	5	2	12
0	18	6	15	13
0	4	13	7	1
0	15	15	13	11
1	17	4	14	19
0	13	7	9	10
0	11	11	14	6
1	5	12	8	14
0	1	2	15	5
0	18	8	7	8
0	15	15	18	7
1	15	4	12	16
1	13	2	9	16
0	15	9	18	12
0	9	18	17	2
1	18	5	5	11
0	10	7	12	1
1	16	10	5	7
0	14	3	4	4
0	18	9	19	11
1	1	4	4	16
1	12	7	5	12
1	9	15	3	5
0	8	17	14	2
1	1	14	6	18
1	8	14	2	3
1	2	1	2	7
0	2	1	11	7
0	7	2	5	2
0	5	4	9	2
1	11	13	2	17
0	11	7	18	2
0	2	9	1	1
1	3	8	15	18
1	11	13	1	17
1	11	14	7	6
0	9	3	14	7
1	6	18	17	17
0	3	15	19	6
0	3	12	11	6
1	6	6	10	15
0	16	6	9	10
0	4	8	16	3
1	3	13	5	17
1	11	10	4	11
1	5	9	8	15
1	15	5	18	19
1	14	8	1	4
1	18	9	9	18
1	17	10	6	8
0	9	16	3	1
1	3	17	6	6
0	15	8	11	3
0	3	10	9	6
0	16	7	9	6
1	18	5	9	14
0	14	8	14	5
0	18	8	14	10
1	13	14	16	17
0	4	10	11	7
1	4	2	5	13
1	3	14	12	13
0	18	11	6	2
1	3	12	3	19
1	10	6	3	8
1	8	18	4	8
1	11	8	14	14
1	1	13	3	7
1	14	14	3	11
0	1	2	8	7
0	15	15	12	3
0	17	1	13	9
1	9	5	12	12
1	10	3	7	9
1	2	7	9	8
1	15	10	8	17
1	2	17	1	7
1	9	2	6	17
0	15	9	16	8
0	10	15	18	5
1	8	17	14	12
1	10	8	13	19
1	10	7	6	15
1	18	6	4	13
0	3	16	9	8
1	13	4	1	18
0	14	4	6	5
0	7	4	19	6
1	18	2	16	17
1	6	4	4	13
1	10	10	2	10
1	11	16	10	19
1	1	6	12	19
0	2	9	13	11
1	3	10	7	18
1	14	4	10	12
1	17	7	9	16
0	13	3	9	4
1	10	13	11	9
1	15	9	11	13
1	9	15	12	19
0	14	7	2	3
1	10	3	6	18
0	17	15	12	11
1	16	18	6	11
0	8	10	9	10
0	1	9	15	9
0	10	7	12	7
1	11	10	17	17
1	3	10	5	19
0	12	14	10	2
0	17	13	14	14
1	14	18	5	11
1	13	7	6	17
1	2	10	12	16
0	17	10	11	9
0	5	10	8	3
0	9	15	17	10
0	18	7	16	18
1	9	10	2	18
0	1	13	12	9
0	16	11	13	9
0	9	3	19	14
0	4	15	19	16
1	14	17	7	13
1	6	13	5	9
1	17	5	5	19
0	3	3	16	4
1	2	3	4	13
0	15	11	6	5
1	4	14	1	12
1	1	14	9	13
0	7	18	16	1
0	15	4	7	1
0	17	7	14	3
0	4	10	14	1
1	1	18	2	12
0	8	3	17	6
1	10	15	4	12
1	11	16	8	16
1	14	5	1	5
0	13	13	8	1
0	14	6	4	4
1	7	12	4	6
1	3	1	9	15
0	17	2	16	6
1	1	14	2	14
0	15	14	9	3
0	10	18	15	4
1	12	4	10	17
0	4	11	15	7
1	3	4	3	9
