Resp	V1	V2	A1	A2
0	1	1	3	7
0	7	8	18	10
1	3	4	19	14
0	4	17	13	6
0	6	2	7	4
1	10	16	15	18
1	13	17	9	13
0	1	1	17	11
0	13	5	3	4
0	5	14	10	5
0	10	15	15	6
1	14	9	13	16
0	9	10	19	6
0	11	2	3	12
1	9	17	6	3
1	3	1	5	14
1	11	11	2	6
0	15	14	16	16
0	8	6	14	8
1	18	10	6	18
1	4	15	4	5
1	7	13	9	19
0	1	1	17	10
1	14	18	12	3
0	14	15	6	2
1	12	3	2	14
1	17	9	5	19
0	1	14	15	4
1	9	15	9	8
1	17	10	3	2
0	7	9	18	6
0	2	1	18	13
0	9	3	15	11
0	4	10	18	4
1	2	18	15	18
0	8	7	15	3
1	3	15	10	13
0	10	4	19	2
1	3	16	3	5
1	4	13	16	14
0	12	7	10	4
1	18	11	4	16
0	18	3	19	19
1	12	11	6	13
0	1	1	13	1
1	13	18	9	19
1	11	13	19	18
0	13	9	18	8
0	10	5	11	13
1	11	9	1	11
1	5	1	13	12
0	15	14	17	1
1	16	12	12	18
0	16	10	14	6
1	15	16	8	13
1	1	9	13	9
0	14	3	8	11
1	18	12	5	18
1	10	16	18	14
1	9	14	8	19
1	14	17	6	5
1	15	11	8	6
1	12	8	16	17
0	5	6	17	15
0	11	1	4	1
1	2	16	10	13
1	5	10	4	7
1	11	12	10	19
0	2	15	9	5
0	18	10	3	1
1	7	12	10	13
1	6	15	6	14
1	5	9	12	18
0	3	15	19	2
1	15	18	7	6
0	18	15	1	7
0	7	16	2	2
0	11	11	12	3
1	5	14	4	18
0	18	10	10	2
0	7	4	1	11
1	16	4	13	19
0	8	3	16	4
1	15	16	6	15
1	4	3	19	11
1	13	16	17	9
0	6	4	16	8
0	14	15	10	13
1	4	15	7	9
1	4	18	19	11
1	2	14	17	16
0	14	8	12	10
0	17	15	13	5
0	2	16	12	4
1	6	11	15	19
1	15	13	2	17
0	14	7	19	1
0	7	3	17	9
1	15	9	12	19
1	14	9	19	17
0	7	5	7	7
0	10	9	15	10
0	1	1	12	19
0	11	12	17	2
1	1	2	18	8
1	3	9	18	16
0	6	8	15	5
1	7	15	19	16
1	2	18	14	15
0	6	5	10	16
1	15	14	6	5
0	6	6	5	11
1	7	17	7	2
0	10	5	12	19
1	9	17	17	1
1	3	10	11	14
1	5	8	4	16
1	13	16	8	18
0	17	10	14	7
0	18	11	19	6
0	14	5	6	9
1	4	10	2	11
1	1	10	19	10
0	14	18	4	1
0	8	10	10	3
1	13	4	18	4
0	3	15	3	8
1	8	15	15	10
1	15	1	5	17
0	15	4	1	8
1	4	4	12	15
0	17	9	5	16
0	2	8	18	5
0	14	9	16	8
1	13	16	5	13
1	5	1	2	5
0	6	8	3	4
1	15	18	17	12
1	2	5	10	14
1	7	14	11	15
0	4	6	9	19
1	5	6	6	12
1	8	18	16	7
1	8	18	5	10
0	5	3	2	1
1	7	1	6	11
0	14	13	19	2
0	8	5	12	10
0	5	3	10	8
0	18	4	6	2
1	6	7	3	7
0	9	11	16	10
0	12	6	14	16
0	4	9	19	5
1	8	13	8	18
1	6	9	18	17
0	7	9	13	6
1	7	15	2	19
1	7	16	5	10
1	5	2	4	13
1	4	15	2	9
1	15	12	8	13
0	17	14	11	3
1	3	8	12	16
1	5	13	16	11
0	16	4	18	17
1	2	10	6	5
1	4	5	19	14
1	9	9	7	14
0	11	12	13	4
1	3	8	19	16
1	3	1	2	2
1	13	1	17	16
1	4	10	2	15
1	12	1	3	12
1	8	11	6	11
0	8	14	6	7
0	9	6	12	1
1	4	17	3	19
1	7	8	11	18
1	12	17	4	13
0	14	7	9	7
0	17	6	8	7
1	4	15	10	13
0	13	5	11	7
1	3	4	17	16
0	18	9	10	13
0	15	16	19	11
0	7	2	4	1
1	9	16	4	11
1	3	18	17	3
1	13	17	3	18
1	12	12	18	4
0	1	8	16	2
0	12	13	7	7
1	7	16	10	17
0	14	12	9	3
0	18	6	14	2
0	16	15	4	8
1	11	10	14	17
1	5	12	4	9
0	17	15	7	5
0	14	10	15	11
0	18	1	17	14
1	12	5	3	9
0	1	13	8	7
0	15	4	17	18
0	14	6	3	17
0	5	11	5	2
0	1	11	19	14
0	3	10	14	4
1	1	9	1	10
0	4	17	9	2
0	6	4	17	2
0	15	4	12	12
1	6	8	2	14
1	12	10	5	3
1	4	11	4	15
0	15	2	12	17
1	17	16	13	16
1	14	16	12	18
0	9	8	5	6
0	16	10	2	3
