Resp	V1	V2	A1	A2
1	17	4	11	16
0	10	7	4	18
0	9	4	7	16
0	1	15	7	18
1	4	1	15	13
0	16	14	17	18
0	4	16	9	4
1	17	7	10	4
1	18	12	11	9
0	1	8	14	3
0	12	16	7	17
0	5	18	5	18
1	18	7	2	6
0	8	18	17	15
0	7	7	1	19
1	6	5	1	4
0	12	10	15	19
1	15	6	13	17
0	10	13	5	7
1	17	2	11	18
0	6	18	19	5
1	13	1	6	10
1	9	1	6	1
1	10	2	19	7
0	10	18	12	16
1	15	8	4	5
1	6	7	19	9
1	9	12	5	17
0	14	17	1	19
0	16	12	3	16
0	7	16	10	9
1	11	2	18	4
1	9	7	2	19
0	2	18	16	16
1	3	5	14	5
1	14	14	13	4
0	4	18	17	9
0	4	15	14	8
1	5	4	8	7
0	6	8	9	16
1	7	8	10	9
0	1	17	3	6
0	13	15	2	5
1	11	18	18	3
0	2	16	17	7
0	11	18	17	13
1	9	12	6	4
1	10	5	9	17
1	17	1	10	11
1	17	15	17	5
1	17	4	19	16
0	9	6	3	14
0	1	5	19	17
0	4	1	15	11
1	16	11	16	12
1	6	16	7	5
1	3	5	7	5
1	8	17	8	10
0	12	11	13	5
0	13	2	14	8
0	16	1	7	16
1	10	12	17	17
0	12	13	2	7
0	7	10	11	8
0	12	5	7	12
0	10	14	3	7
0	1	10	16	15
1	17	15	2	2
0	12	13	17	2
0	2	5	3	6
0	8	1	10	12
0	7	6	13	12
1	14	18	2	1
1	15	2	9	12
0	10	1	10	2
0	2	13	18	17
1	15	10	9	1
0	11	16	6	19
1	14	12	14	6
1	15	16	15	2
0	11	12	9	14
0	12	9	16	15
1	7	2	10	1
0	12	11	7	9
0	3	8	1	14
0	9	2	16	17
0	1	5	6	17
1	7	5	15	7
0	9	12	6	11
1	18	16	12	11
0	1	18	8	12
0	17	14	1	5
1	1	2	13	6
0	7	16	2	18
0	5	15	17	13
0	5	14	3	19
0	1	14	8	18
0	15	10	5	13
1	18	8	13	1
0	5	3	10	15
1	17	8	1	8
0	18	9	2	3
0	1	10	1	12
1	14	8	12	11
0	10	7	4	12
0	1	2	2	17
0	3	14	10	13
1	2	9	2	12
0	12	14	2	15
1	17	2	3	2
0	15	16	3	6
0	4	14	13	12
0	3	16	9	7
1	10	9	7	19
0	10	4	8	6
0	6	5	14	15
0	18	15	12	10
0	17	6	7	17
0	15	14	6	12
1	10	4	15	8
1	15	1	16	13
0	3	12	15	17
1	16	12	19	10
0	5	2	10	5
0	16	5	1	19
1	8	6	1	15
1	18	3	4	17
0	14	4	13	2
1	13	5	19	10
0	6	6	10	19
1	10	3	12	8
1	17	1	13	5
0	3	17	19	10
1	16	11	9	2
1	15	17	17	17
1	13	14	17	5
