Resp	V1	V2	A1	A2
0	3	1	19	12
1	7	4	4	13
1	5	18	16	2
0	10	9	3	9
1	3	16	6	5
0	16	9	10	2
0	2	12	9	7
0	10	6	17	7
0	17	5	15	19
1	4	13	6	17
1	6	18	8	19
0	10	8	19	8
1	6	14	2	17
0	10	16	9	4
1	10	4	2	15
1	1	3	1	4
1	9	13	7	3
0	16	13	9	6
0	18	10	7	1
0	12	10	18	11
0	10	1	3	4
1	12	17	10	16
1	7	17	7	17
0	11	8	16	9
0	15	7	8	1
0	14	13	9	8
1	7	5	1	8
1	16	16	5	4
0	4	2	10	1
1	3	6	5	17
0	15	10	4	7
0	8	6	14	8
0	7	2	17	6
1	3	17	19	16
1	2	17	11	18
1	13	18	6	2
0	15	11	14	9
0	16	6	4	10
1	11	9	10	18
1	10	7	4	10
1	2	11	4	16
0	11	4	19	13
0	1	14	16	7
0	16	8	11	18
1	5	8	10	18
1	5	14	16	9
1	6	10	3	7
0	6	9	12	13
0	17	7	14	15
1	3	16	7	18
1	3	14	9	19
1	2	9	2	11
0	14	11	12	7
1	12	9	7	16
0	17	1	6	11
0	4	8	16	1
0	1	9	15	14
1	7	14	4	2
0	6	4	13	16
0	8	15	13	2
1	4	11	5	18
0	3	2	16	8
0	15	1	9	8
1	1	15	1	1
1	3	15	16	14
1	8	15	9	9
0	7	4	11	11
0	6	2	3	10
0	1	1	9	7
0	1	9	8	1
0	6	1	18	14
0	14	14	6	10
0	6	1	19	10
0	17	3	16	1
1	14	7	12	2
0	10	3	11	1
0	17	15	15	6
1	13	8	3	14
1	12	15	6	6
1	4	16	3	2
0	14	10	11	11
0	17	6	16	13
1	1	15	3	12
1	10	14	6	11
0	9	1	2	1
0	16	11	15	4
0	17	10	16	6
1	1	16	13	17
0	18	4	19	4
0	10	3	5	1
1	8	17	12	12
1	5	10	15	16
1	2	17	2	19
1	11	3	3	8
0	4	12	13	3
0	3	5	6	8
0	11	4	2	8
1	14	7	13	15
1	1	16	7	14
1	3	18	1	9
1	14	7	6	16
0	16	4	5	10
0	8	11	19	4
0	3	1	7	12
1	7	18	8	8
1	6	3	3	17
1	6	18	10	17
0	13	12	10	4
1	6	18	6	6
1	1	6	16	12
1	4	15	7	5
0	9	9	17	11
1	4	16	6	7
1	9	17	17	4
0	9	6	3	12
1	5	3	2	17
0	10	6	3	7
1	6	3	3	19
1	8	13	19	4
0	11	2	19	8
0	12	11	1	12
0	13	1	17	5
1	3	6	12	18
1	10	2	10	15
1	11	5	7	16
0	17	8	17	14
0	14	7	13	17
1	17	7	4	13
1	9	16	6	16
0	8	6	6	3
1	8	13	19	11
0	7	2	5	5
0	17	2	10	3
0	7	1	13	3
1	6	18	9	11
1	8	16	9	13
1	5	16	13	19
1	10	12	9	6
1	4	17	10	18
0	16	4	13	16
1	1	16	11	4
1	9	15	4	11
1	9	1	2	16
1	6	7	8	15
1	6	18	9	3
1	9	10	13	17
1	5	17	12	3
0	10	2	17	2
0	9	5	19	4
0	17	1	8	16
0	18	6	18	14
1	15	14	12	12
0	16	15	19	2
0	10	1	5	11
0	11	9	4	15
1	18	18	3	7
0	11	18	11	5
1	10	10	16	13
0	1	5	10	3
0	14	4	1	2
0	6	1	13	5
1	10	16	1	10
1	12	16	17	9
0	6	1	9	15
1	9	6	5	19
0	9	10	18	11
1	12	4	1	7
1	10	13	13	18
0	18	4	15	5
1	11	11	17	14
0	8	1	7	7
0	8	10	11	10
1	6	3	1	12
1	15	12	17	17
1	3	18	1	10
0	12	7	12	3
1	13	17	18	12
0	14	5	19	9
0	14	18	15	5
0	11	11	19	2
0	18	2	8	1
1	8	11	5	4
1	10	8	16	18
1	14	2	3	13
0	2	1	6	2
1	11	9	8	15
0	1	16	9	4
1	4	14	4	15
1	7	10	17	18
0	6	8	2	10
1	3	17	6	18
1	6	16	6	2
0	3	1	6	1
1	2	3	9	17
0	11	4	15	2
0	15	2	19	13
1	3	4	16	18
0	14	9	15	2
1	3	17	14	10
0	18	14	2	1
1	16	15	1	16
0	4	3	5	8
0	10	9	19	2
1	14	7	5	11
1	15	1	1	8
0	9	3	7	1
0	14	4	7	14
1	18	16	10	3
1	9	10	1	2
1	10	15	7	13
1	4	14	12	11
0	14	2	8	2
1	11	18	5	19
1	5	14	9	16
0	9	9	16	4
1	15	18	19	7
0	6	5	8	2
1	16	9	8	16
1	3	16	7	17
1	11	4	5	19
0	14	9	9	6
0	18	15	17	4
0	14	2	16	9
1	5	14	4	2
1	10	14	8	8
0	2	4	19	9
1	7	12	6	15
1	5	15	2	7
1	12	11	2	12
1	13	9	3	11
1	17	8	5	18
0	5	12	4	10
1	10	6	6	10
0	6	8	10	16
1	5	4	14	14
1	16	12	1	14
0	14	1	16	13
1	12	16	17	1
1	14	12	3	11
1	11	8	6	15
1	8	9	4	18
0	11	3	12	15
0	18	6	16	7
0	6	3	17	14
1	17	11	4	19
0	18	6	10	15
0	7	4	15	13
0	2	6	4	1
0	14	9	19	3
0	8	10	11	4
1	1	16	1	1
1	15	17	2	7
1	7	6	5	1
0	16	14	12	3
0	13	16	17	2
1	16	9	9	14
1	8	18	6	18
0	6	13	8	4
1	15	17	7	5
0	6	8	12	3
0	18	14	17	13
0	5	12	12	10
0	8	4	14	8
1	5	9	18	15
1	3	15	5	3
0	13	5	14	8
1	9	13	3	9
1	15	8	19	17
0	16	6	8	13
1	15	18	3	10
0	17	6	19	16
0	9	13	10	4
0	3	2	14	5
1	3	5	12	11
0	13	1	10	9
