Resp	V1	V2	A1	A2
1	15	14	11	6
0	1	11	15	17
0	5	8	3	15
1	17	10	4	1
0	2	9	4	12
0	2	5	3	1
0	16	17	11	12
1	16	6	1	3
1	16	4	3	2
1	9	6	10	13
0	5	16	4	19
1	14	12	9	17
0	1	13	18	10
0	6	15	5	19
1	1	1	15	9
1	16	15	14	3
0	9	14	19	14
1	14	5	12	1
0	3	14	16	1
1	15	11	16	6
1	16	7	1	1
1	8	1	10	10
0	13	17	18	19
1	14	7	4	16
1	11	10	9	16
0	8	11	18	14
0	1	15	13	10
0	5	10	8	19
0	5	1	5	14
1	5	1	2	8
0	5	9	11	1
1	16	7	2	5
0	12	16	6	9
1	10	3	11	13
0	14	17	15	8
0	16	17	7	13
0	12	17	9	19
0	6	10	12	16
1	17	8	1	8
0	2	16	17	15
0	2	17	15	14
0	4	8	16	11
0	1	18	2	10
0	3	3	2	14
0	6	18	8	18
0	5	1	5	11
1	1	7	17	9
1	13	8	10	11
0	4	9	17	16
1	5	9	14	9
0	7	14	1	13
1	9	6	17	11
0	6	7	13	18
1	17	11	17	8
0	7	11	12	17
1	14	7	5	14
0	8	4	3	19
0	4	13	14	12
0	15	16	18	7
0	8	18	5	3
1	12	9	5	6
1	5	2	2	2
0	1	17	16	16
0	5	7	1	14
1	13	8	16	16
1	13	13	1	10
0	3	2	8	17
1	15	16	16	13
0	9	2	1	15
0	2	8	4	12
1	14	7	2	5
0	17	18	5	12
1	14	18	10	8
1	1	1	16	9
1	10	1	14	4
1	14	11	4	11
0	3	9	6	7
0	9	10	5	11
0	12	11	1	6
1	5	7	19	16
1	13	10	6	9
1	8	7	15	18
0	9	17	6	4
0	13	14	7	10
0	5	18	9	14
1	2	3	19	7
0	4	4	2	14
1	7	6	14	5
1	18	13	15	8
0	3	18	11	6
1	14	6	18	12
1	14	5	18	12
0	13	16	13	8
0	16	16	4	17
0	1	7	7	4
1	3	1	9	6
1	11	9	13	19
1	7	10	17	5
1	10	6	17	13
1	14	6	10	4
0	11	11	4	9
1	14	8	13	4
1	4	8	15	12
0	4	15	17	18
0	2	18	8	4
1	12	2	16	2
0	5	18	8	17
1	14	11	9	1
0	3	15	13	11
0	4	3	6	14
0	13	12	5	1
0	8	13	6	18
0	1	11	12	19
0	5	4	6	15
1	12	5	2	1
0	3	9	5	4
0	1	17	7	13
1	14	11	2	8
0	7	13	12	5
1	12	10	5	12
1	10	12	14	8
0	2	13	19	9
1	16	6	7	9
1	16	7	15	14
1	17	12	17	3
0	5	12	10	11
1	2	4	19	17
1	15	6	12	13
1	13	12	11	12
0	8	11	9	11
1	14	2	8	1
1	17	6	8	17
1	18	8	8	13
0	14	13	3	19
0	4	9	8	9
1	8	1	8	10
0	18	17	1	5
0	6	4	6	6
0	6	8	19	16
0	8	18	9	19
1	16	14	13	16
0	8	7	9	15
0	13	11	17	19
0	1	11	10	3
1	15	2	4	8
0	17	18	15	2
1	6	2	6	13
1	18	16	8	7
1	16	4	18	4
0	6	12	1	18
1	18	9	10	10
1	18	9	4	14
1	18	4	2	2
0	15	15	4	14
1	2	9	17	7
0	18	18	6	13
1	3	2	3	4
0	10	8	5	8
0	6	12	8	18
1	18	9	11	14
0	6	8	3	3
1	3	1	18	3
0	2	2	13	12
0	9	15	12	17
0	13	17	1	5
0	18	18	4	18
1	1	2	18	11
0	10	15	5	9
1	16	13	3	11
0	13	17	15	13
0	5	10	6	9
0	7	11	1	12
0	5	11	14	17
1	10	2	2	9
0	5	1	16	17
1	15	9	7	6
0	13	16	11	14
0	3	11	8	6
1	1	5	11	1
0	5	16	5	14
1	3	4	6	7
0	15	18	9	16
1	12	4	16	1
1	17	6	10	11
0	8	9	4	15
1	15	7	18	7
0	9	9	12	19
1	13	4	15	13
0	9	13	15	15
1	17	2	4	12
1	7	1	11	12
1	12	2	15	8
0	4	5	3	9
0	8	17	18	6
1	18	9	8	18
0	2	14	13	6
0	6	12	12	5
0	3	12	7	3
1	9	5	16	11
0	15	18	19	7
1	17	10	8	16
0	1	16	9	4
1	11	4	13	6
0	5	14	16	7
0	12	15	18	14
1	4	2	13	16
1	16	10	18	5
1	2	3	8	1
1	13	9	7	18
0	6	11	16	8
0	5	12	1	7
1	14	1	11	14
1	12	6	8	10
1	18	15	16	12
0	7	11	5	6
1	9	2	7	8
1	16	2	1	2
0	4	14	7	10
0	13	10	19	8
1	16	3	2	6
0	2	17	12	15
0	1	11	6	8
0	5	5	9	7
0	11	18	9	15
0	13	15	3	9
1	14	7	10	4
0	4	9	17	1
1	13	8	16	8
1	11	8	16	14
1	14	5	15	9
1	11	3	13	2
0	9	7	6	5
0	7	17	10	5
0	5	16	1	9
1	1	8	15	6
1	17	3	17	16
1	13	13	6	13
1	15	4	10	2
0	1	3	1	10
0	4	8	6	9
0	6	11	12	9
1	18	4	12	7
1	16	6	3	7
0	4	13	5	14
1	10	3	1	1
0	12	14	1	4
1	18	11	7	3
1	11	5	10	12
0	12	16	11	12
0	7	5	15	19
1	14	3	2	18
0	12	5	2	8
1	4	4	18	4
0	2	15	1	12
1	12	4	11	13
0	8	8	3	11
0	13	15	14	14
1	12	10	2	3
0	1	8	2	18
0	5	9	14	12
1	13	3	12	6
1	16	11	6	9
1	11	1	11	12
1	7	1	17	2
1	13	4	2	16
1	7	2	14	5
0	3	17	5	4
1	15	1	15	7
1	8	8	18	5
0	2	13	2	7
0	8	18	16	3
0	8	10	5	11
0	4	6	4	7
0	3	8	7	10
0	14	18	3	19
1	16	2	8	9
1	18	14	16	7
1	1	4	10	3
0	4	16	16	17
0	4	15	4	6
0	13	14	11	14
1	18	5	3	16
1	14	9	16	8
0	2	8	10	12
0	2	3	2	18
0	1	9	12	19
1	12	4	16	15
0	15	14	4	7
0	7	18	8	16
1	8	2	4	9
1	14	7	19	17
1	9	2	11	1
1	7	1	5	11
0	1	6	10	15
1	13	2	19	18
1	17	9	3	3
1	15	3	4	10
0	4	16	19	14
0	9	12	8	17
0	4	12	1	15
