Resp	V1	V2	A1	A2
0	6	15	14	3
0	7	4	19	10
0	10	14	10	2
1	16	11	2	5
0	9	11	9	1
1	12	13	19	18
1	1	2	4	4
1	10	7	3	17
1	4	6	3	7
1	17	16	5	15
0	15	5	8	5
0	6	10	15	3
0	18	1	11	2
1	2	16	1	12
0	6	10	15	10
0	11	1	16	8
1	4	9	14	17
0	14	17	16	9
1	18	3	9	14
0	17	8	8	9
1	12	14	10	11
0	17	17	5	8
0	3	8	19	12
0	11	16	19	13
1	18	9	3	16
0	15	15	12	6
1	6	7	12	19
1	9	11	3	9
1	11	3	9	17
0	10	18	12	9
1	10	16	2	6
1	18	10	5	14
1	14	1	1	15
0	11	4	13	16
0	13	5	2	16
1	15	12	3	8
0	17	4	17	8
1	4	12	14	16
0	3	18	13	5
1	6	4	12	9
1	1	2	13	19
1	7	9	1	1
0	4	6	7	2
1	7	2	1	17
1	3	14	6	18
1	15	3	2	19
1	8	14	5	6
0	4	8	13	10
0	15	9	16	16
1	14	14	8	13
0	3	4	14	7
1	3	15	5	4
0	1	3	8	3
1	7	4	4	19
0	4	10	16	1
1	11	16	9	19
0	18	1	16	6
1	14	5	6	19
1	9	15	15	19
1	13	7	8	10
1	3	17	5	18
1	18	10	4	11
1	10	16	4	13
0	5	1	4	2
1	6	7	1	15
0	15	5	10	4
0	18	6	4	9
0	8	1	15	10
0	13	8	18	11
0	9	7	9	5
0	18	6	8	6
0	8	7	18	12
0	17	14	14	2
0	17	14	8	9
1	14	3	10	18
0	4	8	14	7
1	9	6	5	10
1	1	15	6	3
0	8	10	11	6
1	5	7	5	19
1	6	4	1	9
0	14	7	13	19
1	14	11	10	15
1	15	15	3	17
1	1	16	10	13
1	15	4	3	13
1	6	14	10	13
1	14	11	3	4
1	4	15	2	19
1	6	14	3	19
0	14	9	10	2
0	10	6	14	3
1	9	10	1	12
1	9	11	5	6
1	7	9	10	13
1	8	14	6	19
1	15	12	5	3
0	15	1	3	4
0	4	7	16	5
1	2	8	11	18
0	15	13	11	5
1	14	15	3	11
1	2	4	3	19
0	2	12	17	11
1	18	16	3	11
0	7	13	3	5
1	7	12	3	1
0	11	9	17	11
0	9	18	12	10
1	11	8	5	12
1	8	18	11	19
0	4	18	19	10
1	7	17	3	9
1	15	1	8	18
0	16	2	3	3
1	6	17	5	11
1	14	9	3	16
0	9	8	9	13
0	1	2	7	13
0	9	1	15	3
0	5	17	17	7
1	8	5	3	14
1	16	9	3	10
1	8	16	13	13
0	15	2	18	14
0	3	10	13	10
0	2	7	8	6
1	2	11	9	13
0	14	9	11	3
1	4	18	6	11
0	8	5	7	9
0	13	10	13	6
1	18	16	3	10
1	3	11	7	19
0	13	2	19	14
1	4	3	1	16
1	13	11	1	6
0	13	2	7	2
0	5	12	18	7
1	12	6	3	17
