Resp	V1	V2	A1	A2
1	14	11	8	1
1	17	5	17	11
0	12	16	5	8
1	15	14	12	5
1	15	10	1	3
0	7	5	17	18
0	7	18	2	6
0	4	17	3	14
0	15	11	8	4
0	14	9	11	16
0	7	2	7	9
0	7	14	10	15
1	10	13	17	13
0	13	15	3	14
1	6	15	8	3
1	15	16	10	5
0	14	10	9	10
0	2	11	9	5
0	13	4	2	9
0	7	13	7	9
1	14	7	17	7
0	15	12	4	18
0	8	18	2	18
0	4	8	6	18
1	12	2	16	10
1	7	5	15	1
1	16	12	18	3
1	16	8	4	1
0	10	17	5	6
1	10	13	17	2
1	17	9	12	5
0	10	14	3	8
1	4	3	16	7
0	6	5	12	13
0	2	17	10	17
0	14	17	7	14
0	12	18	6	16
0	12	12	18	16
0	7	13	11	12
0	4	11	2	9
1	11	6	8	8
1	7	3	12	3
0	1	5	8	14
0	2	14	4	19
0	17	9	4	17
0	13	17	3	8
0	13	5	2	8
1	14	9	13	9
1	3	3	17	10
1	16	16	17	10
1	9	14	19	8
1	9	1	17	2
1	10	10	14	8
1	12	8	13	8
1	7	12	18	10
1	1	16	6	3
1	4	12	2	2
1	7	7	12	6
1	14	8	18	7
1	8	17	11	6
0	9	18	11	14
1	7	15	2	2
1	12	15	12	3
1	9	16	19	12
1	16	17	14	7
1	17	4	16	3
1	14	14	3	2
1	14	17	18	2
1	9	15	19	7
0	7	16	6	18
0	11	10	5	17
0	8	2	9	17
1	17	2	1	7
1	2	1	13	9
1	16	2	16	12
0	12	13	3	2
0	8	12	3	1
0	7	17	6	6
1	18	7	13	11
0	5	14	1	10
1	2	15	16	4
0	16	13	4	18
1	5	11	6	1
0	3	3	16	17
0	11	4	17	17
0	4	17	14	17
1	4	17	15	9
1	1	14	17	8
0	1	2	19	18
0	1	1	8	11
1	15	5	10	8
0	3	12	13	8
1	13	2	15	4
0	13	9	6	10
0	10	13	8	7
1	7	15	16	8
1	14	9	10	3
0	8	16	9	12
0	17	13	3	12
0	18	18	17	16
0	18	13	7	6
0	11	9	9	11
0	2	10	13	6
1	6	10	14	13
1	9	11	12	8
1	5	10	10	5
1	1	6	13	11
0	14	7	13	15
1	8	8	8	4
1	6	1	12	5
0	17	13	2	17
0	14	11	1	12
1	14	1	16	1
0	1	17	1	19
0	15	6	6	17
1	9	3	19	16
0	11	13	9	10
1	2	5	5	4
1	18	17	7	5
1	18	18	16	15
1	5	3	12	9
0	17	18	5	19
1	3	1	18	3
0	9	15	14	17
1	17	12	14	3
1	4	16	9	4
0	1	1	9	10
0	6	5	2	18
0	7	2	10	19
1	4	12	16	12
1	3	1	13	9
1	6	14	12	3
0	8	10	5	12
0	6	9	3	7
1	5	5	8	3
0	7	6	1	13
1	12	6	5	4
0	13	2	7	9
1	17	11	4	1
1	11	1	19	3
0	9	18	1	16
1	16	4	1	6
1	1	2	11	5
0	17	13	7	18
0	13	3	6	1
0	2	5	17	18
1	1	13	10	13
1	3	14	14	4
1	6	10	18	3
1	2	14	12	1
1	13	10	8	1
0	5	7	2	17
1	16	6	8	1
0	13	12	17	18
1	11	10	11	14
1	14	13	16	11
0	9	13	12	18
0	14	1	17	18
0	12	16	4	4
1	13	5	14	1
0	1	12	6	7
0	15	13	15	13
1	7	4	2	2
1	15	3	15	10
1	13	8	14	4
0	11	11	10	11
1	3	14	15	4
1	16	3	6	4
1	7	3	17	7
0	1	17	5	12
1	8	11	5	1
0	13	4	2	12
1	18	17	11	5
1	4	15	16	10
0	9	9	4	12
0	16	12	9	17
1	9	5	9	4
0	16	18	9	9
0	7	13	9	16
0	11	9	9	15
1	1	8	12	5
1	11	10	17	5
0	4	8	9	12
1	5	15	3	7
0	17	17	10	9
0	17	17	4	15
0	3	6	3	14
1	9	4	14	2
1	14	5	2	2
0	7	12	11	9
0	12	8	5	8
1	7	18	13	3
1	7	10	17	11
0	11	1	3	19
0	10	14	10	3
0	6	12	1	10
0	12	1	1	18
0	10	13	5	17
0	14	14	6	19
0	1	1	9	15
1	7	9	18	4
0	15	1	2	17
0	14	14	4	13
1	4	1	19	13
1	6	8	9	4
0	13	4	8	8
1	18	10	6	1
1	13	9	15	5
0	6	12	11	15
0	6	17	3	8
0	9	3	2	12
1	5	2	10	11
0	15	3	9	19
1	2	6	15	9
0	11	14	7	12
1	16	2	12	6
1	18	2	8	11
1	18	13	18	15
1	13	8	2	4
1	17	17	12	5
0	9	6	1	7
0	9	17	5	19
1	18	14	15	3
0	5	8	5	9
1	11	2	4	2
1	14	13	14	11
1	16	17	11	3
0	14	7	11	11
0	14	4	15	16
0	8	18	7	7
1	9	5	15	5
0	16	7	16	19
0	9	2	5	10
1	16	8	14	4
0	8	17	5	17
0	4	7	2	16
1	13	9	6	7
0	15	11	10	16
1	16	12	12	1
0	3	5	8	18
1	12	6	14	5
0	7	11	11	10
0	16	13	4	13
1	18	16	5	1
0	5	15	5	17
1	8	11	11	1
1	16	16	18	14
0	3	4	12	18
0	5	8	3	17
0	5	15	17	17
1	18	2	19	9
1	10	17	11	9
0	5	5	6	10
1	3	4	13	6
0	18	7	1	8
0	12	4	4	18
0	16	9	10	10
0	1	16	5	12
0	5	16	8	8
0	13	10	9	15
1	16	11	7	1
0	16	13	4	4
0	16	17	9	11
0	15	11	12	17
0	14	7	11	19
0	10	18	15	18
0	13	12	1	4
1	2	10	18	18
1	4	13	15	7
0	5	5	7	14
0	15	12	2	18
0	9	11	14	14
0	3	8	18	16
0	5	8	2	3
1	15	9	16	10
0	4	15	5	15
0	4	4	7	17
0	12	2	6	12
0	13	6	13	18
0	17	18	10	15
0	14	8	6	18
1	14	14	18	8
0	10	10	1	7
1	6	4	7	4
0	9	5	16	18
0	13	3	14	16
0	16	12	11	15
0	8	16	8	19
0	11	7	4	6
0	13	17	4	11
0	6	17	17	19
1	5	13	15	13
0	16	6	9	11
0	18	4	14	18
0	3	13	2	12
0	18	7	7	14
0	9	3	6	10
0	8	15	7	18
0	17	11	4	11
1	10	2	11	5
