Resp	V1	V2	A1	A2
1	2	12	8	13
0	16	7	16	18
0	18	9	1	13
0	3	2	13	5
0	8	9	6	2
0	12	9	17	10
1	1	13	11	18
1	16	18	6	14
0	6	16	18	8
0	8	8	14	18
0	2	8	8	13
0	2	4	14	12
0	11	6	7	1
1	14	4	4	15
1	9	12	11	2
1	13	3	5	17
0	17	11	11	7
1	4	6	5	15
0	7	5	19	11
0	12	7	10	11
0	18	6	19	7
1	11	16	6	9
1	3	12	10	10
1	9	14	8	18
1	12	18	16	16
0	9	2	14	10
0	17	17	11	4
0	5	6	16	9
1	14	13	12	19
1	2	8	13	18
1	10	12	6	15
0	12	3	19	16
0	16	7	19	10
1	6	4	8	18
1	7	17	15	18
1	13	7	13	7
0	4	3	19	3
1	15	5	11	19
0	3	10	10	2
0	2	9	13	10
0	1	6	7	1
0	4	6	18	14
0	5	9	16	2
0	16	12	16	5
0	13	6	17	5
0	16	2	8	11
0	17	17	16	12
0	13	8	12	12
0	17	3	18	10
0	6	11	5	14
0	1	12	14	7
1	4	11	4	11
1	11	9	4	11
0	6	3	7	6
0	6	12	2	2
0	11	11	6	2
1	8	13	16	10
0	11	8	8	6
0	11	3	14	11
1	3	17	1	4
0	12	7	7	5
1	8	1	8	12
0	12	15	6	2
1	14	10	2	4
1	8	3	9	14
0	17	2	4	2
0	10	12	11	9
0	18	11	7	10
1	4	14	6	2
1	8	15	5	11
0	1	9	18	8
0	14	6	3	14
0	16	9	13	3
1	15	7	2	7
1	7	5	7	16
1	4	18	16	8
0	15	13	12	2
1	14	17	9	11
0	15	9	19	13
1	8	5	10	17
1	18	16	19	15
0	5	13	13	2
0	5	3	17	11
1	14	18	15	10
1	1	11	9	12
0	7	14	17	3
1	3	14	10	12
1	10	17	14	15
0	10	13	19	2
1	13	3	16	17
1	8	5	3	19
1	2	1	3	17
0	13	5	7	4
0	3	6	14	9
0	17	5	15	3
0	12	1	9	10
0	1	3	18	3
0	15	12	15	15
1	18	8	2	19
0	8	16	18	8
0	1	9	13	2
0	2	13	13	1
1	1	11	2	6
0	15	1	6	9
0	14	9	11	18
0	18	9	12	12
0	14	5	16	7
0	10	13	16	15
0	18	9	5	1
0	3	3	19	3
0	13	13	13	5
1	13	8	7	17
1	2	5	11	13
1	3	11	1	16
0	6	8	19	12
0	9	10	6	1
1	13	9	15	19
0	5	4	16	10
0	4	2	10	4
0	5	6	12	6
1	12	14	4	6
1	9	11	14	13
1	2	6	6	11
1	2	14	1	10
1	11	16	2	16
0	10	10	19	8
1	15	18	1	11
1	4	5	13	11
1	9	9	2	13
0	8	8	8	2
0	14	2	7	6
1	2	11	6	16
0	10	14	9	3
1	2	12	7	16
1	7	8	6	18
1	15	15	5	6
0	15	7	13	11
0	6	9	11	4
0	17	1	12	11
0	9	9	3	1
1	11	12	9	15
0	4	4	14	4
0	3	5	15	2
0	1	2	13	12
0	1	6	15	12
0	17	11	14	13
0	15	14	12	1
1	2	10	3	12
1	14	12	2	5
1	12	4	1	13
1	7	13	1	16
1	8	9	15	15
0	15	9	15	4
1	13	14	8	13
1	12	13	16	17
0	17	10	5	9
1	4	15	9	5
1	7	14	1	13
1	5	18	5	17
0	8	6	10	8
0	17	5	15	15
0	7	10	18	2
1	1	4	7	11
0	13	8	19	16
0	18	17	11	2
0	6	7	16	2
0	4	8	5	2
0	11	15	18	7
1	1	18	16	6
0	13	12	5	2
0	18	5	2	15
1	5	10	1	10
0	10	3	10	1
1	3	18	14	11
0	18	13	18	12
1	1	11	3	14
1	16	16	6	8
1	16	14	1	1
1	6	11	15	18
0	18	7	17	5
1	9	2	6	16
0	17	14	5	5
0	12	3	14	12
0	3	2	12	3
1	10	11	5	14
1	4	6	1	5
1	5	8	9	17
0	14	7	2	17
0	14	4	9	17
1	7	3	4	18
1	1	3	4	18
0	8	4	9	3
1	6	5	18	9
1	10	16	7	3
0	2	1	15	12
0	6	5	11	11
1	12	15	11	12
0	15	7	14	19
0	13	6	3	7
0	17	6	3	3
0	14	15	13	1
0	10	7	14	12
1	5	16	2	15
0	6	4	6	2
1	2	15	13	19
1	7	8	4	9
0	3	2	19	12
0	3	10	12	10
0	3	12	17	9
0	11	17	12	10
1	2	2	4	14
1	2	4	4	15
0	8	7	18	10
1	3	7	3	14
0	11	9	18	7
1	13	11	10	16
0	12	2	19	8
0	15	11	10	1
0	14	15	18	3
1	18	10	4	14
0	12	13	4	3
0	13	15	12	3
1	4	17	1	3
1	4	17	8	10
0	10	10	18	12
0	9	16	9	10
0	4	8	2	9
1	2	12	18	7
1	5	14	13	16
1	1	4	4	8
0	12	7	15	18
1	6	9	11	17
0	2	11	19	4
0	2	12	12	10
0	3	8	8	8
1	16	6	1	19
0	13	3	15	7
1	5	3	2	7
1	11	17	6	12
0	15	13	14	13
0	9	13	18	12
0	11	2	8	5
0	13	2	19	9
0	1	2	19	6
1	6	12	3	4
1	4	4	11	12
0	14	7	12	17
0	12	9	16	12
0	16	11	6	10
0	10	1	10	5
0	18	10	12	11
0	15	16	5	2
1	13	1	9	18
1	6	15	18	17
0	17	5	3	12
1	1	9	1	19
1	6	3	4	15
0	16	13	18	5
0	9	2	12	12
1	18	15	6	19
0	14	12	5	1
1	14	12	9	14
0	15	9	10	1
1	18	18	4	17
1	5	17	12	18
0	14	12	14	11
1	15	8	2	13
1	2	5	3	15
0	18	12	3	8
0	6	17	18	3
1	10	3	4	9
1	4	15	8	18
