Resp	V1	V2	A1	A2
0	16	1	14	7
1	14	18	14	5
0	16	17	8	5
1	3	9	13	14
1	8	11	6	1
0	10	8	9	16
1	1	7	3	17
0	18	8	8	8
0	18	10	4	16
0	10	3	8	6
0	2	4	4	1
1	2	16	7	9
0	4	10	17	12
1	9	14	16	17
1	2	18	5	15
1	13	17	2	4
0	15	2	13	18
1	11	14	5	16
0	7	1	6	17
0	4	16	7	8
0	9	6	4	1
1	3	15	3	17
1	3	9	19	2
0	13	8	11	5
1	8	11	4	1
0	15	6	18	18
0	14	7	8	2
0	16	9	1	10
0	17	2	19	1
1	6	10	18	2
1	9	18	9	9
0	14	7	19	10
1	5	10	13	11
0	18	10	10	17
1	17	18	13	11
0	10	2	18	12
1	1	18	8	12
0	6	6	10	2
0	18	8	15	2
0	18	12	11	6
1	2	13	3	7
0	11	5	4	17
1	11	16	15	9
0	17	2	9	10
0	18	7	8	19
1	6	12	13	2
1	12	14	10	18
1	9	8	9	19
0	10	3	14	4
1	8	16	19	10
1	5	13	7	19
0	13	4	12	4
1	5	18	3	4
1	10	18	11	3
0	13	7	11	11
1	8	13	15	10
0	17	16	3	11
0	15	10	16	1
0	5	1	3	1
0	1	6	17	3
0	9	6	10	19
1	8	14	17	4
0	17	7	13	6
0	8	3	17	17
1	14	10	17	16
0	1	6	6	12
0	2	11	12	2
0	8	10	8	6
1	2	2	18	16
0	16	10	14	11
1	2	11	12	8
0	14	9	2	16
0	17	6	5	2
1	2	18	1	19
0	18	18	18	15
1	5	10	17	14
0	9	14	17	18
0	14	1	11	3
1	1	14	16	6
0	13	14	11	7
1	18	14	6	16
0	16	5	17	1
1	7	9	4	19
1	8	2	11	17
0	3	6	13	10
0	2	4	15	4
0	8	5	13	7
1	5	2	10	19
0	3	7	15	2
1	6	3	1	10
1	13	17	11	5
1	12	16	16	11
1	7	17	1	18
0	9	9	2	11
0	13	10	14	9
0	13	6	8	17
1	1	14	7	9
0	12	1	17	14
1	13	12	9	9
0	4	3	15	19
0	8	6	2	17
1	3	12	8	9
0	5	3	5	4
0	6	3	9	12
1	7	11	5	14
1	7	8	3	18
1	13	9	19	11
0	18	14	19	7
1	8	17	16	14
1	4	9	14	6
1	5	12	5	17
1	10	16	16	3
0	18	17	19	19
1	17	5	1	10
1	3	13	10	10
1	10	16	11	7
1	10	18	10	3
1	4	18	10	4
0	16	8	7	17
0	4	5	10	7
0	10	5	10	15
0	16	1	11	3
1	8	14	19	15
1	3	11	5	3
1	8	6	14	11
0	17	5	1	18
0	13	3	17	3
1	2	17	4	19
1	4	9	13	18
0	7	3	13	8
1	1	4	2	11
0	15	9	8	5
1	13	14	19	9
1	3	5	2	13
1	2	11	1	18
0	14	13	13	2
1	7	10	10	1
0	14	12	4	2
0	16	9	19	11
1	10	17	18	17
0	7	10	16	5
1	4	8	5	9
1	13	11	3	17
1	5	5	1	15
1	10	11	19	9
0	1	6	9	1
1	13	18	17	18
1	7	7	14	17
0	18	17	14	9
1	16	15	19	2
0	16	13	16	5
1	15	17	12	3
1	1	11	16	17
0	16	12	14	4
1	7	6	5	13
1	8	18	2	6
1	3	13	1	17
1	3	6	8	10
1	10	13	5	17
0	2	8	1	3
0	13	4	16	19
0	14	12	7	11
0	14	13	1	13
1	4	4	3	8
1	10	13	14	2
0	10	2	1	9
0	14	1	6	14
1	15	13	18	3
1	8	16	16	11
1	2	18	2	12
0	10	1	5	16
0	15	4	7	9
1	11	14	13	13
0	16	13	15	6
0	16	4	14	18
1	9	18	1	12
1	14	13	18	17
1	3	8	6	4
0	12	8	15	15
1	4	16	10	7
0	16	4	14	6
0	12	3	11	1
1	4	2	5	18
0	9	2	8	19
0	5	10	15	16
0	5	4	18	17
1	13	14	11	8
1	6	3	6	19
0	12	9	6	5
0	13	18	19	8
1	4	18	3	7
0	18	4	13	2
1	8	3	19	19
1	1	12	6	5
0	16	3	3	10
1	3	18	13	7
1	10	13	14	6
1	2	17	7	9
0	9	3	8	10
0	3	7	10	3
1	2	6	2	6
0	13	1	6	2
1	2	5	7	2
0	2	1	10	9
1	5	12	9	2
1	6	3	19	14
1	2	3	7	19
1	3	14	19	4
0	16	17	8	6
0	3	9	16	7
0	17	17	1	7
0	15	3	3	1
0	18	3	7	8
1	2	10	14	16
1	17	15	9	10
1	5	18	8	4
0	14	10	4	4
1	17	13	14	5
0	13	15	19	9
1	3	16	2	13
1	6	14	13	8
0	14	7	19	18
1	7	17	9	5
1	2	15	15	13
1	11	17	17	3
0	13	13	1	13
1	10	10	1	16
