Resp	V1	V2	A1	A2
1	10	10	19	2
0	18	6	5	12
1	13	16	18	1
0	1	7	2	11
0	7	1	19	15
0	6	15	9	11
0	4	17	10	8
0	8	9	10	17
1	15	10	7	4
0	4	17	7	13
0	9	17	11	17
0	11	5	5	16
1	8	11	8	3
0	1	17	5	6
0	12	6	2	16
0	13	1	4	11
0	16	8	2	4
0	6	16	4	13
1	6	5	14	18
1	12	9	11	1
0	3	9	5	16
0	4	15	15	13
0	12	7	5	18
0	7	7	4	2
1	9	13	18	5
0	3	11	2	5
0	8	2	10	13
0	13	9	6	16
1	15	3	11	5
0	14	14	13	18
0	15	7	2	10
0	16	3	10	19
0	5	11	6	17
1	12	15	10	1
0	9	9	6	17
0	17	17	5	4
0	3	6	7	8
0	18	1	4	16
0	10	8	1	4
0	1	12	9	8
1	6	14	18	10
1	17	2	14	6
0	7	10	10	19
0	6	18	8	8
0	11	14	8	11
0	14	5	2	3
0	10	9	10	14
0	17	18	3	9
1	13	17	13	4
0	2	6	9	19
0	9	12	15	14
0	18	1	6	15
1	8	16	18	11
0	15	11	11	17
0	16	14	10	9
1	13	8	18	8
0	14	4	12	16
0	14	17	16	18
0	6	3	9	11
1	3	17	14	7
1	18	13	16	7
0	1	11	1	11
0	13	2	2	8
0	6	12	10	9
0	4	17	18	19
1	6	6	18	7
0	2	6	7	19
0	1	6	4	16
1	14	18	16	4
0	5	12	5	5
0	8	17	3	18
1	15	2	18	8
0	4	7	3	16
0	9	7	1	10
0	13	11	8	11
1	18	3	15	9
0	8	10	2	1
0	9	2	5	18
0	2	7	12	13
1	10	16	17	1
0	7	1	16	15
0	10	6	11	16
0	15	10	15	18
0	11	4	6	18
0	14	13	12	16
1	6	5	7	1
1	10	3	15	10
0	16	3	4	17
0	4	14	11	11
0	8	4	13	19
0	18	17	6	6
0	18	2	9	16
0	13	7	4	8
0	8	13	9	7
0	9	5	12	18
0	10	14	15	19
1	14	12	3	9
0	17	13	1	16
0	5	9	2	12
1	10	1	17	3
0	16	3	7	6
1	10	2	6	1
0	11	14	4	17
0	18	9	10	17
1	9	1	15	9
1	13	7	15	12
0	2	12	2	4
0	6	3	7	17
0	6	17	18	7
1	17	7	16	11
0	10	8	4	12
0	7	5	10	15
0	4	3	12	17
0	3	12	6	8
1	5	8	16	5
0	6	3	9	12
0	12	15	3	19
1	16	16	11	4
1	1	14	10	2
0	18	4	16	18
1	7	3	14	3
1	15	6	17	11
0	15	11	4	15
0	8	15	15	10
0	13	15	6	18
1	1	6	13	8
0	1	11	2	14
0	16	6	3	15
1	14	3	9	2
1	2	14	15	8
0	17	14	7	13
0	7	13	2	18
0	18	1	8	15
0	4	15	9	6
0	17	10	13	8
0	13	7	8	18
0	12	2	16	17
0	13	5	17	15
0	6	4	14	18
0	17	15	11	17
1	14	6	14	3
1	9	2	16	4
1	2	9	18	11
0	16	3	14	19
0	15	7	11	17
0	9	1	4	14
1	4	1	15	1
0	9	14	3	5
0	12	10	3	18
1	2	12	16	2
0	8	4	6	3
1	6	4	14	4
1	5	4	11	5
0	10	15	3	7
1	15	1	15	6
1	2	1	19	12
1	13	4	16	2
1	7	10	10	13
1	6	12	19	5
0	3	6	1	13
0	5	8	15	13
1	15	6	4	1
0	2	13	7	8
1	10	3	11	4
1	8	10	11	12
1	3	15	19	1
1	7	1	17	4
0	12	5	18	18
1	14	11	7	1
1	16	9	10	1
0	8	18	12	11
1	3	10	15	2
0	4	8	15	13
0	13	18	8	9
0	13	2	9	4
0	11	12	13	14
0	14	6	11	15
0	3	8	3	7
0	17	11	6	5
0	8	17	8	9
1	12	1	13	16
1	7	12	18	10
1	10	5	19	8
1	3	4	10	6
0	5	13	5	6
0	16	2	11	19
0	9	8	7	12
1	14	7	12	4
0	5	16	2	16
0	1	12	9	12
1	18	15	10	5
1	12	10	15	3
1	4	15	11	8
1	18	6	18	7
1	16	15	17	11
0	10	17	7	16
0	13	5	6	15
1	8	7	14	9
0	1	1	8	17
0	1	15	4	3
0	2	5	15	19
1	18	8	17	4
1	17	9	17	2
0	9	8	11	17
0	5	9	1	11
1	2	9	19	8
1	7	10	9	4
1	12	3	19	8
1	12	5	14	4
1	12	4	11	12
0	5	9	5	17
0	11	6	5	2
1	1	18	16	10
1	7	17	19	12
0	1	11	13	19
1	16	8	17	6
1	14	6	5	18
0	2	2	11	7
0	5	15	10	17
0	7	17	15	15
0	7	9	3	12
1	13	3	7	1
0	7	16	1	4
0	11	7	5	19
1	3	17	7	9
1	11	17	19	11
1	10	12	7	1
1	9	9	19	16
0	18	7	7	8
0	3	6	11	15
0	5	18	15	10
1	15	2	16	3
0	2	16	6	4
0	14	1	9	19
1	11	3	18	11
0	3	4	7	13
0	15	10	4	2
0	4	4	13	11
1	7	1	8	3
0	2	12	9	7
1	6	8	9	3
0	6	15	1	1
1	10	15	19	3
0	12	4	4	3
0	4	15	2	17
0	15	8	19	14
0	9	5	7	16
0	7	12	5	17
0	8	17	14	8
1	17	16	15	10
1	5	6	19	7
0	6	4	5	3
1	12	5	5	7
1	1	10	10	16
0	1	18	5	12
1	8	15	11	1
0	10	14	4	2
0	8	5	7	4
1	16	16	12	5
0	10	14	7	10
0	5	17	3	19
1	3	10	8	3
1	2	11	19	12
0	3	16	11	14
0	16	11	7	7
0	12	2	5	10
0	7	8	17	16
