Resp	V1	V2	A1	A2
1	12	10	5	7
1	15	1	12	4
1	4	15	15	11
0	8	16	13	17
0	11	18	10	18
0	13	1	2	6
0	5	6	8	19
0	4	13	18	17
0	1	16	1	12
0	11	5	8	9
0	1	7	7	14
0	10	7	2	18
0	7	18	2	7
1	7	13	19	6
1	6	11	16	3
1	3	9	3	6
0	4	1	18	1
0	11	8	12	19
0	3	14	9	7
0	3	17	11	4
1	11	2	17	3
0	6	2	7	13
1	14	1	16	1
1	16	12	17	16
0	13	9	9	13
0	10	18	7	13
0	14	10	1	12
1	11	4	19	9
1	4	2	14	7
0	16	13	16	9
1	8	8	14	5
1	10	4	6	2
0	11	5	17	16
1	4	9	1	7
0	4	18	6	18
0	11	4	7	17
0	11	13	12	15
0	14	9	14	13
0	1	18	6	13
1	17	12	19	11
0	9	4	5	19
0	7	13	4	16
1	7	2	5	8
0	3	3	2	12
0	17	12	12	14
0	10	1	6	12
1	9	5	15	8
1	9	5	4	6
1	15	2	17	10
1	3	3	14	11
1	10	5	11	8
0	1	2	4	17
1	18	2	18	11
0	5	15	15	13
1	17	18	16	11
1	14	5	4	9
1	6	7	14	11
1	6	7	2	5
1	15	17	19	11
1	12	11	9	4
1	12	1	11	6
0	17	13	13	14
1	8	3	17	3
1	5	13	19	17
1	4	17	13	2
0	14	10	13	16
1	17	10	11	7
0	3	15	5	13
0	6	1	5	13
1	6	18	15	3
0	10	5	7	13
0	18	1	15	19
1	11	2	18	7
0	1	1	4	15
1	13	2	12	5
1	18	12	2	7
0	9	15	1	9
1	11	4	10	2
1	1	9	11	7
1	8	3	1	5
0	2	13	3	11
1	9	16	19	6
1	1	1	14	10
1	5	14	7	8
1	13	14	16	7
0	7	2	7	14
1	18	17	19	2
0	10	11	2	16
1	9	1	19	12
1	12	11	2	9
1	7	17	5	1
0	9	16	7	19
1	4	17	18	17
0	10	6	7	11
1	9	11	7	3
0	13	11	9	10
1	1	17	8	1
1	3	14	14	2
0	6	11	9	19
0	6	9	10	18
0	2	16	3	9
0	3	13	5	5
0	1	14	2	5
0	6	10	17	19
1	6	18	19	5
0	5	13	1	12
1	16	13	15	2
0	8	5	3	19
1	1	12	8	7
0	6	9	12	11
1	3	12	14	5
1	2	5	2	5
0	6	18	15	13
1	13	8	2	5
1	5	9	19	11
1	16	2	19	7
0	9	9	4	12
0	17	5	7	18
1	12	4	10	9
1	9	7	1	6
1	15	11	12	7
1	16	12	7	3
1	14	16	19	8
0	3	6	7	15
0	4	7	4	15
1	2	7	19	18
1	5	12	17	1
1	15	4	17	5
1	12	14	1	1
0	17	17	12	19
1	7	15	15	12
1	4	17	11	5
1	14	12	18	10
0	15	15	10	16
1	13	3	3	8
1	5	1	16	11
