Resp	V1	V2	A1	A2
0	10	2	11	14
1	8	1	13	17
1	10	5	4	13
1	13	15	6	7
1	11	2	9	17
0	2	8	10	9
0	2	15	8	2
0	4	6	12	8
1	5	13	16	19
1	6	8	6	11
0	18	11	19	9
0	4	4	1	2
1	1	15	3	8
1	13	7	12	18
0	8	4	14	10
0	18	1	9	7
1	11	11	14	15
0	12	10	19	6
0	12	16	7	4
1	15	17	13	18
0	18	8	12	16
1	4	7	1	10
0	15	8	17	9
1	13	9	13	18
0	12	12	18	6
1	9	7	3	4
1	11	1	1	7
0	6	6	19	7
0	12	18	7	5
0	10	2	15	3
1	17	9	1	13
0	17	6	1	4
0	17	1	6	1
0	9	5	11	5
0	17	2	13	6
1	8	14	16	19
0	3	2	15	12
1	3	18	9	19
0	4	9	1	2
1	9	4	4	6
1	8	18	15	16
1	18	17	6	16
0	7	14	9	5
0	13	1	17	1
0	2	15	15	5
1	1	7	2	9
0	5	1	8	2
1	18	2	16	19
0	11	9	19	11
1	5	13	10	11
0	15	6	18	3
0	16	5	13	17
0	7	6	12	2
0	2	2	18	3
0	6	9	13	9
0	13	5	1	1
1	18	4	7	11
1	9	8	1	11
1	18	5	12	17
0	8	6	19	4
0	15	16	12	7
0	11	8	6	6
1	13	2	2	18
1	6	9	3	9
1	1	12	8	18
0	2	6	11	4
0	17	8	3	3
1	8	5	4	6
0	7	2	19	8
0	16	5	17	1
1	1	2	7	13
0	15	7	13	12
0	16	18	16	2
1	10	4	8	14
0	1	1	13	7
1	8	18	6	4
0	13	4	13	11
1	8	1	3	11
1	12	11	12	11
1	3	9	3	4
1	10	14	18	8
0	10	13	14	8
1	1	3	7	12
0	6	1	19	1
1	4	11	5	6
1	14	9	6	18
0	3	1	18	2
0	3	14	11	1
1	11	11	6	19
1	8	2	14	12
0	6	13	19	17
0	3	4	15	14
0	8	6	14	7
1	8	18	15	19
0	10	11	17	10
1	10	11	7	19
0	15	18	16	3
1	14	16	17	3
1	15	18	5	12
0	16	8	9	6
1	2	15	15	15
0	17	1	18	2
1	3	18	12	16
0	5	7	6	6
1	1	12	11	12
1	10	16	15	17
1	4	14	9	16
0	16	17	14	3
0	6	9	3	13
1	17	1	7	15
0	17	7	15	17
0	3	18	18	2
0	18	12	2	10
0	7	1	2	7
0	15	3	10	4
0	5	5	3	10
1	12	16	12	6
1	4	13	1	12
0	17	17	2	7
1	5	3	10	15
0	17	4	2	3
0	17	15	7	3
1	5	13	1	7
1	16	13	5	15
1	5	15	3	8
0	3	5	11	6
1	11	1	3	14
0	9	16	7	1
0	7	5	10	10
0	17	2	8	10
1	13	15	11	14
1	9	6	4	12
1	2	5	6	19
0	3	17	12	6
1	6	17	8	9
0	14	17	12	7
1	4	13	8	13
0	14	6	16	12
0	8	7	11	2
0	12	5	15	8
1	3	9	3	3
1	4	3	9	14
0	7	3	18	11
1	7	9	5	18
0	17	9	7	7
0	16	7	18	6
1	2	10	14	19
0	2	13	18	14
0	17	2	10	10
1	3	18	3	11
0	18	12	8	3
1	3	14	6	14
0	9	7	9	10
1	4	4	9	19
0	6	4	16	6
1	11	16	16	19
1	9	6	11	13
1	15	8	12	19
1	5	2	1	11
1	2	12	7	11
0	8	5	10	3
1	13	15	2	19
1	17	5	2	6
1	10	7	9	15
1	1	3	4	10
0	2	12	19	9
1	16	6	2	12
0	2	7	19	6
0	14	1	9	4
1	8	17	11	11
1	10	15	17	10
0	18	12	14	2
1	3	3	13	8
0	7	13	11	6
1	6	12	6	16
1	6	14	6	18
0	18	10	17	10
1	11	8	11	15
1	6	18	6	15
1	17	2	10	18
0	1	8	10	2
1	1	16	6	9
0	4	11	10	9
1	17	7	1	17
1	15	5	3	6
0	15	6	6	9
1	5	5	6	18
0	4	8	6	9
0	16	15	5	7
0	6	3	14	7
1	8	11	17	15
0	13	11	15	9
1	18	7	6	17
1	4	13	5	13
1	5	4	11	19
0	3	4	3	8
0	15	17	15	16
0	8	9	13	3
1	14	4	7	17
0	3	8	14	11
1	10	11	4	16
0	9	9	4	3
1	16	1	2	14
0	1	14	14	8
0	10	11	11	7
1	10	5	13	17
0	13	9	13	2
1	5	2	4	19
0	10	18	13	4
1	6	9	4	13
1	13	6	8	10
1	1	17	3	5
0	2	1	14	9
1	17	7	11	15
0	4	5	9	3
1	12	18	5	17
1	15	17	8	13
1	17	13	1	15
1	10	14	5	18
0	13	3	1	1
1	11	15	7	9
1	18	11	1	14
0	17	2	1	2
1	10	10	16	7
0	12	8	9	17
1	9	13	1	17
0	18	12	4	3
1	17	4	9	13
1	16	17	3	6
0	8	9	2	5
0	7	12	3	1
1	4	16	10	9
0	2	3	13	6
0	12	9	19	12
1	3	8	6	12
1	17	18	2	7
0	9	5	11	3
1	9	11	5	16
1	5	16	14	14
1	13	2	10	14
0	2	5	4	3
1	10	12	17	11
0	16	4	9	11
1	9	5	6	11
1	9	14	1	17
1	9	13	11	12
0	7	9	7	5
1	1	14	10	16
0	10	4	15	12
0	18	3	18	4
1	4	1	12	19
1	7	2	18	13
0	8	9	2	1
0	10	8	17	5
0	2	5	10	8
1	3	4	6	18
1	9	14	8	6
1	13	11	5	9
1	12	17	1	9
0	3	14	11	4
1	5	18	3	14
0	11	16	18	3
1	16	2	10	14
1	17	15	15	18
0	5	1	12	5
1	7	18	19	18
0	10	5	14	6
1	5	5	11	17
1	15	13	6	17
1	12	7	14	10
1	9	1	3	18
0	17	12	18	2
1	5	6	1	8
0	13	12	16	1
1	11	11	1	17
1	3	3	11	17
0	6	5	19	17
1	1	15	1	10
0	11	5	13	15
1	13	13	8	19
1	12	10	1	17
1	15	11	3	16
1	10	4	15	9
0	6	5	19	6
1	7	18	5	6
0	5	5	19	3
1	12	5	2	19
1	14	11	16	11
1	9	14	1	1
0	12	17	11	5
1	14	6	6	17
1	11	5	5	3
0	14	2	12	13
0	13	4	18	8
1	8	15	16	13
1	16	12	6	13
1	17	16	5	8
1	18	14	13	19
0	6	2	11	6
0	8	4	12	11
