Resp	V1	V2	A1	A2
0	14	10	14	1
1	12	3	6	13
0	17	1	1	1
1	14	5	4	10
1	14	16	4	10
1	2	3	3	5
0	2	3	17	1
1	15	2	4	8
1	8	4	17	14
1	10	18	10	13
0	3	14	6	2
1	2	5	5	19
1	6	2	2	12
1	16	4	9	13
0	13	4	18	8
1	15	9	9	5
1	17	10	1	13
0	3	11	8	6
1	15	13	9	15
1	16	18	7	14
0	2	15	7	4
0	16	18	15	1
1	13	14	7	14
0	6	13	15	10
0	14	16	8	2
1	10	11	4	17
1	13	11	4	17
1	7	16	6	9
1	13	7	2	17
1	1	2	10	13
0	3	14	19	8
0	9	2	9	1
0	13	10	7	2
0	18	4	4	2
1	17	2	8	18
0	7	1	2	3
1	13	6	8	6
0	18	15	14	12
1	6	2	3	12
0	14	3	13	6
1	16	1	18	18
0	16	4	17	9
1	6	12	6	15
1	17	15	6	16
0	11	1	19	12
0	9	6	17	9
0	6	2	17	2
0	2	16	9	4
0	11	10	16	11
1	18	14	19	19
0	14	2	19	4
1	6	7	6	3
1	4	9	18	17
0	12	10	11	5
0	9	4	15	4
0	8	14	18	3
0	13	11	17	8
1	12	14	16	15
0	12	2	17	6
0	3	3	13	8
1	4	11	1	14
1	9	10	3	11
1	14	17	19	17
1	14	1	8	8
0	13	5	16	8
1	11	7	12	13
0	13	8	8	5
0	6	15	19	4
0	9	7	13	3
0	13	4	11	10
1	4	17	1	13
0	11	5	14	6
1	9	6	3	6
0	13	10	16	6
0	9	5	19	3
1	15	7	3	10
1	3	9	6	13
1	17	13	1	4
1	12	8	7	10
1	15	2	12	19
1	6	2	15	19
1	6	4	3	15
0	11	12	19	14
0	1	9	15	13
0	16	4	3	2
1	2	7	4	12
1	3	12	7	18
1	16	14	10	16
0	17	4	19	1
1	11	9	17	11
0	10	5	18	14
0	12	3	8	2
0	1	9	18	2
0	18	10	12	1
0	4	1	16	7
0	16	11	17	5
1	7	12	6	12
0	18	1	1	3
0	14	12	16	12
1	9	4	19	15
0	11	12	16	6
1	16	6	2	10
1	9	17	4	3
1	11	18	10	16
0	9	14	12	8
1	2	3	1	12
1	3	10	14	12
0	10	12	4	5
0	8	18	18	14
1	6	8	11	16
1	3	17	5	15
0	18	6	15	7
1	8	5	8	19
0	15	8	16	14
0	2	8	19	12
1	1	18	11	18
0	1	8	15	5
1	1	17	3	17
0	15	7	14	3
1	16	9	15	18
0	4	3	18	2
1	5	11	2	13
1	3	10	16	17
1	17	4	1	6
0	10	5	14	3
1	6	1	1	16
0	10	12	6	1
1	18	7	8	12
1	6	15	8	19
1	17	18	15	15
1	18	6	3	10
1	8	4	11	14
1	11	12	1	12
0	15	2	6	4
0	14	11	9	1
0	8	18	10	7
1	12	10	3	19
1	10	18	19	17
1	2	14	3	18
1	13	8	4	16
0	12	5	17	2
0	10	15	16	6
1	8	6	12	17
0	12	4	19	12
1	11	9	13	17
1	16	16	7	15
0	3	17	16	3
1	10	15	15	14
1	8	11	17	18
1	2	17	4	11
1	1	18	13	16
1	6	9	1	8
1	14	15	11	19
0	5	15	8	3
1	10	5	16	9
0	10	1	16	1
0	11	13	10	9
0	12	12	2	3
1	7	8	18	16
1	9	12	4	5
0	7	8	15	15
1	14	12	6	11
