Resp	V1	V2	A1	A2
1	2	12	18	8
0	12	14	11	10
0	5	9	14	6
0	1	11	17	17
0	12	8	2	11
1	3	14	8	4
0	9	16	2	13
1	1	14	5	11
0	15	2	9	15
1	2	14	17	13
0	1	12	9	16
0	17	13	2	15
0	4	9	8	16
1	4	9	7	10
1	7	7	18	9
1	4	3	15	9
0	13	15	3	10
0	10	15	2	18
1	1	11	8	5
1	13	7	12	1
0	9	10	13	18
1	16	9	17	15
1	9	1	11	17
1	12	5	17	14
1	16	10	2	6
0	5	17	13	3
0	4	10	16	12
1	17	1	7	5
1	4	6	19	16
0	3	13	8	5
0	13	13	8	19
1	15	10	11	4
0	7	4	3	14
0	8	9	12	13
1	16	5	8	7
1	12	11	11	2
1	5	3	14	11
0	3	3	3	13
1	17	3	11	16
1	7	1	5	3
0	3	2	2	12
1	13	7	13	2
0	6	5	11	16
0	2	3	13	7
0	4	10	11	13
1	18	13	2	8
0	3	10	12	15
0	13	3	13	19
0	11	18	7	16
0	14	13	11	16
1	12	1	7	2
1	13	5	18	8
1	15	11	14	3
0	12	14	10	13
0	3	15	4	19
1	16	17	6	6
1	16	8	15	8
1	10	9	14	6
1	7	11	11	14
0	15	7	1	9
1	18	5	6	5
1	6	5	14	5
1	10	10	1	6
0	6	6	12	17
0	8	5	17	6
0	8	3	1	16
0	5	18	9	3
1	6	11	19	10
0	14	15	10	4
1	9	1	18	17
1	13	6	3	13
1	16	2	18	10
1	13	6	8	6
1	18	3	13	8
0	9	12	3	11
1	7	14	7	8
0	9	8	17	4
1	13	17	18	13
0	1	13	5	18
0	18	4	1	14
0	7	17	11	9
1	15	15	13	8
1	6	15	18	6
1	18	3	11	17
1	17	6	2	7
1	11	7	15	5
1	14	14	9	6
1	14	6	13	13
1	17	5	11	13
0	5	17	9	12
0	17	12	10	13
0	3	13	7	18
0	11	1	5	15
0	6	7	3	18
1	15	3	11	1
1	1	13	18	1
1	18	2	8	5
1	16	2	9	18
1	8	9	4	6
0	1	12	4	14
1	10	15	18	8
0	15	2	8	9
1	14	11	17	11
1	4	1	11	12
0	12	9	8	18
0	7	3	10	12
0	7	11	5	13
1	3	2	2	5
0	11	11	10	1
1	16	1	5	10
1	16	7	18	4
0	4	2	17	17
0	3	6	11	18
1	1	9	3	18
1	17	7	5	15
1	7	8	11	2
0	9	11	11	13
0	14	16	11	9
1	17	3	4	7
1	13	13	3	11
0	12	17	14	6
1	11	7	8	15
1	8	11	13	1
1	18	3	8	8
1	5	2	19	14
0	9	15	6	12
1	8	9	4	11
0	13	7	1	15
0	5	13	12	3
1	4	14	15	14
1	10	11	12	2
1	12	15	14	6
1	13	3	9	9
1	2	13	8	2
0	8	11	3	3
0	6	1	13	17
1	7	7	19	10
1	10	12	4	15
0	14	16	17	13
0	7	3	19	5
1	11	7	18	1
0	4	2	6	18
1	7	12	15	17
1	18	17	14	15
1	11	11	17	3
0	4	13	12	9
1	3	5	19	5
1	15	9	13	1
0	12	1	15	12
0	2	17	5	1
1	1	10	4	6
1	18	6	10	14
1	9	10	17	3
1	7	7	7	1
0	6	18	17	17
0	7	11	12	16
0	6	15	2	14
1	13	6	15	7
1	3	13	16	4
0	4	16	6	10
1	16	9	15	5
0	4	18	7	14
0	2	17	11	3
0	6	3	7	8
0	1	16	11	4
0	5	15	8	19
1	10	6	18	6
0	4	17	15	9
0	16	6	17	8
1	16	2	6	4
0	14	16	1	2
0	8	17	16	8
0	9	16	10	14
1	14	2	14	15
1	17	8	13	4
1	13	2	17	17
1	3	4	16	9
0	4	18	1	5
0	13	5	4	2
1	6	12	11	9
0	18	8	12	7
0	9	12	13	17
1	16	12	7	4
0	1	9	11	3
0	3	8	10	17
0	8	6	16	18
0	14	17	5	10
0	6	3	14	18
0	17	5	12	2
0	4	15	11	1
0	3	16	8	6
1	15	4	4	12
1	5	2	18	11
