Resp	V1	V2	A1	A2
1	18	3	13	2
1	14	2	15	4
0	18	14	6	14
1	15	14	12	9
0	9	15	6	4
1	7	10	15	4
0	7	10	5	12
0	8	3	14	8
1	8	10	17	6
1	6	10	10	1
0	16	7	3	13
1	10	9	5	2
1	10	11	16	6
0	1	11	4	15
0	13	2	18	18
1	2	16	17	4
0	8	16	18	19
1	10	16	14	11
0	17	14	1	8
0	3	6	6	12
0	16	4	10	18
1	13	5	12	1
0	5	3	9	10
0	14	12	3	5
1	17	12	9	5
0	18	5	2	4
0	18	4	1	19
0	10	1	11	15
1	9	17	16	9
0	8	5	11	10
0	18	11	9	7
0	10	14	1	13
0	10	7	4	14
0	18	17	9	16
0	17	9	19	15
0	8	3	10	14
1	4	7	7	1
0	1	4	10	18
0	7	12	1	4
1	1	12	11	2
0	2	3	10	16
1	7	6	14	5
0	15	14	2	14
1	9	6	9	7
1	17	9	16	4
0	3	6	2	2
0	9	10	2	8
0	9	10	1	16
1	1	15	12	10
1	14	15	18	3
1	10	10	17	3
0	16	18	5	11
0	16	3	6	12
1	7	5	9	3
1	17	18	14	9
1	13	17	10	2
1	13	9	19	1
0	2	14	2	3
1	8	15	8	1
0	16	10	14	19
1	4	5	15	7
0	18	11	1	10
0	5	10	12	8
1	15	18	18	7
0	15	17	14	13
0	2	2	7	8
1	11	3	17	1
0	11	4	3	6
1	9	7	13	8
0	2	17	4	18
0	6	7	3	18
0	8	11	1	10
1	2	12	15	3
0	7	11	4	18
1	1	4	13	10
1	3	12	18	6
0	7	5	5	3
0	12	17	7	8
0	3	5	8	13
1	12	10	15	8
0	17	1	3	8
0	8	5	8	14
1	15	9	14	10
0	13	7	10	18
0	17	2	4	3
1	16	5	15	8
0	12	18	2	5
0	7	15	8	11
0	9	14	11	18
0	15	9	5	2
0	1	2	8	18
0	10	2	13	8
1	2	9	15	8
1	15	14	12	1
1	5	8	15	2
0	18	16	14	15
1	7	1	12	3
1	16	1	3	6
0	5	13	8	17
0	11	12	7	11
0	5	18	6	14
0	11	12	1	14
1	2	18	8	4
1	1	9	13	5
1	5	6	16	7
1	10	17	15	1
1	3	17	19	7
1	9	10	11	8
0	7	18	3	6
1	10	14	16	3
1	1	10	13	2
1	7	18	19	2
0	17	13	10	16
1	9	1	18	2
0	8	18	5	10
0	9	3	4	4
1	6	5	14	3
0	14	3	18	16
0	12	6	16	16
1	12	15	15	1
0	3	10	15	13
0	2	2	8	4
1	11	4	8	2
1	16	5	13	8
1	4	1	12	6
0	1	17	7	10
0	15	4	12	9
0	12	17	6	17
1	14	15	16	7
1	14	4	19	13
1	10	9	17	13
1	16	14	10	4
1	4	17	18	8
0	2	4	2	15
0	17	1	15	15
1	4	11	16	12
0	16	11	11	16
1	15	15	18	8
0	1	8	1	12
1	8	7	16	2
1	7	6	11	6
0	13	3	10	16
0	5	4	1	2
0	11	15	9	12
1	9	5	18	14
0	6	14	3	5
1	9	3	19	8
1	14	2	11	2
1	12	12	19	6
1	1	11	9	4
0	9	3	1	13
1	8	6	11	1
1	17	13	19	6
0	13	15	7	7
0	12	16	9	7
0	8	1	6	18
0	14	8	5	9
1	17	4	18	16
0	1	13	10	11
0	12	9	10	6
0	8	5	1	15
0	4	5	10	19
0	1	1	5	16
0	15	10	10	18
0	18	13	11	11
1	2	2	18	10
1	14	1	19	10
1	5	13	17	9
0	17	1	5	15
1	13	2	17	7
1	12	10	17	13
1	12	18	13	8
0	15	10	16	18
1	9	10	11	2
1	16	15	12	5
0	2	1	6	12
0	3	7	8	3
1	17	7	19	8
0	15	17	15	19
1	4	6	18	11
0	9	7	7	6
1	18	12	6	1
0	4	3	17	19
0	3	12	13	17
0	8	14	11	19
1	17	4	15	13
1	8	7	11	4
0	18	1	4	8
1	11	8	15	6
1	17	11	7	2
0	4	2	6	13
0	5	12	15	13
0	18	10	15	9
0	12	14	6	16
0	14	12	14	18
0	2	5	8	3
0	11	13	9	8
1	9	10	16	2
0	16	17	1	17
0	2	6	18	18
0	16	4	4	9
1	18	3	8	5
0	3	6	16	15
0	3	6	2	14
0	7	4	5	3
0	9	4	15	12
1	10	17	15	9
0	2	7	7	10
1	15	18	19	6
0	8	10	4	6
0	4	6	5	5
0	12	18	6	4
0	6	1	2	12
0	3	5	7	6
1	1	12	17	10
0	13	17	10	18
0	9	1	15	14
1	1	15	12	2
1	14	1	15	1
0	5	18	15	17
0	14	5	16	12
0	7	16	14	18
0	1	2	17	13
0	15	3	11	9
1	14	5	18	6
1	6	6	16	1
0	17	16	1	18
0	3	7	5	19
0	3	15	3	19
0	6	17	5	12
0	7	12	8	13
1	2	5	16	10
0	13	17	10	13
0	12	13	17	14
1	16	6	18	1
0	17	16	13	15
0	10	13	2	2
0	15	18	16	18
0	10	12	17	16
0	5	12	11	5
0	5	4	10	8
1	16	12	18	4
0	9	10	8	17
1	15	13	13	6
0	16	15	5	10
0	4	1	16	14
0	5	15	6	5
1	7	2	19	11
1	8	8	8	2
0	16	17	1	18
1	15	18	13	5
0	6	15	3	14
0	7	6	18	17
0	6	2	1	11
0	6	11	11	6
1	8	11	17	6
0	12	7	1	14
0	5	2	11	7
0	5	14	13	11
0	7	2	4	9
0	15	17	12	15
1	14	11	4	1
0	16	12	4	15
0	7	16	12	11
0	5	11	4	17
1	10	12	13	1
1	2	14	15	3
1	11	4	19	16
0	11	18	17	19
0	5	15	1	3
0	5	15	8	11
0	2	3	1	18
1	15	12	11	2
0	2	13	5	5
0	7	12	2	11
0	16	11	5	14
0	5	1	4	3
0	13	11	6	9
1	9	13	5	1
0	4	11	13	8
0	10	2	2	9
0	10	14	15	19
1	14	17	15	8
1	10	6	14	3
0	1	3	6	3
0	10	9	7	11
0	15	3	18	8
1	11	9	11	1
1	17	10	14	1
0	4	6	14	14
0	16	1	19	19
0	14	3	5	19
0	3	3	3	17
1	6	1	19	3
0	6	9	14	18
0	9	3	12	19
1	15	17	15	8
1	4	7	15	2
0	14	17	2	7
0	14	5	7	9
