Resp	V1	V2	A1	A2
0	13	6	1	2
0	1	16	11	10
1	16	13	18	17
0	3	14	10	18
1	13	14	16	9
1	15	10	14	2
0	12	10	7	19
0	15	13	15	18
1	8	2	11	6
0	2	16	15	10
1	12	11	8	5
1	12	1	12	2
0	3	9	1	13
1	18	11	4	8
1	16	15	7	11
0	6	7	11	11
0	9	17	7	19
0	18	14	1	9
1	13	18	16	3
1	14	16	16	2
1	4	4	12	10
0	6	10	6	10
1	13	7	15	13
1	6	2	14	4
0	2	13	2	13
1	3	11	12	4
1	2	8	14	3
1	4	10	19	14
1	7	12	7	4
1	14	6	3	5
0	14	6	1	2
0	8	16	16	19
1	17	17	16	10
1	3	5	6	6
1	13	12	17	2
1	8	1	18	6
0	15	15	8	7
1	17	9	4	8
1	16	5	2	6
1	13	4	6	5
0	13	5	6	16
0	4	16	11	14
0	3	17	8	13
0	4	4	12	17
1	16	9	6	1
1	13	10	15	1
1	10	2	6	1
0	16	11	10	19
1	12	4	17	7
1	10	3	10	6
0	8	18	7	12
1	8	5	10	13
1	14	9	1	9
0	9	13	6	16
1	2	9	13	6
1	2	7	18	11
0	12	12	10	14
1	17	9	3	8
0	10	3	1	4
0	5	10	18	17
0	6	9	5	10
1	9	5	19	9
0	11	16	1	9
1	14	14	14	5
0	9	10	8	17
0	13	9	9	15
1	12	7	16	17
0	8	15	1	11
0	2	2	8	17
0	11	12	5	19
0	13	7	11	11
1	5	9	2	4
0	4	2	10	15
1	5	10	4	3
0	5	5	8	15
0	4	10	15	19
1	1	2	16	9
1	17	12	6	8
1	17	14	16	12
0	13	15	13	13
0	12	15	6	9
1	12	15	14	2
0	14	11	15	9
1	10	3	18	8
1	14	6	6	6
0	1	13	13	7
1	9	5	8	17
0	14	11	5	12
1	1	12	14	15
0	12	4	8	15
0	6	13	3	14
1	12	5	13	8
1	6	2	6	16
0	7	8	3	19
1	7	6	18	2
1	18	16	1	5
0	8	5	17	10
1	18	12	12	9
1	8	15	14	6
0	10	4	8	17
1	12	1	10	9
1	3	5	16	5
0	3	1	10	17
1	5	17	5	1
1	13	3	17	16
0	12	5	9	7
1	13	10	6	6
0	13	9	16	16
1	7	8	15	8
0	3	18	13	12
1	3	3	11	6
0	15	4	5	10
1	18	17	11	11
1	12	2	11	1
1	9	9	17	6
1	10	8	4	4
0	9	14	9	5
1	10	15	13	1
1	5	1	6	2
1	7	7	9	4
0	11	17	5	8
1	1	9	3	2
1	9	16	4	2
1	12	4	16	19
1	14	2	19	17
0	15	4	6	17
1	17	14	13	16
1	10	2	1	6
0	12	18	16	12
1	15	9	16	5
1	17	2	8	5
1	11	4	13	1
1	4	8	14	10
1	5	3	15	8
0	16	1	3	15
0	5	2	5	19
0	12	13	3	12
1	9	11	19	14
0	2	17	16	17
1	16	18	10	7
0	4	8	18	16
1	9	12	10	2
0	14	2	11	15
0	14	16	3	19
1	7	7	15	18
0	13	18	15	15
1	6	8	9	7
0	14	14	2	18
0	17	2	5	4
1	16	16	19	12
1	11	3	13	6
1	5	3	18	10
0	10	15	15	16
1	2	15	14	14
1	8	8	13	8
0	3	16	5	10
1	3	4	13	8
0	10	16	2	14
1	16	3	16	17
1	12	14	18	7
1	1	3	17	19
1	12	8	11	5
1	5	8	17	18
1	9	4	4	1
1	5	5	13	6
0	10	17	12	14
1	4	17	15	10
0	11	2	14	15
1	10	17	17	16
1	9	5	14	6
1	5	11	15	5
1	14	10	5	1
0	3	11	9	19
1	10	9	11	5
1	4	3	6	4
0	10	9	9	12
0	8	14	5	16
0	3	4	17	15
1	9	1	9	4
1	9	5	16	9
0	14	17	2	13
1	14	10	12	13
1	5	1	7	4
0	5	8	1	6
0	15	9	7	13
1	9	9	17	7
1	1	11	16	19
0	11	17	5	13
1	18	16	5	5
1	10	9	7	1
1	18	1	13	2
1	18	6	17	16
0	4	4	2	19
1	10	15	18	1
1	7	9	16	4
1	12	10	14	3
0	14	14	9	19
1	14	2	4	1
0	16	10	3	13
1	16	9	12	5
0	5	14	5	8
1	10	10	2	15
0	13	3	18	19
1	9	5	9	2
0	2	10	15	9
0	13	11	3	17
1	1	8	7	7
0	17	8	3	15
1	2	11	15	17
0	9	15	5	5
1	5	11	3	3
1	14	10	14	9
1	16	13	9	5
0	11	14	15	15
0	9	18	11	9
0	12	9	6	15
1	7	12	15	15
0	6	1	12	16
1	16	18	12	15
1	4	9	5	5
0	6	4	11	16
1	8	1	10	12
1	2	14	14	12
0	13	16	13	12
0	13	9	14	19
1	8	6	2	1
0	11	12	7	11
0	7	1	13	10
0	6	11	4	19
1	11	16	8	3
0	10	17	15	8
0	15	16	16	10
1	6	6	4	6
0	15	1	5	11
0	15	11	2	14
0	15	3	7	9
1	13	18	7	6
1	8	13	17	14
1	1	1	14	6
1	15	11	11	16
1	10	2	11	6
0	6	14	18	9
1	6	6	13	1
0	5	6	17	8
0	17	11	13	11
0	14	14	6	11
1	7	14	13	5
1	16	11	13	6
0	8	1	3	13
1	13	7	16	12
0	14	1	2	19
1	7	15	12	1
0	14	18	17	18
1	1	6	7	13
0	9	9	2	3
0	5	10	17	18
0	12	8	1	9
1	1	14	16	18
0	15	1	4	13
0	6	2	2	14
1	11	10	11	9
1	9	1	7	3
0	4	3	17	19
1	14	8	10	6
0	6	4	4	10
1	8	15	18	7
0	13	4	7	12
0	9	15	2	11
0	18	15	7	11
0	10	14	9	15
0	7	11	1	6
1	7	8	15	15
0	16	6	2	13
1	10	1	19	16
0	8	15	8	15
1	8	1	14	5
0	16	15	5	19
1	18	11	12	13
0	1	18	7	8
0	16	16	18	14
0	12	5	1	13
1	18	1	7	7
1	16	16	19	4
0	12	13	8	16
1	13	9	17	7
1	4	13	15	7
1	12	13	12	2
1	8	2	1	2
1	17	13	8	3
0	12	12	15	12
1	4	18	5	1
0	3	2	4	1
0	8	14	5	11
1	15	1	19	18
0	5	3	4	12
0	16	15	8	19
0	9	7	7	8
0	6	13	14	7
1	8	13	3	3
0	12	13	9	1
