Resp	V1	V2	A1	A2
1	18	2	9	11
1	15	17	9	7
0	4	3	13	14
1	18	7	7	5
1	8	2	12	1
0	17	16	2	8
0	15	13	8	11
1	12	14	13	1
1	11	4	17	15
1	8	5	10	5
0	2	15	8	9
0	4	4	6	17
1	8	15	15	4
1	7	18	11	5
1	1	13	7	2
0	4	17	2	7
1	2	1	15	9
0	18	14	7	14
1	8	2	13	14
0	14	15	1	13
1	2	2	11	7
1	9	17	10	7
1	7	11	16	11
1	3	8	5	6
1	12	18	15	11
0	12	5	8	11
1	17	10	2	9
0	5	7	5	18
1	11	3	7	4
0	4	13	10	18
1	9	18	8	6
0	9	15	9	14
0	10	14	10	15
0	9	8	12	15
1	17	17	10	6
0	14	14	12	18
1	14	2	13	15
1	14	9	15	2
0	14	4	9	18
0	10	4	8	14
0	7	1	5	12
1	13	13	11	2
1	16	6	11	8
1	16	4	1	6
0	15	11	11	13
0	1	15	7	15
0	16	18	2	8
1	8	13	10	3
1	16	7	9	6
0	14	12	12	15
1	8	1	9	4
0	13	1	7	17
0	4	18	14	15
1	16	11	16	1
1	14	13	13	12
1	15	1	11	8
0	14	16	6	8
1	11	2	12	9
0	4	4	8	17
1	8	2	6	3
0	10	17	10	14
0	3	5	8	19
1	11	9	17	1
1	15	6	7	8
1	17	2	7	10
1	10	5	9	11
1	14	13	8	7
0	2	15	4	11
0	11	17	2	11
0	10	12	19	19
1	4	4	14	1
1	10	9	10	4
1	17	2	18	10
1	9	15	18	5
0	12	9	10	17
0	2	13	2	6
1	14	17	11	1
1	3	4	18	4
1	6	1	3	4
0	9	15	9	18
1	18	16	12	3
1	15	2	5	4
0	7	10	12	15
1	14	11	13	4
0	4	16	1	11
0	17	17	3	15
1	17	10	11	8
0	6	2	15	18
1	8	7	5	7
1	6	7	17	3
1	9	14	11	5
0	8	3	9	16
1	4	13	13	9
1	10	18	15	4
0	4	18	3	18
1	15	4	6	2
0	6	16	1	13
1	6	9	17	2
0	13	12	4	17
1	8	16	11	17
1	3	9	1	5
1	17	7	18	11
0	14	15	9	17
0	3	17	16	18
1	17	1	19	1
1	6	2	16	3
0	2	4	1	17
0	4	2	7	16
0	9	8	1	16
0	8	2	19	19
0	14	12	11	12
1	6	15	17	15
1	18	13	4	13
0	8	4	7	16
1	16	15	4	9
0	13	18	10	15
0	1	14	8	10
1	9	13	8	8
0	4	10	4	10
0	15	13	4	17
0	10	8	9	15
0	1	18	4	18
1	7	5	15	12
0	3	13	1	9
1	12	4	14	16
0	4	13	5	9
1	16	11	11	13
0	6	9	13	17
1	16	9	11	8
1	11	1	18	2
1	11	6	12	12
0	3	13	19	18
0	16	18	4	10
1	4	15	8	5
1	17	18	7	1
1	2	14	17	11
1	18	2	12	12
0	5	14	12	13
1	18	10	12	1
0	14	1	13	15
1	4	6	9	9
0	11	3	8	10
0	4	17	6	7
0	5	15	16	15
1	17	9	14	15
0	8	5	4	4
0	5	9	9	17
0	8	16	12	15
0	16	8	1	18
1	1	4	2	8
0	13	18	15	16
1	15	1	8	8
1	11	1	4	2
1	10	7	17	7
1	8	1	5	2
0	13	4	3	12
1	14	2	10	10
1	2	3	8	6
1	12	2	14	12
0	4	14	3	12
1	18	7	12	9
1	13	12	15	8
0	9	15	1	11
0	16	16	10	18
1	16	14	5	3
0	10	7	9	14
1	17	8	11	2
1	9	1	11	3
1	1	14	9	5
0	3	7	10	16
0	4	4	16	14
1	10	7	8	8
0	13	12	10	5
1	6	2	16	4
1	13	9	10	9
0	10	9	17	18
1	7	2	16	12
0	12	2	5	16
0	4	18	4	9
0	9	18	12	13
1	13	16	11	5
1	2	8	18	11
1	5	3	8	6
1	7	7	9	1
0	13	1	7	14
0	3	7	1	13
1	10	8	13	11
1	4	2	6	1
1	18	2	3	10
0	12	7	4	12
1	14	7	16	19
1	6	3	19	4
0	17	18	2	13
1	18	16	14	6
0	12	8	7	11
0	7	11	5	18
0	13	17	1	8
1	17	7	18	19
1	6	12	8	11
1	6	18	19	4
0	4	10	3	10
1	7	9	9	1
1	17	13	19	14
0	9	9	2	16
0	12	12	16	15
0	12	16	2	15
1	18	16	6	8
0	8	15	10	13
0	10	14	12	18
1	5	9	16	7
0	17	9	7	19
1	17	16	17	9
1	13	2	9	10
1	15	1	9	6
0	4	16	17	15
0	2	1	7	9
1	13	2	19	18
1	17	12	9	14
1	16	1	9	4
0	6	8	8	15
1	11	10	18	13
1	6	3	19	18
1	9	3	11	9
1	2	12	15	6
0	18	1	4	16
0	7	5	1	12
0	15	8	14	18
0	1	17	14	2
0	17	2	2	12
0	2	3	13	15
1	15	11	15	12
0	1	9	7	17
0	11	3	7	13
0	8	15	13	17
1	6	17	3	2
0	7	12	6	14
0	9	3	5	7
1	13	4	13	7
0	17	18	9	16
1	8	2	7	6
1	9	3	6	3
0	18	15	9	8
0	4	12	6	12
1	10	4	1	2
1	18	14	12	8
1	9	15	16	6
0	1	7	9	17
0	13	14	1	10
0	3	2	12	16
1	12	15	9	6
0	1	8	8	11
0	16	15	12	1
0	4	16	14	13
1	2	14	10	1
1	10	17	19	16
1	7	12	15	7
0	3	10	14	17
1	7	5	15	6
0	18	18	9	12
0	1	6	6	6
0	10	18	19	14
0	11	6	7	13
0	15	2	18	17
1	4	16	15	7
0	12	8	2	14
1	15	12	17	16
0	8	5	15	18
0	4	8	4	15
1	18	18	13	7
1	12	1	16	7
1	15	12	17	8
1	2	15	12	7
0	10	7	7	7
0	18	1	7	16
0	12	17	19	19
1	9	9	11	9
1	15	7	7	7
1	13	9	4	12
1	7	8	5	1
0	7	9	12	16
1	7	6	13	15
1	8	17	17	12
1	12	16	5	12
1	16	2	13	14
1	9	15	8	2
0	10	14	5	11
1	10	2	6	10
0	2	17	12	19
1	10	3	4	9
0	7	18	12	11
0	6	15	14	19
0	10	17	4	4
1	11	3	12	2
0	18	10	1	16
0	5	10	5	17
0	12	15	4	9
0	9	17	10	19
1	5	12	19	7
0	3	10	9	16
0	10	4	6	17
