Resp	V1	V2	A1	A2
1	2	18	15	10
1	9	15	19	10
1	12	18	11	12
0	8	10	16	8
0	11	5	9	4
0	14	2	14	10
0	16	4	13	5
1	16	17	5	13
1	4	14	5	13
0	2	3	16	13
0	13	8	5	11
1	2	11	17	13
0	12	14	1	11
0	17	13	14	13
1	3	16	15	15
0	15	8	9	7
0	1	1	15	1
0	17	7	17	14
0	11	7	4	17
0	8	12	18	6
0	2	6	16	6
1	8	12	13	7
0	10	4	12	13
1	2	1	19	15
1	18	16	12	13
1	9	13	9	19
0	15	14	16	9
0	16	9	1	2
0	11	9	14	1
1	6	16	15	2
1	2	15	16	8
0	11	4	13	8
1	10	18	10	19
0	2	4	3	6
1	2	8	9	3
1	5	18	3	4
1	8	18	13	18
0	9	11	2	8
0	4	2	12	15
1	3	10	12	2
1	13	18	19	1
0	7	3	17	2
0	3	2	16	9
0	11	7	15	12
0	18	8	6	6
1	11	17	2	1
1	16	14	7	5
1	2	12	8	17
0	9	3	13	18
0	15	5	7	2
1	4	16	3	6
0	12	3	11	19
0	5	4	6	12
1	10	9	8	14
0	13	5	2	15
1	17	16	16	11
1	3	6	1	9
1	12	14	14	17
1	2	9	12	7
1	16	18	1	1
0	15	8	7	9
0	4	10	12	11
0	8	7	12	5
0	8	10	13	6
0	1	9	10	10
0	10	8	4	5
0	17	12	7	10
1	4	17	14	5
0	13	10	7	12
1	7	12	8	6
0	18	8	2	7
1	6	15	14	7
0	17	16	11	14
1	6	16	4	14
0	14	1	15	18
1	7	13	17	10
1	13	17	18	19
1	1	3	16	9
0	9	4	9	7
0	2	1	18	7
0	16	4	1	3
0	12	1	2	7
1	7	14	3	7
0	5	3	1	6
1	18	16	19	8
0	10	7	5	4
0	4	8	3	6
0	6	3	9	5
1	13	15	12	11
0	5	7	5	11
0	5	3	9	18
1	17	18	5	5
1	7	18	13	16
0	15	14	6	7
0	5	5	3	13
0	4	7	1	9
1	10	17	16	17
1	1	15	13	16
1	15	17	12	4
0	18	6	12	14
1	11	13	5	17
0	2	5	18	15
1	3	17	2	19
0	16	16	11	4
0	14	16	3	17
1	6	18	13	14
0	16	4	3	2
1	12	12	8	3
0	5	3	6	4
0	11	2	1	8
0	17	2	6	9
1	8	7	15	4
1	11	13	17	18
0	2	11	4	13
1	6	14	6	18
0	17	13	19	14
0	4	4	4	18
1	1	15	10	13
0	16	6	11	12
0	15	3	5	19
0	18	7	14	6
0	17	2	1	8
0	16	4	10	7
0	12	3	10	14
0	8	7	1	5
0	13	6	15	17
0	16	9	15	9
0	9	12	15	4
1	9	16	8	5
0	12	9	7	7
1	17	18	3	9
0	3	8	15	11
1	5	15	15	15
1	1	18	3	9
1	1	16	10	9
1	7	17	13	13
0	14	9	16	5
1	4	16	16	16
0	16	9	15	8
0	17	9	15	2
1	14	15	14	16
0	9	9	16	14
0	17	11	7	17
1	11	15	5	8
0	11	4	3	16
0	14	4	18	6
1	8	11	11	19
1	3	3	4	15
1	2	2	5	17
0	10	9	13	5
1	6	10	8	4
0	5	5	16	11
0	14	11	12	18
1	13	15	16	19
0	5	10	4	1
1	9	15	18	16
1	6	18	13	4
0	11	12	8	15
0	4	12	4	14
1	6	15	14	10
0	17	12	2	10
0	6	1	14	13
0	15	5	6	19
0	10	7	4	6
1	3	13	5	3
1	5	3	1	18
0	11	2	6	10
1	11	16	8	9
1	11	15	12	19
0	18	13	7	6
0	14	4	15	5
0	16	4	3	10
0	9	6	2	6
0	18	4	10	1
0	12	13	13	19
1	14	16	5	6
0	1	5	13	3
0	17	1	16	13
0	13	12	16	4
1	11	18	9	1
0	10	5	8	12
0	17	2	7	6
1	13	18	17	13
1	5	17	6	16
1	10	11	1	13
0	13	11	19	7
1	5	12	12	13
0	17	3	15	16
0	11	2	6	5
0	12	6	3	12
0	13	3	17	13
0	15	2	16	3
1	5	16	19	14
1	1	8	13	9
0	12	5	11	11
1	8	15	10	13
0	18	10	19	7
0	11	3	4	6
0	12	9	13	5
1	11	15	7	4
0	4	13	10	6
0	16	13	16	11
1	4	13	18	15
0	9	6	2	16
1	9	17	1	13
1	15	17	15	17
0	17	11	6	14
1	1	17	13	18
1	2	12	2	19
0	6	11	8	3
1	1	4	4	10
0	17	12	14	4
0	11	6	14	7
0	15	12	7	1
1	8	18	15	9
0	14	10	8	17
1	6	18	10	2
0	15	9	5	10
0	11	9	9	16
0	6	7	10	7
0	3	11	16	2
0	1	6	13	17
0	1	8	4	8
0	5	3	6	17
0	12	11	3	9
1	5	10	15	18
0	14	9	19	2
0	12	9	14	5
0	15	13	14	5
0	7	12	9	1
1	1	18	17	4
0	11	10	14	14
0	18	10	15	6
1	10	13	8	12
0	5	3	15	15
1	6	12	11	7
0	11	12	5	1
0	7	8	14	2
1	4	6	7	7
0	9	3	5	17
0	15	3	19	12
0	8	5	7	2
1	10	15	15	2
0	7	4	9	17
0	15	14	2	13
0	7	10	10	9
1	1	4	3	5
0	2	8	16	13
0	12	11	15	11
0	3	4	11	8
0	17	15	9	10
0	1	7	11	8
0	9	3	4	1
0	6	4	13	7
1	2	4	15	14
0	16	8	15	17
0	3	6	10	14
0	13	3	10	12
0	2	5	6	10
0	8	9	19	1
1	13	14	7	15
0	1	3	15	7
1	7	9	8	1
0	11	1	15	8
0	11	4	14	6
1	5	2	5	11
0	7	7	17	12
0	9	8	8	2
0	9	11	7	11
0	7	1	17	18
0	17	13	19	5
1	9	18	8	6
0	16	9	12	15
1	13	17	17	3
0	13	15	19	8
0	6	6	6	19
0	12	11	7	18
0	5	1	5	5
0	17	5	13	16
0	16	6	14	13
1	2	2	19	8
0	18	4	11	2
0	17	6	19	1
1	3	13	7	3
1	8	16	4	9
0	16	9	7	9
0	16	8	15	4
0	15	10	19	3
1	1	1	14	19
0	5	1	12	2
1	9	18	3	14
0	18	2	6	3
0	16	17	4	13
0	15	5	19	2
1	5	18	8	17
1	18	15	16	18
0	16	17	7	10
0	18	10	9	3
0	1	2	11	4
1	9	14	18	17
